,0,1
0,[[0.6700935]],[[0.65347695]]
1,[[-1.0464985]],[[-1.0078182]]
2,[[0.53816134]],[[0.5833678]]
3,[[-0.70929766]],[[-0.73663676]]
4,[[1.0214826]],[[0.9555259]]
5,[[1.564505]],[[1.5660639]]
6,[[-0.3260311]],[[-0.34681487]]
7,[[-1.1581618]],[[-1.181043]]
8,[[-0.5416185]],[[-0.5843242]]
9,[[1.4631604]],[[1.4895253]]
10,[[-1.1810104]],[[-1.1578794]]
11,[[-0.99766886]],[[-0.9968707]]
12,[[0.88586515]],[[0.832675]]
13,[[1.5127271]],[[1.4562635]]
14,[[0.5840427]],[[0.5867832]]
15,[[-1.3803827]],[[-1.363939]]
16,[[1.1913729]],[[1.1884787]]
17,[[-1.1017773]],[[-1.1607046]]
18,[[-1.003381]],[[-1.0797665]]
19,[[-1.0944068]],[[-1.1563547]]
20,[[1.0411987]],[[1.0150888]]
21,[[-0.16756509]],[[-0.10656703]]
22,[[0.60873395]],[[0.6326966]]
23,[[2.0896537]],[[2.1323407]]
24,[[0.7467468]],[[0.7817569]]
25,[[-1.0262296]],[[-1.0328634]]
26,[[-0.43658873]],[[-0.49917793]]
27,[[0.8958154]],[[0.97280765]]
28,[[1.1020054]],[[1.0843353]]
29,[[-1.0665832]],[[-1.14695]]
30,[[-1.1826687]],[[-1.2507358]]
31,[[-0.5799452]],[[-0.45599818]]
32,[[-0.27628013]],[[-0.21574819]]
33,[[0.6916522]],[[0.72570515]]
34,[[0.8864179]],[[0.83737063]]
35,[[0.57317126]],[[0.6204562]]
36,[[-0.5471464]],[[-0.48012555]]
37,[[-1.115597]],[[-1.110515]]
38,[[0.5748296]],[[0.6049335]]
39,[[1.8637477]],[[1.8178599]]
40,[[1.6916462]],[[1.59601]]
41,[[-1.150607]],[[-1.1121606]]
42,[[-0.8917178]],[[-0.92898405]]
43,[[-0.21621047]],[[-0.20956075]]
44,[[-0.39144436]],[[-0.4569173]]
45,[[-0.9119867]],[[-0.9418509]]
46,[[1.2639724]],[[1.2669685]]
47,[[-0.80879956]],[[-0.8172533]]
48,[[-1.1692175]],[[-1.18807]]
49,[[1.687961]],[[1.6668265]]
50,[[-0.28365064]],[[-0.23501682]]
51,[[0.7030765]],[[0.6446445]]
52,[[-0.4813646]],[[-0.48822153]]
53,[[-1.1664536]],[[-1.1881117]]
54,[[2.2591755]],[[2.2992408]]
55,[[0.40549213]],[[0.32542276]]
56,[[-0.1012305]],[[-0.01241159]]
57,[[-0.5075299]],[[-0.5507754]]
58,[[-0.79203165]],[[-0.8415623]]
59,[[1.1331458]],[[1.1443484]]
60,[[-1.0796658]],[[-1.049008]]
61,[[0.9623342]],[[0.944422]]
62,[[1.1425432]],[[1.2233572]]
63,[[0.91037214]],[[0.8897047]]
64,[[-0.12702729]],[[-0.12391138]]
65,[[0.7157906]],[[0.7034621]]
66,[[-1.3319216]],[[-1.3416345]]
67,[[-0.45335665]],[[-0.4490944]]
68,[[-0.27130502]],[[-0.32896245]]
69,[[0.7777029]],[[0.72853494]]
70,[[0.7800983]],[[0.73698354]]
