,0,1
0,[[0.6700935]],[[0.602309]]
1,[[-1.0464985]],[[-1.0018764]]
2,[[0.53816134]],[[0.62090635]]
3,[[-0.70929766]],[[-0.7215605]]
4,[[1.0214826]],[[0.946028]]
5,[[1.564505]],[[1.5562758]]
6,[[-0.3260311]],[[-0.3743403]]
7,[[-1.1581618]],[[-1.1953362]]
8,[[-0.5416185]],[[-0.56322294]]
9,[[1.4631604]],[[1.4259009]]
10,[[-1.1810104]],[[-1.1881094]]
11,[[-0.99766886]],[[-0.9452728]]
12,[[0.88586515]],[[0.81466293]]
13,[[1.5127271]],[[1.4299519]]
14,[[0.5840427]],[[0.5555799]]
15,[[-1.3803827]],[[-1.439547]]
16,[[1.1913729]],[[1.1573706]]
17,[[-1.1017773]],[[-1.1507616]]
18,[[-1.003381]],[[-1.0523195]]
19,[[-1.0944068]],[[-1.1500765]]
20,[[1.0411987]],[[1.0158923]]
21,[[-0.16756509]],[[-1.2520146]]
22,[[0.60873395]],[[0.6466811]]
23,[[2.0896537]],[[2.1290338]]
24,[[0.7467468]],[[0.83950615]]
25,[[-1.0262296]],[[-1.034384]]
26,[[-0.43658873]],[[-0.57018954]]
27,[[0.8958154]],[[0.9733672]]
28,[[1.1020054]],[[1.0875661]]
29,[[-1.0665832]],[[-1.0947704]]
30,[[-1.1826687]],[[-1.246196]]
31,[[-0.5799452]],[[-0.51295495]]
32,[[-0.27628013]],[[-0.2560327]]
33,[[0.6916522]],[[0.6841965]]
34,[[0.8864179]],[[0.83379316]]
35,[[0.57317126]],[[0.60736346]]
36,[[-0.5471464]],[[-0.48255026]]
37,[[-1.115597]],[[-1.0995909]]
38,[[0.5748296]],[[0.5658436]]
39,[[1.8637477]],[[1.8494067]]
40,[[1.6916462]],[[1.5619879]]
41,[[-1.150607]],[[-1.0250051]]
42,[[-0.8917178]],[[-0.930907]]
43,[[-0.21621047]],[[-0.19071352]]
44,[[-0.39144436]],[[-0.4254452]]
45,[[-0.9119867]],[[-0.89277565]]
46,[[1.2639724]],[[1.2535794]]
47,[[-0.80879956]],[[-0.8165999]]
48,[[-1.1692175]],[[-1.1353283]]
49,[[1.687961]],[[1.6689231]]
50,[[-0.28365064]],[[-0.36896837]]
51,[[0.7030765]],[[0.63894725]]
52,[[-0.4813646]],[[-0.4887985]]
53,[[-1.1664536]],[[-1.1277016]]
54,[[2.2591755]],[[2.2850819]]
55,[[0.40549213]],[[0.39235318]]
56,[[-0.1012305]],[[0.01805866]]
57,[[-0.5075299]],[[-0.496804]]
58,[[-0.79203165]],[[-0.8133529]]
59,[[1.1331458]],[[1.1234424]]
60,[[-1.0796658]],[[-1.0320157]]
61,[[0.9623342]],[[0.91498494]]
62,[[1.1425432]],[[1.211024]]
63,[[0.91037214]],[[0.93470454]]
64,[[-0.12702729]],[[-0.13369691]]
65,[[0.7157906]],[[0.7621207]]
66,[[-1.3319216]],[[-1.3086007]]
67,[[-0.45335665]],[[-0.45152354]]
68,[[-0.27130502]],[[-0.29771876]]
69,[[0.7777029]],[[0.73809314]]
70,[[0.7800983]],[[0.7603388]]
