,0,1
0,[[0.6700935]],[[0.6082469]]
1,[[-1.0464985]],[[-1.0067652]]
2,[[0.53816134]],[[0.5803803]]
3,[[-0.70929766]],[[-0.7642536]]
4,[[1.0214826]],[[0.9320172]]
5,[[1.564505]],[[1.5287353]]
6,[[-0.3260311]],[[-0.3911512]]
7,[[-1.1581618]],[[-1.213885]]
8,[[-0.5416185]],[[-0.62598366]]
9,[[1.4631604]],[[1.3720139]]
10,[[-1.1810104]],[[-1.2006915]]
11,[[-0.99766886]],[[-1.0105274]]
12,[[0.88586515]],[[0.8042697]]
13,[[1.5127271]],[[1.4113501]]
14,[[0.5840427]],[[0.581797]]
15,[[-1.3803827]],[[-1.3873895]]
16,[[1.1913729]],[[1.1317049]]
17,[[-1.1017773]],[[-1.1689664]]
18,[[-1.003381]],[[-1.0832336]]
19,[[-1.0944068]],[[-1.1504381]]
20,[[1.0411987]],[[0.9648055]]
21,[[-0.16756509]],[[-0.04783046]]
22,[[0.60873395]],[[0.6113249]]
23,[[2.0896537]],[[2.1084776]]
24,[[0.7467468]],[[0.7501892]]
25,[[-1.0262296]],[[-1.059731]]
26,[[-0.43658873]],[[-0.49731386]]
27,[[0.8958154]],[[0.9548756]]
28,[[1.1020054]],[[1.0300606]]
29,[[-1.0665832]],[[-1.1574905]]
30,[[-1.1826687]],[[-1.264824]]
31,[[-0.5799452]],[[-0.50652194]]
32,[[-0.27628013]],[[-0.25837708]]
33,[[0.6916522]],[[0.72803915]]
34,[[0.8864179]],[[0.8146306]]
35,[[0.57317126]],[[0.60567605]]
36,[[-0.5471464]],[[-0.48823345]]
37,[[-1.115597]],[[-1.1353204]]
38,[[0.5748296]],[[0.6230031]]
39,[[1.8637477]],[[1.7915863]]
40,[[1.6916462]],[[1.5442208]]
41,[[-1.150607]],[[-1.1431444]]
42,[[-0.8917178]],[[-0.9980529]]
43,[[-0.21621047]],[[-0.23708832]]
44,[[-0.39144436]],[[-0.5025027]]
45,[[-0.9119867]],[[-0.965579]]
46,[[1.2639724]],[[1.2216536]]
47,[[-0.80879956]],[[-0.862029]]
48,[[-1.1692175]],[[-1.1906861]]
49,[[1.687961]],[[1.5983561]]
50,[[-0.28365064]],[[-0.30484188]]
51,[[0.7030765]],[[0.6247386]]
52,[[-0.4813646]],[[-0.5079043]]
53,[[-1.1664536]],[[-1.2017119]]
54,[[2.2591755]],[[2.254437]]
55,[[0.40549213]],[[0.2959559]]
56,[[-0.1012305]],[[-0.04074228]]
57,[[-0.5075299]],[[-0.580393]]
58,[[-0.79203165]],[[-0.8531246]]
59,[[1.1331458]],[[1.0996414]]
60,[[-1.0796658]],[[-1.102444]]
61,[[0.9623342]],[[0.9130014]]
62,[[1.1425432]],[[1.0763706]]
63,[[0.91037214]],[[0.8659278]]
64,[[-0.12702729]],[[-0.11889422]]
65,[[0.7157906]],[[0.66785514]]
66,[[-1.3319216]],[[-1.3517108]]
67,[[-0.45335665]],[[-0.45398104]]
68,[[-0.27130502]],[[-0.34037852]]
69,[[0.7777029]],[[0.70143473]]
70,[[0.7800983]],[[0.7073332]]
