,0,1
0,[[0.6700935]],[[0.61343896]]
1,[[-1.0464985]],[[-1.0232699]]
2,[[0.53816134]],[[0.60384834]]
3,[[-0.70929766]],[[-0.7622264]]
4,[[1.0214826]],[[0.942793]]
5,[[1.564505]],[[1.5234233]]
6,[[-0.3260311]],[[-0.39555013]]
7,[[-1.1581618]],[[-1.1968088]]
8,[[-0.5416185]],[[-0.6172371]]
9,[[1.4631604]],[[1.3634738]]
10,[[-1.1810104]],[[-1.1954829]]
11,[[-0.99766886]],[[-1.002358]]
12,[[0.88586515]],[[0.8066741]]
13,[[1.5127271]],[[1.4488257]]
14,[[0.5840427]],[[0.5771791]]
15,[[-1.3803827]],[[-1.3795235]]
16,[[1.1913729]],[[1.1294516]]
17,[[-1.1017773]],[[-1.1591638]]
18,[[-1.003381]],[[-1.0670317]]
19,[[-1.0944068]],[[-1.163457]]
20,[[1.0411987]],[[0.9646591]]
21,[[-0.16756509]],[[-0.18272543]]
22,[[0.60873395]],[[0.6150228]]
23,[[2.0896537]],[[2.0821824]]
24,[[0.7467468]],[[0.7598876]]
25,[[-1.0262296]],[[-1.0419061]]
26,[[-0.43658873]],[[-0.48335612]]
27,[[0.8958154]],[[0.950626]]
28,[[1.1020054]],[[1.0385002]]
29,[[-1.0665832]],[[-1.1428456]]
30,[[-1.1826687]],[[-1.2577546]]
31,[[-0.5799452]],[[-0.49822056]]
32,[[-0.27628013]],[[-0.25550938]]
33,[[0.6916522]],[[0.7468585]]
34,[[0.8864179]],[[0.82131374]]
35,[[0.57317126]],[[0.61824095]]
36,[[-0.5471464]],[[-0.5102539]]
37,[[-1.115597]],[[-1.1252335]]
38,[[0.5748296]],[[0.5975698]]
39,[[1.8637477]],[[1.8130583]]
40,[[1.6916462]],[[1.5692698]]
41,[[-1.150607]],[[-1.1250703]]
42,[[-0.8917178]],[[-0.9805791]]
43,[[-0.21621047]],[[-0.23542118]]
44,[[-0.39144436]],[[-0.46375227]]
45,[[-0.9119867]],[[-0.9472641]]
46,[[1.2639724]],[[1.2058827]]
47,[[-0.80879956]],[[-0.8194956]]
48,[[-1.1692175]],[[-1.1754847]]
49,[[1.687961]],[[1.6201934]]
50,[[-0.28365064]],[[-0.30862057]]
51,[[0.7030765]],[[0.63817155]]
52,[[-0.4813646]],[[-0.49551165]]
53,[[-1.1664536]],[[-1.1924865]]
54,[[2.2591755]],[[2.2391334]]
55,[[0.40549213]],[[0.2960285]]
56,[[-0.1012305]],[[-0.03826594]]
57,[[-0.5075299]],[[-0.5839401]]
58,[[-0.79203165]],[[-0.84725994]]
59,[[1.1331458]],[[1.103155]]
60,[[-1.0796658]],[[-1.0664709]]
61,[[0.9623342]],[[0.9185096]]
62,[[1.1425432]],[[1.1773678]]
63,[[0.91037214]],[[0.87624705]]
64,[[-0.12702729]],[[-0.1134187]]
65,[[0.7157906]],[[0.67607725]]
66,[[-1.3319216]],[[-1.3447093]]
67,[[-0.45335665]],[[-0.44790888]]
68,[[-0.27130502]],[[-0.33525324]]
69,[[0.7777029]],[[0.70824134]]
70,[[0.7800983]],[[0.7102798]]
