,0,1
0,[[0.6700935]],[[0.6033919]]
1,[[-1.0464985]],[[-1.0247573]]
2,[[0.53816134]],[[0.57389855]]
3,[[-0.70929766]],[[-0.76077]]
4,[[1.0214826]],[[0.9469087]]
5,[[1.564505]],[[1.539923]]
6,[[-0.3260311]],[[-0.40325928]]
7,[[-1.1581618]],[[-1.1999068]]
8,[[-0.5416185]],[[-0.60939956]]
9,[[1.4631604]],[[1.4142294]]
10,[[-1.1810104]],[[-1.1838335]]
11,[[-0.99766886]],[[-0.99681914]]
12,[[0.88586515]],[[0.819747]]
13,[[1.5127271]],[[1.4715686]]
14,[[0.5840427]],[[0.59999895]]
15,[[-1.3803827]],[[-1.3733935]]
16,[[1.1913729]],[[1.1278496]]
17,[[-1.1017773]],[[-1.1658194]]
18,[[-1.003381]],[[-1.0543694]]
19,[[-1.0944068]],[[-1.1708629]]
20,[[1.0411987]],[[0.97147655]]
21,[[-0.16756509]],[[-0.04572701]]
22,[[0.60873395]],[[0.6278422]]
23,[[2.0896537]],[[2.1057847]]
24,[[0.7467468]],[[0.75910425]]
25,[[-1.0262296]],[[-1.0448279]]
26,[[-0.43658873]],[[-0.4484806]]
27,[[0.8958154]],[[0.98844504]]
28,[[1.1020054]],[[1.0584052]]
29,[[-1.0665832]],[[-1.1343162]]
30,[[-1.1826687]],[[-1.253356]]
31,[[-0.5799452]],[[-0.48329484]]
32,[[-0.27628013]],[[-0.28505075]]
33,[[0.6916522]],[[0.7659066]]
34,[[0.8864179]],[[0.8404856]]
35,[[0.57317126]],[[0.6512413]]
36,[[-0.5471464]],[[-0.5175222]]
37,[[-1.115597]],[[-1.1247272]]
38,[[0.5748296]],[[0.5535872]]
39,[[1.8637477]],[[1.8292253]]
40,[[1.6916462]],[[1.6092436]]
41,[[-1.150607]],[[-1.1283753]]
42,[[-0.8917178]],[[-0.9552098]]
43,[[-0.21621047]],[[-0.22754061]]
44,[[-0.39144436]],[[-0.45252693]]
45,[[-0.9119867]],[[-0.9164641]]
46,[[1.2639724]],[[1.1931577]]
47,[[-0.80879956]],[[-0.80621594]]
48,[[-1.1692175]],[[-1.180737]]
49,[[1.687961]],[[1.6469572]]
50,[[-0.28365064]],[[-0.3231945]]
51,[[0.7030765]],[[0.66135526]]
52,[[-0.4813646]],[[-0.4814713]]
53,[[-1.1664536]],[[-1.2141037]]
54,[[2.2591755]],[[2.2447505]]
55,[[0.40549213]],[[0.3029728]]
56,[[-0.1012305]],[[-0.02470732]]
57,[[-0.5075299]],[[-0.5521393]]
58,[[-0.79203165]],[[-0.83226156]]
59,[[1.1331458]],[[1.1094937]]
60,[[-1.0796658]],[[-1.0545843]]
61,[[0.9623342]],[[0.9117069]]
62,[[1.1425432]],[[1.1143761]]
63,[[0.91037214]],[[0.8788049]]
64,[[-0.12702729]],[[-0.1282394]]
65,[[0.7157906]],[[0.6693857]]
66,[[-1.3319216]],[[-1.3515657]]
67,[[-0.45335665]],[[-0.44657362]]
68,[[-0.27130502]],[[-0.3275398]]
69,[[0.7777029]],[[0.71588373]]
70,[[0.7800983]],[[0.7309203]]
