,0,1
0,[[0.6700935]],[[0.6088271]]
1,[[-1.0464985]],[[-1.0303931]]
2,[[0.53816134]],[[0.57135534]]
3,[[-0.70929766]],[[-0.7751764]]
4,[[1.0214826]],[[0.9501991]]
5,[[1.564505]],[[1.5379508]]
6,[[-0.3260311]],[[-0.4081279]]
7,[[-1.1581618]],[[-1.2119883]]
8,[[-0.5416185]],[[-0.6119224]]
9,[[1.4631604]],[[1.427933]]
10,[[-1.1810104]],[[-1.1910836]]
11,[[-0.99766886]],[[-1.0010369]]
12,[[0.88586515]],[[0.81147695]]
13,[[1.5127271]],[[1.470161]]
14,[[0.5840427]],[[0.6003554]]
15,[[-1.3803827]],[[-1.3829705]]
16,[[1.1913729]],[[1.1377788]]
17,[[-1.1017773]],[[-1.1730595]]
18,[[-1.003381]],[[-1.0704849]]
19,[[-1.0944068]],[[-1.1773101]]
20,[[1.0411987]],[[0.96756315]]
21,[[-0.16756509]],[[-0.02346933]]
22,[[0.60873395]],[[0.6274843]]
23,[[2.0896537]],[[2.097823]]
24,[[0.7467468]],[[0.75592923]]
25,[[-1.0262296]],[[-1.071046]]
26,[[-0.43658873]],[[-0.46979892]]
27,[[0.8958154]],[[0.9914589]]
28,[[1.1020054]],[[1.05795]]
29,[[-1.0665832]],[[-1.1406364]]
30,[[-1.1826687]],[[-1.2675883]]
31,[[-0.5799452]],[[-0.48749542]]
32,[[-0.27628013]],[[-0.29719496]]
33,[[0.6916522]],[[0.7638304]]
34,[[0.8864179]],[[0.8252597]]
35,[[0.57317126]],[[0.6475136]]
36,[[-0.5471464]],[[-0.5257503]]
37,[[-1.115597]],[[-1.1344061]]
38,[[0.5748296]],[[0.5388315]]
39,[[1.8637477]],[[1.8439867]]
40,[[1.6916462]],[[1.6006806]]
41,[[-1.150607]],[[-1.1378866]]
42,[[-0.8917178]],[[-0.9620991]]
43,[[-0.21621047]],[[-0.23420787]]
44,[[-0.39144436]],[[-0.45949316]]
45,[[-0.9119867]],[[-0.9095439]]
46,[[1.2639724]],[[1.1936831]]
47,[[-0.80879956]],[[-0.83077073]]
48,[[-1.1692175]],[[-1.1860552]]
49,[[1.687961]],[[1.6458259]]
50,[[-0.28365064]],[[-0.31131363]]
51,[[0.7030765]],[[0.6717012]]
52,[[-0.4813646]],[[-0.49889922]]
53,[[-1.1664536]],[[-1.2263744]]
54,[[2.2591755]],[[2.245541]]
55,[[0.40549213]],[[0.29819047]]
56,[[-0.1012305]],[[-0.03810465]]
57,[[-0.5075299]],[[-0.5759022]]
58,[[-0.79203165]],[[-0.84021705]]
59,[[1.1331458]],[[1.1126118]]
60,[[-1.0796658]],[[-1.0836681]]
61,[[0.9623342]],[[0.9174824]]
62,[[1.1425432]],[[1.1085575]]
63,[[0.91037214]],[[0.875401]]
64,[[-0.12702729]],[[-0.14626825]]
65,[[0.7157906]],[[0.6580117]]
66,[[-1.3319216]],[[-1.3566335]]
67,[[-0.45335665]],[[-0.4628073]]
68,[[-0.27130502]],[[-0.33871675]]
69,[[0.7777029]],[[0.71144795]]
70,[[0.7800983]],[[0.72711825]]
