,0,1
0,[[0.6700935]],[[0.6657983]]
1,[[-1.0464985]],[[-1.0566897]]
2,[[0.53816134]],[[0.6035706]]
3,[[-0.70929766]],[[-0.7365152]]
4,[[1.0214826]],[[0.9522332]]
5,[[1.564505]],[[1.5354401]]
6,[[-0.3260311]],[[-0.36886263]]
7,[[-1.1581618]],[[-1.1884552]]
8,[[-0.5416185]],[[-0.5784412]]
9,[[1.4631604]],[[1.4889253]]
10,[[-1.1810104]],[[-1.1705437]]
11,[[-0.99766886]],[[-1.0011559]]
12,[[0.88586515]],[[0.8237878]]
13,[[1.5127271]],[[1.4359561]]
14,[[0.5840427]],[[0.5495626]]
15,[[-1.3803827]],[[-1.3640245]]
16,[[1.1913729]],[[1.1733874]]
17,[[-1.1017773]],[[-1.1639307]]
18,[[-1.003381]],[[-1.0797775]]
19,[[-1.0944068]],[[-1.2013652]]
20,[[1.0411987]],[[1.0231639]]
21,[[-0.16756509]],[[-0.24226904]]
22,[[0.60873395]],[[0.6214057]]
23,[[2.0896537]],[[2.1165104]]
24,[[0.7467468]],[[0.780794]]
25,[[-1.0262296]],[[-1.0391749]]
26,[[-0.43658873]],[[-0.53222036]]
27,[[0.8958154]],[[0.9723867]]
28,[[1.1020054]],[[1.0867409]]
29,[[-1.0665832]],[[-1.1526142]]
30,[[-1.1826687]],[[-1.2643683]]
31,[[-0.5799452]],[[-0.4753027]]
32,[[-0.27628013]],[[-0.20455372]]
33,[[0.6916522]],[[0.7038845]]
34,[[0.8864179]],[[0.85287035]]
35,[[0.57317126]],[[0.61089957]]
36,[[-0.5471464]],[[-0.4929614]]
37,[[-1.115597]],[[-1.1035882]]
38,[[0.5748296]],[[0.55663097]]
39,[[1.8637477]],[[1.8217055]]
40,[[1.6916462]],[[1.5966629]]
41,[[-1.150607]],[[-1.093142]]
42,[[-0.8917178]],[[-0.9386284]]
43,[[-0.21621047]],[[-0.21536577]]
44,[[-0.39144436]],[[-0.49563098]]
45,[[-0.9119867]],[[-0.92459303]]
46,[[1.2639724]],[[1.2641805]]
47,[[-0.80879956]],[[-0.824052]]
48,[[-1.1692175]],[[-1.1976404]]
49,[[1.687961]],[[1.652865]]
50,[[-0.28365064]],[[-0.27990687]]
51,[[0.7030765]],[[0.67492735]]
52,[[-0.4813646]],[[-0.47293794]]
53,[[-1.1664536]],[[-1.195804]]
54,[[2.2591755]],[[2.2978897]]
55,[[0.40549213]],[[0.35467923]]
56,[[-0.1012305]],[[-0.01635873]]
57,[[-0.5075299]],[[-0.5261357]]
58,[[-0.79203165]],[[-0.8541197]]
59,[[1.1331458]],[[1.1285044]]
60,[[-1.0796658]],[[-1.0398028]]
61,[[0.9623342]],[[0.92397296]]
62,[[1.1425432]],[[1.1997343]]
63,[[0.91037214]],[[0.89599144]]
64,[[-0.12702729]],[[-0.14433789]]
65,[[0.7157906]],[[0.6855823]]
66,[[-1.3319216]],[[-1.3497227]]
67,[[-0.45335665]],[[-0.44728947]]
68,[[-0.27130502]],[[-0.32428026]]
69,[[0.7777029]],[[0.72728884]]
70,[[0.7800983]],[[0.73394454]]
