,0,1
0,[[0.6700935]],[[0.6077733]]
1,[[-1.0464985]],[[-0.99945056]]
2,[[0.53816134]],[[0.598639]]
3,[[-0.70929766]],[[-0.718266]]
4,[[1.0214826]],[[0.9005356]]
5,[[1.564505]],[[1.5576181]]
6,[[-0.3260311]],[[-0.37901092]]
7,[[-1.1581618]],[[-1.1994134]]
8,[[-0.5416185]],[[-0.5586498]]
9,[[1.4631604]],[[1.4989271]]
10,[[-1.1810104]],[[-1.1466613]]
11,[[-0.99766886]],[[-0.9351386]]
12,[[0.88586515]],[[0.81523037]]
13,[[1.5127271]],[[1.4573662]]
14,[[0.5840427]],[[0.5033405]]
15,[[-1.3803827]],[[-1.443192]]
16,[[1.1913729]],[[1.1445961]]
17,[[-1.1017773]],[[-1.1521233]]
18,[[-1.003381]],[[-1.0605648]]
19,[[-1.0944068]],[[-1.1472199]]
20,[[1.0411987]],[[0.9994662]]
21,[[-0.16756509]],[[-0.3042667]]
22,[[0.60873395]],[[0.74381804]]
23,[[2.0896537]],[[2.127261]]
24,[[0.7467468]],[[0.83081126]]
25,[[-1.0262296]],[[-1.043129]]
26,[[-0.43658873]],[[-0.5634227]]
27,[[0.8958154]],[[0.959049]]
28,[[1.1020054]],[[1.079948]]
29,[[-1.0665832]],[[-1.0881763]]
30,[[-1.1826687]],[[-1.2973963]]
31,[[-0.5799452]],[[-0.49982846]]
32,[[-0.27628013]],[[-0.23057234]]
33,[[0.6916522]],[[0.69688606]]
34,[[0.8864179]],[[0.8441675]]
35,[[0.57317126]],[[0.5955272]]
36,[[-0.5471464]],[[-0.48280764]]
37,[[-1.115597]],[[-1.1439393]]
38,[[0.5748296]],[[0.54042196]]
39,[[1.8637477]],[[1.8665838]]
40,[[1.6916462]],[[1.55534]]
41,[[-1.150607]],[[-0.9839783]]
42,[[-0.8917178]],[[-0.9197872]]
43,[[-0.21621047]],[[-0.19530582]]
44,[[-0.39144436]],[[-0.4406817]]
45,[[-0.9119867]],[[-0.9299593]]
46,[[1.2639724]],[[1.2702317]]
47,[[-0.80879956]],[[-0.810028]]
48,[[-1.1692175]],[[-1.1554155]]
49,[[1.687961]],[[1.6922224]]
50,[[-0.28365064]],[[-0.34048176]]
51,[[0.7030765]],[[0.62215805]]
52,[[-0.4813646]],[[-0.47457874]]
53,[[-1.1664536]],[[-1.1691034]]
54,[[2.2591755]],[[2.2728565]]
55,[[0.40549213]],[[0.39540827]]
56,[[-0.1012305]],[[0.02585697]]
57,[[-0.5075299]],[[-0.495466]]
58,[[-0.79203165]],[[-0.83224404]]
59,[[1.1331458]],[[1.1195495]]
60,[[-1.0796658]],[[-1.0635941]]
61,[[0.9623342]],[[0.9331145]]
62,[[1.1425432]],[[1.2049217]]
63,[[0.91037214]],[[0.9233432]]
64,[[-0.12702729]],[[-0.1392324]]
65,[[0.7157906]],[[0.76282454]]
66,[[-1.3319216]],[[-1.3302442]]
67,[[-0.45335665]],[[-0.49505067]]
68,[[-0.27130502]],[[-0.31481242]]
69,[[0.7777029]],[[0.7190194]]
70,[[0.7800983]],[[0.75462055]]
