,0,1
0,[[0.6700935]],[[0.5989814]]
1,[[-1.0464985]],[[-0.9949146]]
2,[[0.53816134]],[[0.6050072]]
3,[[-0.70929766]],[[-0.71584415]]
4,[[1.0214826]],[[0.9116576]]
5,[[1.564505]],[[1.5618503]]
6,[[-0.3260311]],[[-0.36985147]]
7,[[-1.1581618]],[[-1.1963294]]
8,[[-0.5416185]],[[-0.55697906]]
9,[[1.4631604]],[[1.5064569]]
10,[[-1.1810104]],[[-1.1568025]]
11,[[-0.99766886]],[[-0.9291756]]
12,[[0.88586515]],[[0.8121581]]
13,[[1.5127271]],[[1.4613001]]
14,[[0.5840427]],[[0.5026312]]
15,[[-1.3803827]],[[-1.4443623]]
16,[[1.1913729]],[[1.1334128]]
17,[[-1.1017773]],[[-1.1499845]]
18,[[-1.003381]],[[-1.0576663]]
19,[[-1.0944068]],[[-1.1427295]]
20,[[1.0411987]],[[1.0013921]]
21,[[-0.16756509]],[[-0.32503402]]
22,[[0.60873395]],[[0.731241]]
23,[[2.0896537]],[[2.1278155]]
24,[[0.7467468]],[[0.8381803]]
25,[[-1.0262296]],[[-1.0398624]]
26,[[-0.43658873]],[[-0.5745993]]
27,[[0.8958154]],[[0.96624756]]
28,[[1.1020054]],[[1.0812287]]
29,[[-1.0665832]],[[-1.0999804]]
30,[[-1.1826687]],[[-1.2824254]]
31,[[-0.5799452]],[[-0.5026045]]
32,[[-0.27628013]],[[-0.25988853]]
33,[[0.6916522]],[[0.7023814]]
34,[[0.8864179]],[[0.8541322]]
35,[[0.57317126]],[[0.59164834]]
36,[[-0.5471464]],[[-0.47832382]]
37,[[-1.115597]],[[-1.1506221]]
38,[[0.5748296]],[[0.54674244]]
39,[[1.8637477]],[[1.8744295]]
40,[[1.6916462]],[[1.5670254]]
41,[[-1.150607]],[[-0.9812633]]
42,[[-0.8917178]],[[-0.93232214]]
43,[[-0.21621047]],[[-0.18921006]]
44,[[-0.39144436]],[[-0.42441416]]
45,[[-0.9119867]],[[-0.93827003]]
46,[[1.2639724]],[[1.2950244]]
47,[[-0.80879956]],[[-0.8061895]]
48,[[-1.1692175]],[[-1.1557062]]
49,[[1.687961]],[[1.6828451]]
50,[[-0.28365064]],[[-0.34078062]]
51,[[0.7030765]],[[0.6227398]]
52,[[-0.4813646]],[[-0.46502042]]
53,[[-1.1664536]],[[-1.1610165]]
54,[[2.2591755]],[[2.2804267]]
55,[[0.40549213]],[[0.37442183]]
56,[[-0.1012305]],[[0.03165793]]
57,[[-0.5075299]],[[-0.4952799]]
58,[[-0.79203165]],[[-0.8221166]]
59,[[1.1331458]],[[1.1414762]]
60,[[-1.0796658]],[[-1.0556247]]
61,[[0.9623342]],[[0.9255991]]
62,[[1.1425432]],[[1.2144966]]
63,[[0.91037214]],[[0.92486286]]
64,[[-0.12702729]],[[-0.13980973]]
65,[[0.7157906]],[[0.7561736]]
66,[[-1.3319216]],[[-1.319965]]
67,[[-0.45335665]],[[-0.4729973]]
68,[[-0.27130502]],[[-0.31722653]]
69,[[0.7777029]],[[0.71929646]]
70,[[0.7800983]],[[0.75404716]]
