,0,1
0,[[0.6700935]],[[0.6623225]]
1,[[-1.0464985]],[[-1.0650759]]
2,[[0.53816134]],[[0.5804856]]
3,[[-0.70929766]],[[-0.736015]]
4,[[1.0214826]],[[0.9539459]]
5,[[1.564505]],[[1.5539639]]
6,[[-0.3260311]],[[-0.36205184]]
7,[[-1.1581618]],[[-1.1889596]]
8,[[-0.5416185]],[[-0.5845713]]
9,[[1.4631604]],[[1.4970496]]
10,[[-1.1810104]],[[-1.1663421]]
11,[[-0.99766886]],[[-1.0067418]]
12,[[0.88586515]],[[0.8222709]]
13,[[1.5127271]],[[1.4469965]]
14,[[0.5840427]],[[0.56171703]]
15,[[-1.3803827]],[[-1.3662193]]
16,[[1.1913729]],[[1.1721263]]
17,[[-1.1017773]],[[-1.1655858]]
18,[[-1.003381]],[[-1.0867798]]
19,[[-1.0944068]],[[-1.2077636]]
20,[[1.0411987]],[[1.0177574]]
21,[[-0.16756509]],[[-0.09098291]]
22,[[0.60873395]],[[0.6186428]]
23,[[2.0896537]],[[2.1190617]]
24,[[0.7467468]],[[0.7856989]]
25,[[-1.0262296]],[[-1.0379839]]
26,[[-0.43658873]],[[-0.5290022]]
27,[[0.8958154]],[[0.97228193]]
28,[[1.1020054]],[[1.0842464]]
29,[[-1.0665832]],[[-1.1496797]]
30,[[-1.1826687]],[[-1.2697723]]
31,[[-0.5799452]],[[-0.47875738]]
32,[[-0.27628013]],[[-0.22312593]]
33,[[0.6916522]],[[0.70482373]]
34,[[0.8864179]],[[0.8427141]]
35,[[0.57317126]],[[0.60315657]]
36,[[-0.5471464]],[[-0.4973669]]
37,[[-1.115597]],[[-1.108614]]
38,[[0.5748296]],[[0.5692949]]
39,[[1.8637477]],[[1.8225708]]
40,[[1.6916462]],[[1.6066589]]
41,[[-1.150607]],[[-1.0934025]]
42,[[-0.8917178]],[[-0.937873]]
43,[[-0.21621047]],[[-0.21286833]]
44,[[-0.39144436]],[[-0.473513]]
45,[[-0.9119867]],[[-0.93453526]]
46,[[1.2639724]],[[1.2238483]]
47,[[-0.80879956]],[[-0.8216765]]
48,[[-1.1692175]],[[-1.1975774]]
49,[[1.687961]],[[1.6684382]]
50,[[-0.28365064]],[[-0.2729131]]
51,[[0.7030765]],[[0.6600337]]
52,[[-0.4813646]],[[-0.4829918]]
53,[[-1.1664536]],[[-1.1811535]]
54,[[2.2591755]],[[2.3018408]]
55,[[0.40549213]],[[0.3447113]]
56,[[-0.1012305]],[[-0.01634002]]
57,[[-0.5075299]],[[-0.5498917]]
58,[[-0.79203165]],[[-0.84557974]]
59,[[1.1331458]],[[1.138644]]
60,[[-1.0796658]],[[-1.0481914]]
61,[[0.9623342]],[[0.9310672]]
62,[[1.1425432]],[[1.1913686]]
63,[[0.91037214]],[[0.89274025]]
64,[[-0.12702729]],[[-0.14471209]]
65,[[0.7157906]],[[0.69033337]]
66,[[-1.3319216]],[[-1.351125]]
67,[[-0.45335665]],[[-0.45249498]]
68,[[-0.27130502]],[[-0.33058298]]
69,[[0.7777029]],[[0.725039]]
70,[[0.7800983]],[[0.740453]]
