,0,1
0,[[0.6700935]],[[0.61102104]]
1,[[-1.0464985]],[[-1.0358791]]
2,[[0.53816134]],[[0.60334015]]
3,[[-0.70929766]],[[-0.7628529]]
4,[[1.0214826]],[[0.93303347]]
5,[[1.564505]],[[1.5273693]]
6,[[-0.3260311]],[[-0.3867526]]
7,[[-1.1581618]],[[-1.2001729]]
8,[[-0.5416185]],[[-0.61822516]]
9,[[1.4631604]],[[1.4094214]]
10,[[-1.1810104]],[[-1.1942968]]
11,[[-0.99766886]],[[-1.0086963]]
12,[[0.88586515]],[[0.8090892]]
13,[[1.5127271]],[[1.4609954]]
14,[[0.5840427]],[[0.57674646]]
15,[[-1.3803827]],[[-1.3829473]]
16,[[1.1913729]],[[1.1312149]]
17,[[-1.1017773]],[[-1.1617713]]
18,[[-1.003381]],[[-1.0752571]]
19,[[-1.0944068]],[[-1.1762114]]
20,[[1.0411987]],[[0.9695692]]
21,[[-0.16756509]],[[-0.15936553]]
22,[[0.60873395]],[[0.61304545]]
23,[[2.0896537]],[[2.0897024]]
24,[[0.7467468]],[[0.7657163]]
25,[[-1.0262296]],[[-1.048285]]
26,[[-0.43658873]],[[-0.48988676]]
27,[[0.8958154]],[[0.9550252]]
28,[[1.1020054]],[[1.0397906]]
29,[[-1.0665832]],[[-1.1466253]]
30,[[-1.1826687]],[[-1.2701797]]
31,[[-0.5799452]],[[-0.5058764]]
32,[[-0.27628013]],[[-0.2560326]]
33,[[0.6916522]],[[0.74348783]]
34,[[0.8864179]],[[0.83101773]]
35,[[0.57317126]],[[0.6123266]]
36,[[-0.5471464]],[[-0.51043487]]
37,[[-1.115597]],[[-1.1300218]]
38,[[0.5748296]],[[0.6121087]]
39,[[1.8637477]],[[1.8147724]]
40,[[1.6916462]],[[1.5837781]]
41,[[-1.150607]],[[-1.128889]]
42,[[-0.8917178]],[[-0.9735844]]
43,[[-0.21621047]],[[-0.23208153]]
44,[[-0.39144436]],[[-0.47935212]]
45,[[-0.9119867]],[[-0.94556594]]
46,[[1.2639724]],[[1.1995535]]
47,[[-0.80879956]],[[-0.8302064]]
48,[[-1.1692175]],[[-1.182084]]
49,[[1.687961]],[[1.6297722]]
50,[[-0.28365064]],[[-0.30958927]]
51,[[0.7030765]],[[0.6400323]]
52,[[-0.4813646]],[[-0.48931515]]
53,[[-1.1664536]],[[-1.1911808]]
54,[[2.2591755]],[[2.2471886]]
55,[[0.40549213]],[[0.2985456]]
56,[[-0.1012305]],[[-0.03833997]]
57,[[-0.5075299]],[[-0.59554744]]
58,[[-0.79203165]],[[-0.8495446]]
59,[[1.1331458]],[[1.1128733]]
60,[[-1.0796658]],[[-1.0797212]]
61,[[0.9623342]],[[0.9179845]]
62,[[1.1425432]],[[1.1696994]]
63,[[0.91037214]],[[0.87553096]]
64,[[-0.12702729]],[[-0.11634541]]
65,[[0.7157906]],[[0.66334796]]
66,[[-1.3319216]],[[-1.3549516]]
67,[[-0.45335665]],[[-0.45636892]]
68,[[-0.27130502]],[[-0.3385632]]
69,[[0.7777029]],[[0.7110517]]
70,[[0.7800983]],[[0.7169857]]
