,0,1
0,[[0.6700935]],[[0.62223506]]
1,[[-1.0464985]],[[-1.0181413]]
2,[[0.53816134]],[[0.5893924]]
3,[[-0.70929766]],[[-0.7716259]]
4,[[1.0214826]],[[0.95541954]]
5,[[1.564505]],[[1.5393431]]
6,[[-0.3260311]],[[-0.39913082]]
7,[[-1.1581618]],[[-1.2070749]]
8,[[-0.5416185]],[[-0.6038421]]
9,[[1.4631604]],[[1.4457517]]
10,[[-1.1810104]],[[-1.1844151]]
11,[[-0.99766886]],[[-0.98775226]]
12,[[0.88586515]],[[0.8151281]]
13,[[1.5127271]],[[1.4730749]]
14,[[0.5840427]],[[0.60738945]]
15,[[-1.3803827]],[[-1.3700535]]
16,[[1.1913729]],[[1.1498046]]
17,[[-1.1017773]],[[-1.163281]]
18,[[-1.003381]],[[-1.0640763]]
19,[[-1.0944068]],[[-1.1663761]]
20,[[1.0411987]],[[0.97287035]]
21,[[-0.16756509]],[[-0.01789975]]
22,[[0.60873395]],[[0.63652587]]
23,[[2.0896537]],[[2.1020777]]
24,[[0.7467468]],[[0.77094316]]
25,[[-1.0262296]],[[-1.0662982]]
26,[[-0.43658873]],[[-0.4564755]]
27,[[0.8958154]],[[1.0028324]]
28,[[1.1020054]],[[1.0632968]]
29,[[-1.0665832]],[[-1.129571]]
30,[[-1.1826687]],[[-1.2611575]]
31,[[-0.5799452]],[[-0.48137116]]
32,[[-0.27628013]],[[-0.28939533]]
33,[[0.6916522]],[[0.76953936]]
34,[[0.8864179]],[[0.8340366]]
35,[[0.57317126]],[[0.65358686]]
36,[[-0.5471464]],[[-0.5144079]]
37,[[-1.115597]],[[-1.1214209]]
38,[[0.5748296]],[[0.5518987]]
39,[[1.8637477]],[[1.8599808]]
40,[[1.6916462]],[[1.603338]]
41,[[-1.150607]],[[-1.1279705]]
42,[[-0.8917178]],[[-0.95659494]]
43,[[-0.21621047]],[[-0.22642303]]
44,[[-0.39144436]],[[-0.45450318]]
45,[[-0.9119867]],[[-0.89165014]]
46,[[1.2639724]],[[1.1980984]]
47,[[-0.80879956]],[[-0.8313269]]
48,[[-1.1692175]],[[-1.1745436]]
49,[[1.687961]],[[1.6489439]]
50,[[-0.28365064]],[[-0.28733122]]
51,[[0.7030765]],[[0.68639636]]
52,[[-0.4813646]],[[-0.48886406]]
53,[[-1.1664536]],[[-1.2193154]]
54,[[2.2591755]],[[2.2483184]]
55,[[0.40549213]],[[0.30540287]]
56,[[-0.1012305]],[[-0.03323281]]
57,[[-0.5075299]],[[-0.56848586]]
58,[[-0.79203165]],[[-0.82698244]]
59,[[1.1331458]],[[1.1247437]]
60,[[-1.0796658]],[[-1.0850677]]
61,[[0.9623342]],[[0.93113923]]
62,[[1.1425432]],[[1.1086204]]
63,[[0.91037214]],[[0.8835826]]
64,[[-0.12702729]],[[-0.13385046]]
65,[[0.7157906]],[[0.67201257]]
66,[[-1.3319216]],[[-1.3453407]]
67,[[-0.45335665]],[[-0.45556605]]
68,[[-0.27130502]],[[-0.3312348]]
69,[[0.7777029]],[[0.7205415]]
70,[[0.7800983]],[[0.7406831]]
