,0,1
0,[[0.6700935]],[[0.59076047]]
1,[[-1.0464985]],[[-1.0095282]]
2,[[0.53816134]],[[0.60857844]]
3,[[-0.70929766]],[[-0.73016226]]
4,[[1.0214826]],[[0.9267969]]
5,[[1.564505]],[[1.5374155]]
6,[[-0.3260311]],[[-0.3917973]]
7,[[-1.1581618]],[[-1.2033457]]
8,[[-0.5416185]],[[-0.5634525]]
9,[[1.4631604]],[[1.4036932]]
10,[[-1.1810104]],[[-1.1930077]]
11,[[-0.99766886]],[[-0.9513717]]
12,[[0.88586515]],[[0.80047965]]
13,[[1.5127271]],[[1.4353399]]
14,[[0.5840427]],[[0.54137397]]
15,[[-1.3803827]],[[-1.4604563]]
16,[[1.1913729]],[[1.1293962]]
17,[[-1.1017773]],[[-1.1544671]]
18,[[-1.003381]],[[-1.0655906]]
19,[[-1.0944068]],[[-1.1570594]]
20,[[1.0411987]],[[0.9942682]]
21,[[-0.16756509]],[[-0.35255158]]
22,[[0.60873395]],[[0.6531787]]
23,[[2.0896537]],[[2.111584]]
24,[[0.7467468]],[[0.83352256]]
25,[[-1.0262296]],[[-1.0352807]]
26,[[-0.43658873]],[[-0.57667047]]
27,[[0.8958154]],[[0.96091986]]
28,[[1.1020054]],[[1.0828273]]
29,[[-1.0665832]],[[-1.0923829]]
30,[[-1.1826687]],[[-1.2719138]]
31,[[-0.5799452]],[[-0.5111153]]
32,[[-0.27628013]],[[-0.27280295]]
33,[[0.6916522]],[[0.6935098]]
34,[[0.8864179]],[[0.835783]]
35,[[0.57317126]],[[0.5911405]]
36,[[-0.5471464]],[[-0.4854647]]
37,[[-1.115597]],[[-1.1372247]]
38,[[0.5748296]],[[0.54747057]]
39,[[1.8637477]],[[1.8479545]]
40,[[1.6916462]],[[1.554692]]
41,[[-1.150607]],[[-1.0137074]]
42,[[-0.8917178]],[[-0.94304377]]
43,[[-0.21621047]],[[-0.19389522]]
44,[[-0.39144436]],[[-0.4395163]]
45,[[-0.9119867]],[[-0.90795]]
46,[[1.2639724]],[[1.2833338]]
47,[[-0.80879956]],[[-0.8138405]]
48,[[-1.1692175]],[[-1.1559777]]
49,[[1.687961]],[[1.6762736]]
50,[[-0.28365064]],[[-0.4104209]]
51,[[0.7030765]],[[0.62433934]]
52,[[-0.4813646]],[[-0.48083913]]
53,[[-1.1664536]],[[-1.1617739]]
54,[[2.2591755]],[[2.2665849]]
55,[[0.40549213]],[[0.37975466]]
56,[[-0.1012305]],[[0.02110755]]
57,[[-0.5075299]],[[-0.52075565]]
58,[[-0.79203165]],[[-0.82698]]
59,[[1.1331458]],[[1.1246848]]
60,[[-1.0796658]],[[-1.048274]]
61,[[0.9623342]],[[0.9102831]]
62,[[1.1425432]],[[1.1974418]]
63,[[0.91037214]],[[0.93187046]]
64,[[-0.12702729]],[[-0.14452958]]
65,[[0.7157906]],[[0.776566]]
66,[[-1.3319216]],[[-1.3213401]]
67,[[-0.45335665]],[[-0.46988165]]
68,[[-0.27130502]],[[-0.32494736]]
69,[[0.7777029]],[[0.7255752]]
70,[[0.7800983]],[[0.7497492]]
