,0,1
0,[[0.6700935]],[[0.61781144]]
1,[[-1.0464985]],[[-1.0309786]]
2,[[0.53816134]],[[0.580374]]
3,[[-0.70929766]],[[-0.7679227]]
4,[[1.0214826]],[[0.94283247]]
5,[[1.564505]],[[1.5320039]]
6,[[-0.3260311]],[[-0.40863776]]
7,[[-1.1581618]],[[-1.2034965]]
8,[[-0.5416185]],[[-0.61144567]]
9,[[1.4631604]],[[1.4202938]]
10,[[-1.1810104]],[[-1.1901556]]
11,[[-0.99766886]],[[-0.99918604]]
12,[[0.88586515]],[[0.8143506]]
13,[[1.5127271]],[[1.4666536]]
14,[[0.5840427]],[[0.5973885]]
15,[[-1.3803827]],[[-1.3731146]]
16,[[1.1913729]],[[1.1431892]]
17,[[-1.1017773]],[[-1.1668568]]
18,[[-1.003381]],[[-1.0587146]]
19,[[-1.0944068]],[[-1.1758883]]
20,[[1.0411987]],[[0.9670441]]
21,[[-0.16756509]],[[-0.28447998]]
22,[[0.60873395]],[[0.62409496]]
23,[[2.0896537]],[[2.0982554]]
24,[[0.7467468]],[[0.77017283]]
25,[[-1.0262296]],[[-1.0515107]]
26,[[-0.43658873]],[[-0.45102262]]
27,[[0.8958154]],[[0.9897878]]
28,[[1.1020054]],[[1.0542979]]
29,[[-1.0665832]],[[-1.1364622]]
30,[[-1.1826687]],[[-1.2564979]]
31,[[-0.5799452]],[[-0.4875114]]
32,[[-0.27628013]],[[-0.29259002]]
33,[[0.6916522]],[[0.7626927]]
34,[[0.8864179]],[[0.83927774]]
35,[[0.57317126]],[[0.6458471]]
36,[[-0.5471464]],[[-0.5152596]]
37,[[-1.115597]],[[-1.1253184]]
38,[[0.5748296]],[[0.54974484]]
39,[[1.8637477]],[[1.8341434]]
40,[[1.6916462]],[[1.6032002]]
41,[[-1.150607]],[[-1.1286565]]
42,[[-0.8917178]],[[-0.9609653]]
43,[[-0.21621047]],[[-0.2304095]]
44,[[-0.39144436]],[[-0.46297097]]
45,[[-0.9119867]],[[-0.9126369]]
46,[[1.2639724]],[[1.191937]]
47,[[-0.80879956]],[[-0.8165946]]
48,[[-1.1692175]],[[-1.1814975]]
49,[[1.687961]],[[1.6412299]]
50,[[-0.28365064]],[[-0.31835258]]
51,[[0.7030765]],[[0.6635306]]
52,[[-0.4813646]],[[-0.48270023]]
53,[[-1.1664536]],[[-1.2134722]]
54,[[2.2591755]],[[2.2398086]]
55,[[0.40549213]],[[0.30080307]]
56,[[-0.1012305]],[[-0.03175771]]
57,[[-0.5075299]],[[-0.552622]]
58,[[-0.79203165]],[[-0.8350789]]
59,[[1.1331458]],[[1.1196997]]
60,[[-1.0796658]],[[-1.0655005]]
61,[[0.9623342]],[[0.92617726]]
62,[[1.1425432]],[[1.107296]]
63,[[0.91037214]],[[0.87659025]]
64,[[-0.12702729]],[[-0.13279092]]
65,[[0.7157906]],[[0.6628728]]
66,[[-1.3319216]],[[-1.3537575]]
67,[[-0.45335665]],[[-0.4477111]]
68,[[-0.27130502]],[[-0.32828987]]
69,[[0.7777029]],[[0.715508]]
70,[[0.7800983]],[[0.7350197]]
