,0,1
0,[[0.6700935]],[[0.6104127]]
1,[[-1.0464985]],[[-0.9765143]]
2,[[0.53816134]],[[0.599821]]
3,[[-0.70929766]],[[-0.7143737]]
4,[[1.0214826]],[[0.9190904]]
5,[[1.564505]],[[1.5667056]]
6,[[-0.3260311]],[[-0.3709606]]
7,[[-1.1581618]],[[-1.1916339]]
8,[[-0.5416185]],[[-0.5615554]]
9,[[1.4631604]],[[1.5241302]]
10,[[-1.1810104]],[[-1.1420753]]
11,[[-0.99766886]],[[-0.92621547]]
12,[[0.88586515]],[[0.8180183]]
13,[[1.5127271]],[[1.4661461]]
14,[[0.5840427]],[[0.5286809]]
15,[[-1.3803827]],[[-1.4356633]]
16,[[1.1913729]],[[1.1495973]]
17,[[-1.1017773]],[[-1.1498787]]
18,[[-1.003381]],[[-1.0546963]]
19,[[-1.0944068]],[[-1.1243999]]
20,[[1.0411987]],[[1.0098196]]
21,[[-0.16756509]],[[-0.32747173]]
22,[[0.60873395]],[[0.7299024]]
23,[[2.0896537]],[[2.1363182]]
24,[[0.7467468]],[[0.84050333]]
25,[[-1.0262296]],[[-1.0397047]]
26,[[-0.43658873]],[[-0.5537349]]
27,[[0.8958154]],[[0.96887004]]
28,[[1.1020054]],[[1.0880827]]
29,[[-1.0665832]],[[-1.0902808]]
30,[[-1.1826687]],[[-1.2740395]]
31,[[-0.5799452]],[[-0.4908918]]
32,[[-0.27628013]],[[-0.23665202]]
33,[[0.6916522]],[[0.7016784]]
34,[[0.8864179]],[[0.8642465]]
35,[[0.57317126]],[[0.59649813]]
36,[[-0.5471464]],[[-0.46394384]]
37,[[-1.115597]],[[-1.1374986]]
38,[[0.5748296]],[[0.5423492]]
39,[[1.8637477]],[[1.8711683]]
40,[[1.6916462]],[[1.5675429]]
41,[[-1.150607]],[[-1.0130777]]
42,[[-0.8917178]],[[-0.92423743]]
43,[[-0.21621047]],[[-0.1913867]]
44,[[-0.39144436]],[[-0.43395317]]
45,[[-0.9119867]],[[-0.9189497]]
46,[[1.2639724]],[[1.2938524]]
47,[[-0.80879956]],[[-0.79854757]]
48,[[-1.1692175]],[[-1.1413399]]
49,[[1.687961]],[[1.70411]]
50,[[-0.28365064]],[[-0.32782018]]
51,[[0.7030765]],[[0.63185275]]
52,[[-0.4813646]],[[-0.45553648]]
53,[[-1.1664536]],[[-1.1666915]]
54,[[2.2591755]],[[2.288496]]
55,[[0.40549213]],[[0.39065886]]
56,[[-0.1012305]],[[0.02323449]]
57,[[-0.5075299]],[[-0.48032618]]
58,[[-0.79203165]],[[-0.82323736]]
59,[[1.1331458]],[[1.1398834]]
60,[[-1.0796658]],[[-1.0583594]]
61,[[0.9623342]],[[0.9418081]]
62,[[1.1425432]],[[1.2120808]]
63,[[0.91037214]],[[0.92830193]]
64,[[-0.12702729]],[[-0.14030027]]
65,[[0.7157906]],[[0.7538072]]
66,[[-1.3319216]],[[-1.3116245]]
67,[[-0.45335665]],[[-0.45491183]]
68,[[-0.27130502]],[[-0.30462933]]
69,[[0.7777029]],[[0.72448814]]
70,[[0.7800983]],[[0.7601739]]
