,0,1
0,[[0.6700935]],[[0.6216676]]
1,[[-1.0464985]],[[-1.023708]]
2,[[0.53816134]],[[0.6279502]]
3,[[-0.70929766]],[[-0.7658115]]
4,[[1.0214826]],[[0.9534724]]
5,[[1.564505]],[[1.53058]]
6,[[-0.3260311]],[[-0.38767266]]
7,[[-1.1581618]],[[-1.2000315]]
8,[[-0.5416185]],[[-0.6111343]]
9,[[1.4631604]],[[1.3720839]]
10,[[-1.1810104]],[[-1.1971726]]
11,[[-0.99766886]],[[-0.9986597]]
12,[[0.88586515]],[[0.8117342]]
13,[[1.5127271]],[[1.4631844]]
14,[[0.5840427]],[[0.60064816]]
15,[[-1.3803827]],[[-1.3767413]]
16,[[1.1913729]],[[1.1444786]]
17,[[-1.1017773]],[[-1.1564255]]
18,[[-1.003381]],[[-1.0645876]]
19,[[-1.0944068]],[[-1.1634734]]
20,[[1.0411987]],[[0.97485304]]
21,[[-0.16756509]],[[-0.2542466]]
22,[[0.60873395]],[[0.63263893]]
23,[[2.0896537]],[[2.0953088]]
24,[[0.7467468]],[[0.7692847]]
25,[[-1.0262296]],[[-1.0433245]]
26,[[-0.43658873]],[[-0.47492015]]
27,[[0.8958154]],[[0.9683237]]
28,[[1.1020054]],[[1.0509489]]
29,[[-1.0665832]],[[-1.1334014]]
30,[[-1.1826687]],[[-1.2535973]]
31,[[-0.5799452]],[[-0.49716735]]
32,[[-0.27628013]],[[-0.26351404]]
33,[[0.6916522]],[[0.76894045]]
34,[[0.8864179]],[[0.83532643]]
35,[[0.57317126]],[[0.64492893]]
36,[[-0.5471464]],[[-0.4995011]]
37,[[-1.115597]],[[-1.1237752]]
38,[[0.5748296]],[[0.6178434]]
39,[[1.8637477]],[[1.8452892]]
40,[[1.6916462]],[[1.5907383]]
41,[[-1.150607]],[[-1.1215096]]
42,[[-0.8917178]],[[-0.9766417]]
43,[[-0.21621047]],[[-0.2287749]]
44,[[-0.39144436]],[[-0.45500827]]
45,[[-0.9119867]],[[-0.93698]]
46,[[1.2639724]],[[1.2106066]]
47,[[-0.80879956]],[[-0.82234895]]
48,[[-1.1692175]],[[-1.1722072]]
49,[[1.687961]],[[1.6324167]]
50,[[-0.28365064]],[[-0.31145215]]
51,[[0.7030765]],[[0.6457472]]
52,[[-0.4813646]],[[-0.48669362]]
53,[[-1.1664536]],[[-1.1946414]]
54,[[2.2591755]],[[2.2468622]]
55,[[0.40549213]],[[0.3021772]]
56,[[-0.1012305]],[[-0.04015994]]
57,[[-0.5075299]],[[-0.57644385]]
58,[[-0.79203165]],[[-0.84120613]]
59,[[1.1331458]],[[1.1160283]]
60,[[-1.0796658]],[[-1.0757184]]
61,[[0.9623342]],[[0.9302256]]
62,[[1.1425432]],[[1.1649463]]
63,[[0.91037214]],[[0.8837416]]
64,[[-0.12702729]],[[-0.11281788]]
65,[[0.7157906]],[[0.6693418]]
66,[[-1.3319216]],[[-1.345687]]
67,[[-0.45335665]],[[-0.44417095]]
68,[[-0.27130502]],[[-0.32744062]]
69,[[0.7777029]],[[0.7184427]]
70,[[0.7800983]],[[0.7255659]]
