,0,1
0,[[0.6700935]],[[0.5973915]]
1,[[-1.0464985]],[[-0.9950579]]
2,[[0.53816134]],[[0.6036612]]
3,[[-0.70929766]],[[-0.70633817]]
4,[[1.0214826]],[[0.9233874]]
5,[[1.564505]],[[1.5480539]]
6,[[-0.3260311]],[[-0.37438476]]
7,[[-1.1581618]],[[-1.192133]]
8,[[-0.5416185]],[[-0.5549251]]
9,[[1.4631604]],[[1.4382619]]
10,[[-1.1810104]],[[-1.1579547]]
11,[[-0.99766886]],[[-0.93167543]]
12,[[0.88586515]],[[0.81330836]]
13,[[1.5127271]],[[1.452885]]
14,[[0.5840427]],[[0.53378975]]
15,[[-1.3803827]],[[-1.4392712]]
16,[[1.1913729]],[[1.1316003]]
17,[[-1.1017773]],[[-1.1540875]]
18,[[-1.003381]],[[-1.0532767]]
19,[[-1.0944068]],[[-1.1427529]]
20,[[1.0411987]],[[1.006569]]
21,[[-0.16756509]],[[-0.3339101]]
22,[[0.60873395]],[[0.7002107]]
23,[[2.0896537]],[[2.124538]]
24,[[0.7467468]],[[0.83523405]]
25,[[-1.0262296]],[[-1.0227042]]
26,[[-0.43658873]],[[-0.55262375]]
27,[[0.8958154]],[[0.9543272]]
28,[[1.1020054]],[[1.1033798]]
29,[[-1.0665832]],[[-1.0837864]]
30,[[-1.1826687]],[[-1.2751675]]
31,[[-0.5799452]],[[-0.49138713]]
32,[[-0.27628013]],[[-0.25970566]]
33,[[0.6916522]],[[0.70188487]]
34,[[0.8864179]],[[0.8539585]]
35,[[0.57317126]],[[0.6015841]]
36,[[-0.5471464]],[[-0.49193847]]
37,[[-1.115597]],[[-1.1246682]]
38,[[0.5748296]],[[0.51957405]]
39,[[1.8637477]],[[1.8602091]]
40,[[1.6916462]],[[1.5632178]]
41,[[-1.150607]],[[-1.0040689]]
42,[[-0.8917178]],[[-0.9259367]]
43,[[-0.21621047]],[[-0.18921244]]
44,[[-0.39144436]],[[-0.41520512]]
45,[[-0.9119867]],[[-0.91855955]]
46,[[1.2639724]],[[1.2807916]]
47,[[-0.80879956]],[[-0.8031985]]
48,[[-1.1692175]],[[-1.1404631]]
49,[[1.687961]],[[1.692283]]
50,[[-0.28365064]],[[-0.37645292]]
51,[[0.7030765]],[[0.62736]]
52,[[-0.4813646]],[[-0.46412325]]
53,[[-1.1664536]],[[-1.163454]]
54,[[2.2591755]],[[2.276204]]
55,[[0.40549213]],[[0.39414322]]
56,[[-0.1012305]],[[0.03194857]]
57,[[-0.5075299]],[[-0.4821707]]
58,[[-0.79203165]],[[-0.81420296]]
59,[[1.1331458]],[[1.1359168]]
60,[[-1.0796658]],[[-1.045838]]
61,[[0.9623342]],[[0.9291984]]
62,[[1.1425432]],[[1.1979092]]
63,[[0.91037214]],[[0.94251764]]
64,[[-0.12702729]],[[-0.13701034]]
65,[[0.7157906]],[[0.7855505]]
66,[[-1.3319216]],[[-1.298178]]
67,[[-0.45335665]],[[-0.46708906]]
68,[[-0.27130502]],[[-0.30356753]]
69,[[0.7777029]],[[0.730266]]
70,[[0.7800983]],[[0.7651886]]
