,0,1
0,[[0.6700935]],[[0.622262]]
1,[[-1.0464985]],[[-1.0495867]]
2,[[0.53816134]],[[0.5649836]]
3,[[-0.70929766]],[[-0.7788283]]
4,[[1.0214826]],[[0.9574201]]
5,[[1.564505]],[[1.544872]]
6,[[-0.3260311]],[[-0.39874673]]
7,[[-1.1581618]],[[-1.2193165]]
8,[[-0.5416185]],[[-0.62043214]]
9,[[1.4631604]],[[1.4370298]]
10,[[-1.1810104]],[[-1.18069]]
11,[[-0.99766886]],[[-0.9945836]]
12,[[0.88586515]],[[0.8132889]]
13,[[1.5127271]],[[1.4858315]]
14,[[0.5840427]],[[0.6026194]]
15,[[-1.3803827]],[[-1.3783785]]
16,[[1.1913729]],[[1.1500511]]
17,[[-1.1017773]],[[-1.1739612]]
18,[[-1.003381]],[[-1.0769647]]
19,[[-1.0944068]],[[-1.1928422]]
20,[[1.0411987]],[[0.9688704]]
21,[[-0.16756509]],[[0.00570619]]
22,[[0.60873395]],[[0.6343312]]
23,[[2.0896537]],[[2.0926054]]
24,[[0.7467468]],[[0.7505734]]
25,[[-1.0262296]],[[-1.0902827]]
26,[[-0.43658873]],[[-0.48673975]]
27,[[0.8958154]],[[1.0038242]]
28,[[1.1020054]],[[1.0543425]]
29,[[-1.0665832]],[[-1.1466662]]
30,[[-1.1826687]],[[-1.276167]]
31,[[-0.5799452]],[[-0.50293666]]
32,[[-0.27628013]],[[-0.3181075]]
33,[[0.6916522]],[[0.75887966]]
34,[[0.8864179]],[[0.8362913]]
35,[[0.57317126]],[[0.6289182]]
36,[[-0.5471464]],[[-0.54326844]]
37,[[-1.115597]],[[-1.1257186]]
38,[[0.5748296]],[[0.5686641]]
39,[[1.8637477]],[[1.8534675]]
40,[[1.6916462]],[[1.6116104]]
41,[[-1.150607]],[[-1.141901]]
42,[[-0.8917178]],[[-0.97104055]]
43,[[-0.21621047]],[[-0.2345537]]
44,[[-0.39144436]],[[-0.4512565]]
45,[[-0.9119867]],[[-0.922438]]
46,[[1.2639724]],[[1.1752243]]
47,[[-0.80879956]],[[-0.8382463]]
48,[[-1.1692175]],[[-1.1749706]]
49,[[1.687961]],[[1.6555266]]
50,[[-0.28365064]],[[-0.30085123]]
51,[[0.7030765]],[[0.66705227]]
52,[[-0.4813646]],[[-0.49358737]]
53,[[-1.1664536]],[[-1.2191979]]
54,[[2.2591755]],[[2.2617524]]
55,[[0.40549213]],[[0.30345714]]
56,[[-0.1012305]],[[-0.06362534]]
57,[[-0.5075299]],[[-0.5937597]]
58,[[-0.79203165]],[[-0.84085935]]
59,[[1.1331458]],[[1.1073625]]
60,[[-1.0796658]],[[-1.0942408]]
61,[[0.9623342]],[[0.9331701]]
62,[[1.1425432]],[[1.1008785]]
63,[[0.91037214]],[[0.8790467]]
64,[[-0.12702729]],[[-0.16011381]]
65,[[0.7157906]],[[0.6568005]]
66,[[-1.3319216]],[[-1.3554696]]
67,[[-0.45335665]],[[-0.4682759]]
68,[[-0.27130502]],[[-0.33345103]]
69,[[0.7777029]],[[0.7145233]]
70,[[0.7800983]],[[0.73419595]]
