,0,1
0,[[0.6700935]],[[0.62236714]]
1,[[-1.0464985]],[[-1.038307]]
2,[[0.53816134]],[[0.601599]]
3,[[-0.70929766]],[[-0.75843036]]
4,[[1.0214826]],[[0.9547267]]
5,[[1.564505]],[[1.537107]]
6,[[-0.3260311]],[[-0.39559245]]
7,[[-1.1581618]],[[-1.195258]]
8,[[-0.5416185]],[[-0.60086614]]
9,[[1.4631604]],[[1.4180887]]
10,[[-1.1810104]],[[-1.1911627]]
11,[[-0.99766886]],[[-0.9991463]]
12,[[0.88586515]],[[0.8209262]]
13,[[1.5127271]],[[1.478482]]
14,[[0.5840427]],[[0.60194373]]
15,[[-1.3803827]],[[-1.3772007]]
16,[[1.1913729]],[[1.1457932]]
17,[[-1.1017773]],[[-1.1548363]]
18,[[-1.003381]],[[-1.0602903]]
19,[[-1.0944068]],[[-1.1824131]]
20,[[1.0411987]],[[0.9795265]]
21,[[-0.16756509]],[[-0.00431395]]
22,[[0.60873395]],[[0.6320791]]
23,[[2.0896537]],[[2.096275]]
24,[[0.7467468]],[[0.7773304]]
25,[[-1.0262296]],[[-1.0317103]]
26,[[-0.43658873]],[[-0.4825226]]
27,[[0.8958154]],[[0.9912212]]
28,[[1.1020054]],[[1.0640168]]
29,[[-1.0665832]],[[-1.1264576]]
30,[[-1.1826687]],[[-1.2664765]]
31,[[-0.5799452]],[[-0.49151814]]
32,[[-0.27628013]],[[-0.26706207]]
33,[[0.6916522]],[[0.7776692]]
34,[[0.8864179]],[[0.85274076]]
35,[[0.57317126]],[[0.6388855]]
36,[[-0.5471464]],[[-0.49389482]]
37,[[-1.115597]],[[-1.1228788]]
38,[[0.5748296]],[[0.5698898]]
39,[[1.8637477]],[[1.8388863]]
40,[[1.6916462]],[[1.6056428]]
41,[[-1.150607]],[[-1.117044]]
42,[[-0.8917178]],[[-0.9593069]]
43,[[-0.21621047]],[[-0.22124434]]
44,[[-0.39144436]],[[-0.456761]]
45,[[-0.9119867]],[[-0.9178299]]
46,[[1.2639724]],[[1.1953242]]
47,[[-0.80879956]],[[-0.80479896]]
48,[[-1.1692175]],[[-1.179348]]
49,[[1.687961]],[[1.6503143]]
50,[[-0.28365064]],[[-0.31516218]]
51,[[0.7030765]],[[0.65987444]]
52,[[-0.4813646]],[[-0.4689877]]
53,[[-1.1664536]],[[-1.1912835]]
54,[[2.2591755]],[[2.248879]]
55,[[0.40549213]],[[0.3103391]]
56,[[-0.1012305]],[[-0.05076957]]
57,[[-0.5075299]],[[-0.57433945]]
58,[[-0.79203165]],[[-0.8314833]]
59,[[1.1331458]],[[1.1267984]]
60,[[-1.0796658]],[[-1.0573703]]
61,[[0.9623342]],[[0.9323535]]
62,[[1.1425432]],[[1.1638124]]
63,[[0.91037214]],[[0.88978076]]
64,[[-0.12702729]],[[-0.10529208]]
65,[[0.7157906]],[[0.67687345]]
66,[[-1.3319216]],[[-1.3610636]]
67,[[-0.45335665]],[[-0.45058584]]
68,[[-0.27130502]],[[-0.31830359]]
69,[[0.7777029]],[[0.72581124]]
70,[[0.7800983]],[[0.7357063]]
