,0,1
0,[[0.6700935]],[[0.62651443]]
1,[[-1.0464985]],[[-1.0312793]]
2,[[0.53816134]],[[0.5617223]]
3,[[-0.70929766]],[[-0.7797063]]
4,[[1.0214826]],[[0.96567845]]
5,[[1.564505]],[[1.5560861]]
6,[[-0.3260311]],[[-0.4028554]]
7,[[-1.1581618]],[[-1.226878]]
8,[[-0.5416185]],[[-0.62475836]]
9,[[1.4631604]],[[1.4506404]]
10,[[-1.1810104]],[[-1.1853216]]
11,[[-0.99766886]],[[-0.98701715]]
12,[[0.88586515]],[[0.8141372]]
13,[[1.5127271]],[[1.4983957]]
14,[[0.5840427]],[[0.6042125]]
15,[[-1.3803827]],[[-1.383789]]
16,[[1.1913729]],[[1.1555157]]
17,[[-1.1017773]],[[-1.175262]]
18,[[-1.003381]],[[-1.0701557]]
19,[[-1.0944068]],[[-1.1766007]]
20,[[1.0411987]],[[0.9734523]]
21,[[-0.16756509]],[[0.01470649]]
22,[[0.60873395]],[[0.6389208]]
23,[[2.0896537]],[[2.1094291]]
24,[[0.7467468]],[[0.7780459]]
25,[[-1.0262296]],[[-1.0960777]]
26,[[-0.43658873]],[[-0.4790855]]
27,[[0.8958154]],[[1.0142574]]
28,[[1.1020054]],[[1.0578678]]
29,[[-1.0665832]],[[-1.1540885]]
30,[[-1.1826687]],[[-1.2662599]]
31,[[-0.5799452]],[[-0.5149059]]
32,[[-0.27628013]],[[-0.32984126]]
33,[[0.6916522]],[[0.7638614]]
34,[[0.8864179]],[[0.84141207]]
35,[[0.57317126]],[[0.64113307]]
36,[[-0.5471464]],[[-0.5387376]]
37,[[-1.115597]],[[-1.1255982]]
38,[[0.5748296]],[[0.5809028]]
39,[[1.8637477]],[[1.8585961]]
40,[[1.6916462]],[[1.6199386]]
41,[[-1.150607]],[[-1.1439434]]
42,[[-0.8917178]],[[-0.9794737]]
43,[[-0.21621047]],[[-0.22815466]]
44,[[-0.39144436]],[[-0.45654267]]
45,[[-0.9119867]],[[-0.9334285]]
46,[[1.2639724]],[[1.1718724]]
47,[[-0.80879956]],[[-0.8440009]]
48,[[-1.1692175]],[[-1.1636491]]
49,[[1.687961]],[[1.6632595]]
50,[[-0.28365064]],[[-0.29809582]]
51,[[0.7030765]],[[0.6628709]]
52,[[-0.4813646]],[[-0.49398905]]
53,[[-1.1664536]],[[-1.2121134]]
54,[[2.2591755]],[[2.2791696]]
55,[[0.40549213]],[[0.30965877]]
56,[[-0.1012305]],[[-0.06814075]]
57,[[-0.5075299]],[[-0.5719332]]
58,[[-0.79203165]],[[-0.85225034]]
59,[[1.1331458]],[[1.1361973]]
60,[[-1.0796658]],[[-1.1022656]]
61,[[0.9623342]],[[0.93776846]]
62,[[1.1425432]],[[1.0961204]]
63,[[0.91037214]],[[0.8816812]]
64,[[-0.12702729]],[[-0.16223335]]
65,[[0.7157906]],[[0.64327836]]
66,[[-1.3319216]],[[-1.3387152]]
67,[[-0.45335665]],[[-0.4494624]]
68,[[-0.27130502]],[[-0.31719136]]
69,[[0.7777029]],[[0.717201]]
70,[[0.7800983]],[[0.74921155]]
