,0,1
0,[[0.6700935]],[[0.62549126]]
1,[[-1.0464985]],[[-1.0440527]]
2,[[0.53816134]],[[0.56626713]]
3,[[-0.70929766]],[[-0.7793879]]
4,[[1.0214826]],[[0.9550406]]
5,[[1.564505]],[[1.5404228]]
6,[[-0.3260311]],[[-0.396111]]
7,[[-1.1581618]],[[-1.2140906]]
8,[[-0.5416185]],[[-0.6134755]]
9,[[1.4631604]],[[1.4411329]]
10,[[-1.1810104]],[[-1.1790749]]
11,[[-0.99766886]],[[-0.9909244]]
12,[[0.88586515]],[[0.8093065]]
13,[[1.5127271]],[[1.4820172]]
14,[[0.5840427]],[[0.60538685]]
15,[[-1.3803827]],[[-1.3704418]]
16,[[1.1913729]],[[1.1568023]]
17,[[-1.1017773]],[[-1.1715283]]
18,[[-1.003381]],[[-1.0745492]]
19,[[-1.0944068]],[[-1.1872518]]
20,[[1.0411987]],[[0.9665946]]
21,[[-0.16756509]],[[0.00430477]]
22,[[0.60873395]],[[0.6300758]]
23,[[2.0896537]],[[2.0829692]]
24,[[0.7467468]],[[0.7550987]]
25,[[-1.0262296]],[[-1.087023]]
26,[[-0.43658873]],[[-0.47806835]]
27,[[0.8958154]],[[0.99696934]]
28,[[1.1020054]],[[1.0551201]]
29,[[-1.0665832]],[[-1.1416302]]
30,[[-1.1826687]],[[-1.2695312]]
31,[[-0.5799452]],[[-0.49265504]]
32,[[-0.27628013]],[[-0.30941677]]
33,[[0.6916522]],[[0.7593101]]
34,[[0.8864179]],[[0.8340856]]
35,[[0.57317126]],[[0.62599456]]
36,[[-0.5471464]],[[-0.532722]]
37,[[-1.115597]],[[-1.1215274]]
38,[[0.5748296]],[[0.5674175]]
39,[[1.8637477]],[[1.8497456]]
40,[[1.6916462]],[[1.6089061]]
41,[[-1.150607]],[[-1.1374962]]
42,[[-0.8917178]],[[-0.96085757]]
43,[[-0.21621047]],[[-0.23661768]]
44,[[-0.39144436]],[[-0.44923234]]
45,[[-0.9119867]],[[-0.9148946]]
46,[[1.2639724]],[[1.1836015]]
47,[[-0.80879956]],[[-0.8364864]]
48,[[-1.1692175]],[[-1.1720393]]
49,[[1.687961]],[[1.652187]]
50,[[-0.28365064]],[[-0.29212046]]
51,[[0.7030765]],[[0.66813576]]
52,[[-0.4813646]],[[-0.4909376]]
53,[[-1.1664536]],[[-1.220719]]
54,[[2.2591755]],[[2.250749]]
55,[[0.40549213]],[[0.3014841]]
56,[[-0.1012305]],[[-0.05736232]]
57,[[-0.5075299]],[[-0.588164]]
58,[[-0.79203165]],[[-0.83597994]]
59,[[1.1331458]],[[1.1154569]]
60,[[-1.0796658]],[[-1.0920522]]
61,[[0.9623342]],[[0.934749]]
62,[[1.1425432]],[[1.1021522]]
63,[[0.91037214]],[[0.87543285]]
64,[[-0.12702729]],[[-0.15356803]]
65,[[0.7157906]],[[0.65482247]]
66,[[-1.3319216]],[[-1.3498822]]
67,[[-0.45335665]],[[-0.46329355]]
68,[[-0.27130502]],[[-0.33108675]]
69,[[0.7777029]],[[0.71263754]]
70,[[0.7800983]],[[0.7348949]]
