,0,1
0,[[0.6700935]],[[0.6269547]]
1,[[-1.0464985]],[[-1.0495319]]
2,[[0.53816134]],[[0.5684439]]
3,[[-0.70929766]],[[-0.7762611]]
4,[[1.0214826]],[[0.9471401]]
5,[[1.564505]],[[1.5311724]]
6,[[-0.3260311]],[[-0.39833474]]
7,[[-1.1581618]],[[-1.2125655]]
8,[[-0.5416185]],[[-0.6159529]]
9,[[1.4631604]],[[1.4339894]]
10,[[-1.1810104]],[[-1.1764781]]
11,[[-0.99766886]],[[-0.9924577]]
12,[[0.88586515]],[[0.8068956]]
13,[[1.5127271]],[[1.4723274]]
14,[[0.5840427]],[[0.59446275]]
15,[[-1.3803827]],[[-1.3719751]]
16,[[1.1913729]],[[1.1538521]]
17,[[-1.1017773]],[[-1.1685572]]
18,[[-1.003381]],[[-1.0737121]]
19,[[-1.0944068]],[[-1.1921422]]
20,[[1.0411987]],[[0.9608642]]
21,[[-0.16756509]],[[0.00241697]]
22,[[0.60873395]],[[0.6260153]]
23,[[2.0896537]],[[2.0748792]]
24,[[0.7467468]],[[0.7542869]]
25,[[-1.0262296]],[[-1.0846767]]
26,[[-0.43658873]],[[-0.48820317]]
27,[[0.8958154]],[[0.99781907]]
28,[[1.1020054]],[[1.0460404]]
29,[[-1.0665832]],[[-1.1405098]]
30,[[-1.1826687]],[[-1.2715344]]
31,[[-0.5799452]],[[-0.49756753]]
32,[[-0.27628013]],[[-0.31546628]]
33,[[0.6916522]],[[0.7531413]]
34,[[0.8864179]],[[0.8302473]]
35,[[0.57317126]],[[0.6215702]]
36,[[-0.5471464]],[[-0.54220223]]
37,[[-1.115597]],[[-1.121526]]
38,[[0.5748296]],[[0.5640241]]
39,[[1.8637477]],[[1.8471812]]
40,[[1.6916462]],[[1.598621]]
41,[[-1.150607]],[[-1.1368369]]
42,[[-0.8917178]],[[-0.96464866]]
43,[[-0.21621047]],[[-0.23580694]]
44,[[-0.39144436]],[[-0.45129085]]
45,[[-0.9119867]],[[-0.91130257]]
46,[[1.2639724]],[[1.1662141]]
47,[[-0.80879956]],[[-0.83471936]]
48,[[-1.1692175]],[[-1.1730087]]
49,[[1.687961]],[[1.6422707]]
50,[[-0.28365064]],[[-0.29242873]]
51,[[0.7030765]],[[0.6660718]]
52,[[-0.4813646]],[[-0.49085796]]
53,[[-1.1664536]],[[-1.2153645]]
54,[[2.2591755]],[[2.2431521]]
55,[[0.40549213]],[[0.2983718]]
56,[[-0.1012305]],[[-0.06530523]]
57,[[-0.5075299]],[[-0.59375495]]
58,[[-0.79203165]],[[-0.8363677]]
59,[[1.1331458]],[[1.1096734]]
60,[[-1.0796658]],[[-1.0888196]]
61,[[0.9623342]],[[0.9357842]]
62,[[1.1425432]],[[1.094405]]
63,[[0.91037214]],[[0.8712839]]
64,[[-0.12702729]],[[-0.16198099]]
65,[[0.7157906]],[[0.65717113]]
66,[[-1.3319216]],[[-1.3519819]]
67,[[-0.45335665]],[[-0.46935105]]
68,[[-0.27130502]],[[-0.33596492]]
69,[[0.7777029]],[[0.70942175]]
70,[[0.7800983]],[[0.7319075]]
