,0,1
0,[[0.6700935]],[[0.6367651]]
1,[[-1.0464985]],[[-1.0211675]]
2,[[0.53816134]],[[0.5905613]]
3,[[-0.70929766]],[[-0.7529581]]
4,[[1.0214826]],[[0.9698421]]
5,[[1.564505]],[[1.5629474]]
6,[[-0.3260311]],[[-0.3944739]]
7,[[-1.1581618]],[[-1.1953466]]
8,[[-0.5416185]],[[-0.5971623]]
9,[[1.4631604]],[[1.4435388]]
10,[[-1.1810104]],[[-1.1786618]]
11,[[-0.99766886]],[[-0.9878415]]
12,[[0.88586515]],[[0.83988965]]
13,[[1.5127271]],[[1.4946593]]
14,[[0.5840427]],[[0.6203934]]
15,[[-1.3803827]],[[-1.3674314]]
16,[[1.1913729]],[[1.1668352]]
17,[[-1.1017773]],[[-1.1590964]]
18,[[-1.003381]],[[-1.0512795]]
19,[[-1.0944068]],[[-1.1690549]]
20,[[1.0411987]],[[0.99187744]]
21,[[-0.16756509]],[[-0.2868234]]
22,[[0.60873395]],[[0.6493455]]
23,[[2.0896537]],[[2.1298537]]
24,[[0.7467468]],[[0.7885474]]
25,[[-1.0262296]],[[-1.0419627]]
26,[[-0.43658873]],[[-0.4450034]]
27,[[0.8958154]],[[1.0092763]]
28,[[1.1020054]],[[1.0812865]]
29,[[-1.0665832]],[[-1.1260875]]
30,[[-1.1826687]],[[-1.2509525]]
31,[[-0.5799452]],[[-0.47068822]]
32,[[-0.27628013]],[[-0.27778268]]
33,[[0.6916522]],[[0.7865418]]
34,[[0.8864179]],[[0.86222494]]
35,[[0.57317126]],[[0.6736363]]
36,[[-0.5471464]],[[-0.50984645]]
37,[[-1.115597]],[[-1.1170541]]
38,[[0.5748296]],[[0.57082856]]
39,[[1.8637477]],[[1.8609415]]
40,[[1.6916462]],[[1.6326329]]
41,[[-1.150607]],[[-1.1218853]]
42,[[-0.8917178]],[[-0.947138]]
43,[[-0.21621047]],[[-0.21484697]]
44,[[-0.39144436]],[[-0.44366968]]
45,[[-0.9119867]],[[-0.90213513]]
46,[[1.2639724]],[[1.2177192]]
47,[[-0.80879956]],[[-0.79597545]]
48,[[-1.1692175]],[[-1.1744299]]
49,[[1.687961]],[[1.671137]]
50,[[-0.28365064]],[[-0.3056643]]
51,[[0.7030765]],[[0.6852766]]
52,[[-0.4813646]],[[-0.4692514]]
53,[[-1.1664536]],[[-1.2115002]]
54,[[2.2591755]],[[2.2747993]]
55,[[0.40549213]],[[0.3193078]]
56,[[-0.1012305]],[[-0.01797545]]
57,[[-0.5075299]],[[-0.5442172]]
58,[[-0.79203165]],[[-0.82208323]]
59,[[1.1331458]],[[1.1423241]]
60,[[-1.0796658]],[[-1.0458655]]
61,[[0.9623342]],[[0.94741714]]
62,[[1.1425432]],[[1.135089]]
63,[[0.91037214]],[[0.90061176]]
64,[[-0.12702729]],[[-0.12204683]]
65,[[0.7157906]],[[0.6833831]]
66,[[-1.3319216]],[[-1.3459507]]
67,[[-0.45335665]],[[-0.43804204]]
68,[[-0.27130502]],[[-0.3187555]]
69,[[0.7777029]],[[0.73767364]]
70,[[0.7800983]],[[0.7550374]]
