,0,1
0,[[0.6700935]],[[0.60899734]]
1,[[-1.0464985]],[[-1.0218507]]
2,[[0.53816134]],[[0.57569003]]
3,[[-0.70929766]],[[-0.7744013]]
4,[[1.0214826]],[[0.94788194]]
5,[[1.564505]],[[1.5361876]]
6,[[-0.3260311]],[[-0.39916873]]
7,[[-1.1581618]],[[-1.2092875]]
8,[[-0.5416185]],[[-0.60770977]]
9,[[1.4631604]],[[1.426707]]
10,[[-1.1810104]],[[-1.183295]]
11,[[-0.99766886]],[[-0.9880548]]
12,[[0.88586515]],[[0.80977464]]
13,[[1.5127271]],[[1.4712541]]
14,[[0.5840427]],[[0.6001034]]
15,[[-1.3803827]],[[-1.3702863]]
16,[[1.1913729]],[[1.1370814]]
17,[[-1.1017773]],[[-1.1646231]]
18,[[-1.003381]],[[-1.0697409]]
19,[[-1.0944068]],[[-1.1689105]]
20,[[1.0411987]],[[0.9696319]]
21,[[-0.16756509]],[[-0.02809167]]
22,[[0.60873395]],[[0.6287606]]
23,[[2.0896537]],[[2.0963745]]
24,[[0.7467468]],[[0.75742054]]
25,[[-1.0262296]],[[-1.0705438]]
26,[[-0.43658873]],[[-0.46132302]]
27,[[0.8958154]],[[0.99344873]]
28,[[1.1020054]],[[1.0549736]]
29,[[-1.0665832]],[[-1.1336015]]
30,[[-1.1826687]],[[-1.2631334]]
31,[[-0.5799452]],[[-0.48710835]]
32,[[-0.27628013]],[[-0.2964195]]
33,[[0.6916522]],[[0.76332617]]
34,[[0.8864179]],[[0.8203833]]
35,[[0.57317126]],[[0.6449063]]
36,[[-0.5471464]],[[-0.5202385]]
37,[[-1.115597]],[[-1.122472]]
38,[[0.5748296]],[[0.54752254]]
39,[[1.8637477]],[[1.8412085]]
40,[[1.6916462]],[[1.5982354]]
41,[[-1.150607]],[[-1.1329457]]
42,[[-0.8917178]],[[-0.9601101]]
43,[[-0.21621047]],[[-0.22818732]]
44,[[-0.39144436]],[[-0.4550829]]
45,[[-0.9119867]],[[-0.90627366]]
46,[[1.2639724]],[[1.1899822]]
47,[[-0.80879956]],[[-0.83529806]]
48,[[-1.1692175]],[[-1.1733619]]
49,[[1.687961]],[[1.6462467]]
50,[[-0.28365064]],[[-0.30288672]]
51,[[0.7030765]],[[0.67122126]]
52,[[-0.4813646]],[[-0.5011165]]
53,[[-1.1664536]],[[-1.2223241]]
54,[[2.2591755]],[[2.245]]
55,[[0.40549213]],[[0.30033612]]
56,[[-0.1012305]],[[-0.04203129]]
57,[[-0.5075299]],[[-0.5744591]]
58,[[-0.79203165]],[[-0.83068675]]
59,[[1.1331458]],[[1.1138806]]
60,[[-1.0796658]],[[-1.0893958]]
61,[[0.9623342]],[[0.9178567]]
62,[[1.1425432]],[[1.1010523]]
63,[[0.91037214]],[[0.87750363]]
64,[[-0.12702729]],[[-0.14036298]]
65,[[0.7157906]],[[0.6619561]]
66,[[-1.3319216]],[[-1.3438973]]
67,[[-0.45335665]],[[-0.45851076]]
68,[[-0.27130502]],[[-0.33299816]]
69,[[0.7777029]],[[0.7152145]]
70,[[0.7800983]],[[0.72757244]]
