,0,1
0,[[0.6700935]],[[0.6471478]]
1,[[-1.0464985]],[[-1.031297]]
2,[[0.53816134]],[[0.60396755]]
3,[[-0.70929766]],[[-0.7163467]]
4,[[1.0214826]],[[0.9680191]]
5,[[1.564505]],[[1.6471647]]
6,[[-0.3260311]],[[-0.35006022]]
7,[[-1.1581618]],[[-1.1909838]]
8,[[-0.5416185]],[[-0.56999665]]
9,[[1.4631604]],[[1.5388802]]
10,[[-1.1810104]],[[-1.1714927]]
11,[[-0.99766886]],[[-0.9430512]]
12,[[0.88586515]],[[0.8461715]]
13,[[1.5127271]],[[1.4996005]]
14,[[0.5840427]],[[0.60727537]]
15,[[-1.3803827]],[[-1.414851]]
16,[[1.1913729]],[[1.1924084]]
17,[[-1.1017773]],[[-1.1504366]]
18,[[-1.003381]],[[-1.0790112]]
19,[[-1.0944068]],[[-1.1808432]]
20,[[1.0411987]],[[1.0394481]]
21,[[-0.16756509]],[[-0.1721003]]
22,[[0.60873395]],[[0.62198627]]
23,[[2.0896537]],[[2.187564]]
24,[[0.7467468]],[[0.84792244]]
25,[[-1.0262296]],[[-1.0377488]]
26,[[-0.43658873]],[[-0.5596158]]
27,[[0.8958154]],[[0.9830717]]
28,[[1.1020054]],[[1.1085268]]
29,[[-1.0665832]],[[-1.1022975]]
30,[[-1.1826687]],[[-1.2646819]]
31,[[-0.5799452]],[[-0.49384665]]
32,[[-0.27628013]],[[-0.21662748]]
33,[[0.6916522]],[[0.69953454]]
34,[[0.8864179]],[[0.85864484]]
35,[[0.57317126]],[[0.60931075]]
36,[[-0.5471464]],[[-0.4932661]]
37,[[-1.115597]],[[-1.0954897]]
38,[[0.5748296]],[[0.56423795]]
39,[[1.8637477]],[[1.8679951]]
40,[[1.6916462]],[[1.593419]]
41,[[-1.150607]],[[-1.0363545]]
42,[[-0.8917178]],[[-0.9404712]]
43,[[-0.21621047]],[[-0.1990422]]
44,[[-0.39144436]],[[-0.43236327]]
45,[[-0.9119867]],[[-0.8919277]]
46,[[1.2639724]],[[1.2507721]]
47,[[-0.80879956]],[[-0.8052548]]
48,[[-1.1692175]],[[-1.179802]]
49,[[1.687961]],[[1.7177795]]
50,[[-0.28365064]],[[-0.2746483]]
51,[[0.7030765]],[[0.6882144]]
52,[[-0.4813646]],[[-0.475958]]
53,[[-1.1664536]],[[-1.1703272]]
54,[[2.2591755]],[[2.3138843]]
55,[[0.40549213]],[[0.40451682]]
56,[[-0.1012305]],[[0.01370168]]
57,[[-0.5075299]],[[-0.5288502]]
58,[[-0.79203165]],[[-0.83564764]]
59,[[1.1331458]],[[1.1394051]]
60,[[-1.0796658]],[[-1.027374]]
61,[[0.9623342]],[[0.93489873]]
62,[[1.1425432]],[[1.2462715]]
63,[[0.91037214]],[[0.9361383]]
64,[[-0.12702729]],[[-0.12248182]]
65,[[0.7157906]],[[0.72416866]]
66,[[-1.3319216]],[[-1.3519292]]
67,[[-0.45335665]],[[-0.46837556]]
68,[[-0.27130502]],[[-0.31745362]]
69,[[0.7777029]],[[0.75255597]]
70,[[0.7800983]],[[0.77620375]]
