,0,1
0,[[0.6700935]],[[0.65224695]]
1,[[-1.0464985]],[[-1.0707995]]
2,[[0.53816134]],[[0.5869684]]
3,[[-0.70929766]],[[-0.7212382]]
4,[[1.0214826]],[[0.9338963]]
5,[[1.564505]],[[1.5569358]]
6,[[-0.3260311]],[[-0.37093663]]
7,[[-1.1581618]],[[-1.189065]]
8,[[-0.5416185]],[[-0.5882122]]
9,[[1.4631604]],[[1.5452659]]
10,[[-1.1810104]],[[-1.1772163]]
11,[[-0.99766886]],[[-1.0056844]]
12,[[0.88586515]],[[0.8193586]]
13,[[1.5127271]],[[1.4678652]]
14,[[0.5840427]],[[0.5339968]]
15,[[-1.3803827]],[[-1.3693622]]
16,[[1.1913729]],[[1.1594288]]
17,[[-1.1017773]],[[-1.1698024]]
18,[[-1.003381]],[[-1.0857671]]
19,[[-1.0944068]],[[-1.2124195]]
20,[[1.0411987]],[[1.0155382]]
21,[[-0.16756509]],[[-0.2077198]]
22,[[0.60873395]],[[0.60727835]]
23,[[2.0896537]],[[2.1162653]]
24,[[0.7467468]],[[0.7674067]]
25,[[-1.0262296]],[[-1.0362283]]
26,[[-0.43658873]],[[-0.54486585]]
27,[[0.8958154]],[[0.95393896]]
28,[[1.1020054]],[[1.0724204]]
29,[[-1.0665832]],[[-1.1532193]]
30,[[-1.1826687]],[[-1.2803085]]
31,[[-0.5799452]],[[-0.4817139]]
32,[[-0.27628013]],[[-0.21818781]]
33,[[0.6916522]],[[0.68720865]]
34,[[0.8864179]],[[0.8443072]]
35,[[0.57317126]],[[0.58657575]]
36,[[-0.5471464]],[[-0.49327576]]
37,[[-1.115597]],[[-1.1142529]]
38,[[0.5748296]],[[0.537832]]
39,[[1.8637477]],[[1.8048935]]
40,[[1.6916462]],[[1.5962789]]
41,[[-1.150607]],[[-1.0875597]]
42,[[-0.8917178]],[[-0.94351757]]
43,[[-0.21621047]],[[-0.22427893]]
44,[[-0.39144436]],[[-0.4640361]]
45,[[-0.9119867]],[[-0.9186163]]
46,[[1.2639724]],[[1.2373037]]
47,[[-0.80879956]],[[-0.80358756]]
48,[[-1.1692175]],[[-1.2038934]]
49,[[1.687961]],[[1.6709735]]
50,[[-0.28365064]],[[-0.25552166]]
51,[[0.7030765]],[[0.670969]]
52,[[-0.4813646]],[[-0.47797406]]
53,[[-1.1664536]],[[-1.2006259]]
54,[[2.2591755]],[[2.2855659]]
55,[[0.40549213]],[[0.354272]]
56,[[-0.1012305]],[[-0.01984417]]
57,[[-0.5075299]],[[-0.5349984]]
58,[[-0.79203165]],[[-0.87571573]]
59,[[1.1331458]],[[1.0996051]]
60,[[-1.0796658]],[[-1.0298784]]
61,[[0.9623342]],[[0.9079647]]
62,[[1.1425432]],[[1.1875758]]
63,[[0.91037214]],[[0.8939252]]
64,[[-0.12702729]],[[-0.14984667]]
65,[[0.7157906]],[[0.6674504]]
66,[[-1.3319216]],[[-1.3609003]]
67,[[-0.45335665]],[[-0.46227968]]
68,[[-0.27130502]],[[-0.3382554]]
69,[[0.7777029]],[[0.7214649]]
70,[[0.7800983]],[[0.73103213]]
