,0,1
0,[[0.6700935]],[[0.58895767]]
1,[[-1.0464985]],[[-1.0224321]]
2,[[0.53816134]],[[0.5910133]]
3,[[-0.70929766]],[[-0.7245819]]
4,[[1.0214826]],[[0.90624917]]
5,[[1.564505]],[[1.5335046]]
6,[[-0.3260311]],[[-0.38310742]]
7,[[-1.1581618]],[[-1.2013059]]
8,[[-0.5416185]],[[-0.56986964]]
9,[[1.4631604]],[[1.4609288]]
10,[[-1.1810104]],[[-1.163913]]
11,[[-0.99766886]],[[-0.9222011]]
12,[[0.88586515]],[[0.7896029]]
13,[[1.5127271]],[[1.4314281]]
14,[[0.5840427]],[[0.5209514]]
15,[[-1.3803827]],[[-1.4399846]]
16,[[1.1913729]],[[1.130876]]
17,[[-1.1017773]],[[-1.1610298]]
18,[[-1.003381]],[[-1.0604684]]
19,[[-1.0944068]],[[-1.1692085]]
20,[[1.0411987]],[[0.98982465]]
21,[[-0.16756509]],[[-0.34020936]]
22,[[0.60873395]],[[0.6828586]]
23,[[2.0896537]],[[2.1031318]]
24,[[0.7467468]],[[0.80498755]]
25,[[-1.0262296]],[[-1.0416986]]
26,[[-0.43658873]],[[-0.5640459]]
27,[[0.8958154]],[[0.94589007]]
28,[[1.1020054]],[[1.0735699]]
29,[[-1.0665832]],[[-1.0843601]]
30,[[-1.1826687]],[[-1.2743373]]
31,[[-0.5799452]],[[-0.50300705]]
32,[[-0.27628013]],[[-0.28079116]]
33,[[0.6916522]],[[0.68573844]]
34,[[0.8864179]],[[0.84039366]]
35,[[0.57317126]],[[0.57000864]]
36,[[-0.5471464]],[[-0.50854635]]
37,[[-1.115597]],[[-1.1558328]]
38,[[0.5748296]],[[0.5353464]]
39,[[1.8637477]],[[1.8463291]]
40,[[1.6916462]],[[1.5421621]]
41,[[-1.150607]],[[-1.0285542]]
42,[[-0.8917178]],[[-0.9226913]]
43,[[-0.21621047]],[[-0.20220971]]
44,[[-0.39144436]],[[-0.45120943]]
45,[[-0.9119867]],[[-0.9244096]]
46,[[1.2639724]],[[1.2777399]]
47,[[-0.80879956]],[[-0.8167508]]
48,[[-1.1692175]],[[-1.1373414]]
49,[[1.687961]],[[1.6785156]]
50,[[-0.28365064]],[[-0.37380075]]
51,[[0.7030765]],[[0.6120933]]
52,[[-0.4813646]],[[-0.46949136]]
53,[[-1.1664536]],[[-1.172209]]
54,[[2.2591755]],[[2.2387862]]
55,[[0.40549213]],[[0.36519396]]
56,[[-0.1012305]],[[0.01099944]]
57,[[-0.5075299]],[[-0.48586202]]
58,[[-0.79203165]],[[-0.82118845]]
59,[[1.1331458]],[[1.1161052]]
60,[[-1.0796658]],[[-1.065408]]
61,[[0.9623342]],[[0.9162215]]
62,[[1.1425432]],[[1.1650482]]
63,[[0.91037214]],[[0.91454613]]
64,[[-0.12702729]],[[-0.15160537]]
65,[[0.7157906]],[[0.7416924]]
66,[[-1.3319216]],[[-1.2924265]]
67,[[-0.45335665]],[[-0.47196484]]
68,[[-0.27130502]],[[-0.31289923]]
69,[[0.7777029]],[[0.708748]]
70,[[0.7800983]],[[0.74132097]]
