,0,1
0,[[0.6700935]],[[0.6214564]]
1,[[-1.0464985]],[[-1.0240395]]
2,[[0.53816134]],[[0.6130657]]
3,[[-0.70929766]],[[-0.76857024]]
4,[[1.0214826]],[[0.9436362]]
5,[[1.564505]],[[1.5393231]]
6,[[-0.3260311]],[[-0.39611435]]
7,[[-1.1581618]],[[-1.2045091]]
8,[[-0.5416185]],[[-0.61765236]]
9,[[1.4631604]],[[1.3970592]]
10,[[-1.1810104]],[[-1.197783]]
11,[[-0.99766886]],[[-0.9990519]]
12,[[0.88586515]],[[0.80418277]]
13,[[1.5127271]],[[1.4738386]]
14,[[0.5840427]],[[0.5897701]]
15,[[-1.3803827]],[[-1.3835951]]
16,[[1.1913729]],[[1.1404474]]
17,[[-1.1017773]],[[-1.1578274]]
18,[[-1.003381]],[[-1.0677556]]
19,[[-1.0944068]],[[-1.163872]]
20,[[1.0411987]],[[0.9717834]]
21,[[-0.16756509]],[[-0.17009103]]
22,[[0.60873395]],[[0.6262734]]
23,[[2.0896537]],[[2.0963037]]
24,[[0.7467468]],[[0.7681272]]
25,[[-1.0262296]],[[-1.0478418]]
26,[[-0.43658873]],[[-0.4783101]]
27,[[0.8958154]],[[0.9630337]]
28,[[1.1020054]],[[1.0447295]]
29,[[-1.0665832]],[[-1.1384311]]
30,[[-1.1826687]],[[-1.2603425]]
31,[[-0.5799452]],[[-0.5090774]]
32,[[-0.27628013]],[[-0.27277434]]
33,[[0.6916522]],[[0.75902534]]
34,[[0.8864179]],[[0.83481646]]
35,[[0.57317126]],[[0.6395526]]
36,[[-0.5471464]],[[-0.5069674]]
37,[[-1.115597]],[[-1.125482]]
38,[[0.5748296]],[[0.5916581]]
39,[[1.8637477]],[[1.8315802]]
40,[[1.6916462]],[[1.5848923]]
41,[[-1.150607]],[[-1.1219184]]
42,[[-0.8917178]],[[-0.98423076]]
43,[[-0.21621047]],[[-0.23008096]]
44,[[-0.39144436]],[[-0.46058702]]
45,[[-0.9119867]],[[-0.9422982]]
46,[[1.2639724]],[[1.1989992]]
47,[[-0.80879956]],[[-0.8286289]]
48,[[-1.1692175]],[[-1.1722409]]
49,[[1.687961]],[[1.6426561]]
50,[[-0.28365064]],[[-0.32039046]]
51,[[0.7030765]],[[0.6405246]]
52,[[-0.4813646]],[[-0.4859022]]
53,[[-1.1664536]],[[-1.18897]]
54,[[2.2591755]],[[2.2508206]]
55,[[0.40549213]],[[0.2999544]]
56,[[-0.1012305]],[[-0.04180574]]
57,[[-0.5075299]],[[-0.5883652]]
58,[[-0.79203165]],[[-0.84807825]]
59,[[1.1331458]],[[1.1125073]]
60,[[-1.0796658]],[[-1.0840158]]
61,[[0.9623342]],[[0.9306066]]
62,[[1.1425432]],[[1.1664662]]
63,[[0.91037214]],[[0.88040113]]
64,[[-0.12702729]],[[-0.11698127]]
65,[[0.7157906]],[[0.6615467]]
66,[[-1.3319216]],[[-1.349926]]
67,[[-0.45335665]],[[-0.44649303]]
68,[[-0.27130502]],[[-0.32576168]]
69,[[0.7777029]],[[0.7137785]]
70,[[0.7800983]],[[0.72000957]]
