,0,1
0,[[0.6700935]],[[0.61814225]]
1,[[-1.0464985]],[[-1.0091956]]
2,[[0.53816134]],[[0.49994946]]
3,[[-0.70929766]],[[-0.7537629]]
4,[[1.0214826]],[[1.001444]]
5,[[1.564505]],[[1.5749913]]
6,[[-0.3260311]],[[-0.38575184]]
7,[[-1.1581618]],[[-1.2122056]]
8,[[-0.5416185]],[[-0.6100947]]
9,[[1.4631604]],[[1.3719224]]
10,[[-1.1810104]],[[-1.1634847]]
11,[[-0.99766886]],[[-0.96331334]]
12,[[0.88586515]],[[0.83686054]]
13,[[1.5127271]],[[1.5162121]]
14,[[0.5840427]],[[0.63650584]]
15,[[-1.3803827]],[[-1.3507175]]
16,[[1.1913729]],[[1.1388341]]
17,[[-1.1017773]],[[-1.162028]]
18,[[-1.003381]],[[-1.0432167]]
19,[[-1.0944068]],[[-1.1588868]]
20,[[1.0411987]],[[0.9884726]]
21,[[-0.16756509]],[[0.06331933]]
22,[[0.60873395]],[[0.66666853]]
23,[[2.0896537]],[[2.1293159]]
24,[[0.7467468]],[[0.75643003]]
25,[[-1.0262296]],[[-1.0768808]]
26,[[-0.43658873]],[[-0.4634322]]
27,[[0.8958154]],[[0.9979671]]
28,[[1.1020054]],[[1.0804881]]
29,[[-1.0665832]],[[-1.1376846]]
30,[[-1.1826687]],[[-1.242425]]
31,[[-0.5799452]],[[-0.5005791]]
32,[[-0.27628013]],[[-0.30294037]]
33,[[0.6916522]],[[0.780825]]
34,[[0.8864179]],[[0.8706347]]
35,[[0.57317126]],[[0.66387355]]
36,[[-0.5471464]],[[-0.53387266]]
37,[[-1.115597]],[[-1.1084647]]
38,[[0.5748296]],[[0.59518707]]
39,[[1.8637477]],[[1.7997295]]
40,[[1.6916462]],[[1.6357158]]
41,[[-1.150607]],[[-1.1249853]]
42,[[-0.8917178]],[[-0.96541834]]
43,[[-0.21621047]],[[-0.21067381]]
44,[[-0.39144436]],[[-0.43157172]]
45,[[-0.9119867]],[[-0.96493363]]
46,[[1.2639724]],[[1.2058574]]
47,[[-0.80879956]],[[-0.81607676]]
48,[[-1.1692175]],[[-1.1455657]]
49,[[1.687961]],[[1.680652]]
50,[[-0.28365064]],[[-0.37443602]]
51,[[0.7030765]],[[0.63996863]]
52,[[-0.4813646]],[[-0.465263]]
53,[[-1.1664536]],[[-1.1891035]]
54,[[2.2591755]],[[2.3030448]]
55,[[0.40549213]],[[0.33216453]]
56,[[-0.1012305]],[[-0.03976154]]
57,[[-0.5075299]],[[-0.5603571]]
58,[[-0.79203165]],[[-0.8313978]]
59,[[1.1331458]],[[1.1146914]]
60,[[-1.0796658]],[[-1.0724895]]
61,[[0.9623342]],[[0.9298712]]
62,[[1.1425432]],[[1.1255778]]
63,[[0.91037214]],[[0.903062]]
64,[[-0.12702729]],[[-0.14099813]]
65,[[0.7157906]],[[0.6496395]]
66,[[-1.3319216]],[[-1.3071349]]
67,[[-0.45335665]],[[-0.43158478]]
68,[[-0.27130502]],[[-0.2952764]]
69,[[0.7777029]],[[0.7292234]]
70,[[0.7800983]],[[0.71570504]]
