,0,1
0,[[0.6700935]],[[0.61523104]]
1,[[-1.0464985]],[[-1.0224681]]
2,[[0.53816134]],[[0.597435]]
3,[[-0.70929766]],[[-0.76676065]]
4,[[1.0214826]],[[0.9550066]]
5,[[1.564505]],[[1.5481987]]
6,[[-0.3260311]],[[-0.38303602]]
7,[[-1.1581618]],[[-1.1951363]]
8,[[-0.5416185]],[[-0.6180951]]
9,[[1.4631604]],[[1.3723531]]
10,[[-1.1810104]],[[-1.1945134]]
11,[[-0.99766886]],[[-1.0067297]]
12,[[0.88586515]],[[0.80492735]]
13,[[1.5127271]],[[1.4714818]]
14,[[0.5840427]],[[0.5935259]]
15,[[-1.3803827]],[[-1.3803009]]
16,[[1.1913729]],[[1.1335773]]
17,[[-1.1017773]],[[-1.1582527]]
18,[[-1.003381]],[[-1.0720116]]
19,[[-1.0944068]],[[-1.1616415]]
20,[[1.0411987]],[[0.9758787]]
21,[[-0.16756509]],[[-0.12484288]]
22,[[0.60873395]],[[0.6235764]]
23,[[2.0896537]],[[2.0978014]]
24,[[0.7467468]],[[0.7563162]]
25,[[-1.0262296]],[[-1.0476953]]
26,[[-0.43658873]],[[-0.48944473]]
27,[[0.8958154]],[[0.9476428]]
28,[[1.1020054]],[[1.0347879]]
29,[[-1.0665832]],[[-1.138022]]
30,[[-1.1826687]],[[-1.2624357]]
31,[[-0.5799452]],[[-0.49953687]]
32,[[-0.27628013]],[[-0.28129578]]
33,[[0.6916522]],[[0.75771]]
34,[[0.8864179]],[[0.8292308]]
35,[[0.57317126]],[[0.62963223]]
36,[[-0.5471464]],[[-0.48886204]]
37,[[-1.115597]],[[-1.1252477]]
38,[[0.5748296]],[[0.64863896]]
39,[[1.8637477]],[[1.814966]]
40,[[1.6916462]],[[1.5825212]]
41,[[-1.150607]],[[-1.1210418]]
42,[[-0.8917178]],[[-0.97474855]]
43,[[-0.21621047]],[[-0.23292506]]
44,[[-0.39144436]],[[-0.44314778]]
45,[[-0.9119867]],[[-0.9447594]]
46,[[1.2639724]],[[1.2035375]]
47,[[-0.80879956]],[[-0.8236909]]
48,[[-1.1692175]],[[-1.176152]]
49,[[1.687961]],[[1.646774]]
50,[[-0.28365064]],[[-0.31855762]]
51,[[0.7030765]],[[0.64047885]]
52,[[-0.4813646]],[[-0.48919356]]
53,[[-1.1664536]],[[-1.1949301]]
54,[[2.2591755]],[[2.2493925]]
55,[[0.40549213]],[[0.29944098]]
56,[[-0.1012305]],[[-0.04884243]]
57,[[-0.5075299]],[[-0.5863112]]
58,[[-0.79203165]],[[-0.8485541]]
59,[[1.1331458]],[[1.0999358]]
60,[[-1.0796658]],[[-1.0762707]]
61,[[0.9623342]],[[0.9227319]]
62,[[1.1425432]],[[1.1864452]]
63,[[0.91037214]],[[0.8794899]]
64,[[-0.12702729]],[[-0.12442315]]
65,[[0.7157906]],[[0.67172337]]
66,[[-1.3319216]],[[-1.3524998]]
67,[[-0.45335665]],[[-0.450163]]
68,[[-0.27130502]],[[-0.3309071]]
69,[[0.7777029]],[[0.7105117]]
70,[[0.7800983]],[[0.7081518]]
