,0,1
0,[[0.6700935]],[[0.60424066]]
1,[[-1.0464985]],[[-1.0010265]]
2,[[0.53816134]],[[0.60683656]]
3,[[-0.70929766]],[[-0.7308813]]
4,[[1.0214826]],[[0.95643306]]
5,[[1.564505]],[[1.5971882]]
6,[[-0.3260311]],[[-0.3696357]]
7,[[-1.1581618]],[[-1.2003393]]
8,[[-0.5416185]],[[-0.56498736]]
9,[[1.4631604]],[[1.4754381]]
10,[[-1.1810104]],[[-1.1832395]]
11,[[-0.99766886]],[[-0.9603839]]
12,[[0.88586515]],[[0.8093951]]
13,[[1.5127271]],[[1.4500089]]
14,[[0.5840427]],[[0.55946493]]
15,[[-1.3803827]],[[-1.4506807]]
16,[[1.1913729]],[[1.1559737]]
17,[[-1.1017773]],[[-1.1620125]]
18,[[-1.003381]],[[-1.0598078]]
19,[[-1.0944068]],[[-1.149383]]
20,[[1.0411987]],[[1.010973]]
21,[[-0.16756509]],[[-1.5630798]]
22,[[0.60873395]],[[0.6325946]]
23,[[2.0896537]],[[2.136173]]
24,[[0.7467468]],[[0.84587216]]
25,[[-1.0262296]],[[-1.0354717]]
26,[[-0.43658873]],[[-0.5636377]]
27,[[0.8958154]],[[0.96303225]]
28,[[1.1020054]],[[1.0932815]]
29,[[-1.0665832]],[[-1.0885292]]
30,[[-1.1826687]],[[-1.2531507]]
31,[[-0.5799452]],[[-0.507218]]
32,[[-0.27628013]],[[-0.2622875]]
33,[[0.6916522]],[[0.6809952]]
34,[[0.8864179]],[[0.8392446]]
35,[[0.57317126]],[[0.6019988]]
36,[[-0.5471464]],[[-0.4803983]]
37,[[-1.115597]],[[-1.1257638]]
38,[[0.5748296]],[[0.53903484]]
39,[[1.8637477]],[[1.8502402]]
40,[[1.6916462]],[[1.5718939]]
41,[[-1.150607]],[[-1.01365]]
42,[[-0.8917178]],[[-0.93943536]]
43,[[-0.21621047]],[[-0.20073295]]
44,[[-0.39144436]],[[-0.42812657]]
45,[[-0.9119867]],[[-0.8910896]]
46,[[1.2639724]],[[1.2584214]]
47,[[-0.80879956]],[[-0.8110683]]
48,[[-1.1692175]],[[-1.1601822]]
49,[[1.687961]],[[1.6781502]]
50,[[-0.28365064]],[[-0.3377025]]
51,[[0.7030765]],[[0.6408088]]
52,[[-0.4813646]],[[-0.48474085]]
53,[[-1.1664536]],[[-1.1738034]]
54,[[2.2591755]],[[2.2759616]]
55,[[0.40549213]],[[0.4034437]]
56,[[-0.1012305]],[[0.01270425]]
57,[[-0.5075299]],[[-0.4930241]]
58,[[-0.79203165]],[[-0.8204718]]
59,[[1.1331458]],[[1.122978]]
60,[[-1.0796658]],[[-1.0424356]]
61,[[0.9623342]],[[0.9164388]]
62,[[1.1425432]],[[1.2251856]]
63,[[0.91037214]],[[0.93434906]]
64,[[-0.12702729]],[[-0.16367924]]
65,[[0.7157906]],[[0.7647176]]
66,[[-1.3319216]],[[-1.3197397]]
67,[[-0.45335665]],[[-0.46376097]]
68,[[-0.27130502]],[[-0.3242278]]
69,[[0.7777029]],[[0.737211]]
70,[[0.7800983]],[[0.7722583]]
