,0,1
0,[[0.6700935]],[[0.62965894]]
1,[[-1.0464985]],[[-1.0437326]]
2,[[0.53816134]],[[0.570276]]
3,[[-0.70929766]],[[-0.746409]]
4,[[1.0214826]],[[0.93191004]]
5,[[1.564505]],[[1.5551322]]
6,[[-0.3260311]],[[-0.37121928]]
7,[[-1.1581618]],[[-1.1982615]]
8,[[-0.5416185]],[[-0.59505576]]
9,[[1.4631604]],[[1.484659]]
10,[[-1.1810104]],[[-1.186978]]
11,[[-0.99766886]],[[-1.0109174]]
12,[[0.88586515]],[[0.8064425]]
13,[[1.5127271]],[[1.4278884]]
14,[[0.5840427]],[[0.5374713]]
15,[[-1.3803827]],[[-1.3768302]]
16,[[1.1913729]],[[1.1510723]]
17,[[-1.1017773]],[[-1.1698606]]
18,[[-1.003381]],[[-1.091176]]
19,[[-1.0944068]],[[-1.1897237]]
20,[[1.0411987]],[[1.008847]]
21,[[-0.16756509]],[[-0.19585037]]
22,[[0.60873395]],[[0.6067693]]
23,[[2.0896537]],[[2.1184106]]
24,[[0.7467468]],[[0.7548187]]
25,[[-1.0262296]],[[-1.047055]]
26,[[-0.43658873]],[[-0.5252737]]
27,[[0.8958154]],[[0.9569042]]
28,[[1.1020054]],[[1.0736196]]
29,[[-1.0665832]],[[-1.1700279]]
30,[[-1.1826687]],[[-1.279516]]
31,[[-0.5799452]],[[-0.49036622]]
32,[[-0.27628013]],[[-0.22933841]]
33,[[0.6916522]],[[0.694314]]
34,[[0.8864179]],[[0.84246016]]
35,[[0.57317126]],[[0.6100888]]
36,[[-0.5471464]],[[-0.4979546]]
37,[[-1.115597]],[[-1.1192155]]
38,[[0.5748296]],[[0.5469694]]
39,[[1.8637477]],[[1.8025112]]
40,[[1.6916462]],[[1.5711913]]
41,[[-1.150607]],[[-1.1110445]]
42,[[-0.8917178]],[[-0.9502316]]
43,[[-0.21621047]],[[-0.2221924]]
44,[[-0.39144436]],[[-0.4994521]]
45,[[-0.9119867]],[[-0.94970405]]
46,[[1.2639724]],[[1.2361019]]
47,[[-0.80879956]],[[-0.8395908]]
48,[[-1.1692175]],[[-1.2048292]]
49,[[1.687961]],[[1.6643775]]
50,[[-0.28365064]],[[-0.29781604]]
51,[[0.7030765]],[[0.6407049]]
52,[[-0.4813646]],[[-0.48004425]]
53,[[-1.1664536]],[[-1.2041078]]
54,[[2.2591755]],[[2.2902536]]
55,[[0.40549213]],[[0.32651925]]
56,[[-0.1012305]],[[-0.02613926]]
57,[[-0.5075299]],[[-0.5552169]]
58,[[-0.79203165]],[[-0.8658592]]
59,[[1.1331458]],[[1.1144545]]
60,[[-1.0796658]],[[-1.0572239]]
61,[[0.9623342]],[[0.90436745]]
62,[[1.1425432]],[[1.1718166]]
63,[[0.91037214]],[[0.87656546]]
64,[[-0.12702729]],[[-0.1415602]]
65,[[0.7157906]],[[0.6659913]]
66,[[-1.3319216]],[[-1.361875]]
67,[[-0.45335665]],[[-0.45903933]]
68,[[-0.27130502]],[[-0.33794022]]
69,[[0.7777029]],[[0.7120919]]
70,[[0.7800983]],[[0.7106936]]
