,0,1
0,[[0.6700935]],[[0.6278163]]
1,[[-1.0464985]],[[-1.0408577]]
2,[[0.53816134]],[[0.59274495]]
3,[[-0.70929766]],[[-0.7128101]]
4,[[1.0214826]],[[0.9343356]]
5,[[1.564505]],[[1.5455705]]
6,[[-0.3260311]],[[-0.34785867]]
7,[[-1.1581618]],[[-1.2070026]]
8,[[-0.5416185]],[[-0.57251734]]
9,[[1.4631604]],[[1.5727361]]
10,[[-1.1810104]],[[-1.1893342]]
11,[[-0.99766886]],[[-0.9719971]]
12,[[0.88586515]],[[0.81508887]]
13,[[1.5127271]],[[1.4550573]]
14,[[0.5840427]],[[0.55116904]]
15,[[-1.3803827]],[[-1.4156325]]
16,[[1.1913729]],[[1.1671897]]
17,[[-1.1017773]],[[-1.1571504]]
18,[[-1.003381]],[[-1.0837514]]
19,[[-1.0944068]],[[-1.1881133]]
20,[[1.0411987]],[[1.0055555]]
21,[[-0.16756509]],[[-0.15939963]]
22,[[0.60873395]],[[0.6359099]]
23,[[2.0896537]],[[2.1294699]]
24,[[0.7467468]],[[0.7950965]]
25,[[-1.0262296]],[[-1.0402555]]
26,[[-0.43658873]],[[-0.57352865]]
27,[[0.8958154]],[[0.95762455]]
28,[[1.1020054]],[[1.0649945]]
29,[[-1.0665832]],[[-1.1235286]]
30,[[-1.1826687]],[[-1.2692677]]
31,[[-0.5799452]],[[-0.5033481]]
32,[[-0.27628013]],[[-0.21781301]]
33,[[0.6916522]],[[0.67703664]]
34,[[0.8864179]],[[0.82133806]]
35,[[0.57317126]],[[0.5786873]]
36,[[-0.5471464]],[[-0.49253356]]
37,[[-1.115597]],[[-1.119957]]
38,[[0.5748296]],[[0.55360115]]
39,[[1.8637477]],[[1.8330339]]
40,[[1.6916462]],[[1.5656613]]
41,[[-1.150607]],[[-1.0403794]]
42,[[-0.8917178]],[[-0.9511947]]
43,[[-0.21621047]],[[-0.21953356]]
44,[[-0.39144436]],[[-0.4694965]]
45,[[-0.9119867]],[[-0.8936032]]
46,[[1.2639724]],[[1.2093774]]
47,[[-0.80879956]],[[-0.81180245]]
48,[[-1.1692175]],[[-1.204769]]
49,[[1.687961]],[[1.660678]]
50,[[-0.28365064]],[[-0.17775261]]
51,[[0.7030765]],[[0.6768986]]
52,[[-0.4813646]],[[-0.5002618]]
53,[[-1.1664536]],[[-1.1863925]]
54,[[2.2591755]],[[2.260673]]
55,[[0.40549213]],[[0.38984215]]
56,[[-0.1012305]],[[0.01380527]]
57,[[-0.5075299]],[[-0.5439687]]
58,[[-0.79203165]],[[-0.86678874]]
59,[[1.1331458]],[[1.0795919]]
60,[[-1.0796658]],[[-1.0469002]]
61,[[0.9623342]],[[0.9026083]]
62,[[1.1425432]],[[1.2385277]]
63,[[0.91037214]],[[0.9062482]]
64,[[-0.12702729]],[[-0.13744104]]
65,[[0.7157906]],[[0.68359244]]
66,[[-1.3319216]],[[-1.3508769]]
67,[[-0.45335665]],[[-0.4717201]]
68,[[-0.27130502]],[[-0.33639026]]
69,[[0.7777029]],[[0.7303752]]
70,[[0.7800983]],[[0.74634993]]
