,0,1
0,[[0.6700935]],[[0.6199615]]
1,[[-1.0464985]],[[-1.0566524]]
2,[[0.53816134]],[[0.58318424]]
3,[[-0.70929766]],[[-0.72093666]]
4,[[1.0214826]],[[0.9206085]]
5,[[1.564505]],[[1.5626845]]
6,[[-0.3260311]],[[-0.3588313]]
7,[[-1.1581618]],[[-1.203887]]
8,[[-0.5416185]],[[-0.5782321]]
9,[[1.4631604]],[[1.5559349]]
10,[[-1.1810104]],[[-1.1896961]]
11,[[-0.99766886]],[[-0.98063505]]
12,[[0.88586515]],[[0.8029318]]
13,[[1.5127271]],[[1.4644458]]
14,[[0.5840427]],[[0.5538647]]
15,[[-1.3803827]],[[-1.4138211]]
16,[[1.1913729]],[[1.1504524]]
17,[[-1.1017773]],[[-1.1713103]]
18,[[-1.003381]],[[-1.0866305]]
19,[[-1.0944068]],[[-1.2026718]]
20,[[1.0411987]],[[0.9996424]]
21,[[-0.16756509]],[[-0.12702608]]
22,[[0.60873395]],[[0.6076982]]
23,[[2.0896537]],[[2.112063]]
24,[[0.7467468]],[[0.781245]]
25,[[-1.0262296]],[[-1.0345085]]
26,[[-0.43658873]],[[-0.5803313]]
27,[[0.8958154]],[[0.946924]]
28,[[1.1020054]],[[1.0510662]]
29,[[-1.0665832]],[[-1.1341784]]
30,[[-1.1826687]],[[-1.2692943]]
31,[[-0.5799452]],[[-0.50835633]]
32,[[-0.27628013]],[[-0.24372005]]
33,[[0.6916522]],[[0.6750076]]
34,[[0.8864179]],[[0.80776954]]
35,[[0.57317126]],[[0.5677812]]
36,[[-0.5471464]],[[-0.50647414]]
37,[[-1.115597]],[[-1.1184523]]
38,[[0.5748296]],[[0.52250385]]
39,[[1.8637477]],[[1.8156579]]
40,[[1.6916462]],[[1.5689738]]
41,[[-1.150607]],[[-1.0553057]]
42,[[-0.8917178]],[[-0.9468033]]
43,[[-0.21621047]],[[-0.23282433]]
44,[[-0.39144436]],[[-0.46162236]]
45,[[-0.9119867]],[[-0.8979746]]
46,[[1.2639724]],[[1.1898761]]
47,[[-0.80879956]],[[-0.79524636]]
48,[[-1.1692175]],[[-1.2093412]]
49,[[1.687961]],[[1.6697295]]
50,[[-0.28365064]],[[-0.22404015]]
51,[[0.7030765]],[[0.665318]]
52,[[-0.4813646]],[[-0.5060899]]
53,[[-1.1664536]],[[-1.2022507]]
54,[[2.2591755]],[[2.242308]]
55,[[0.40549213]],[[0.36613035]]
56,[[-0.1012305]],[[-0.00399828]]
57,[[-0.5075299]],[[-0.5515003]]
58,[[-0.79203165]],[[-0.86301047]]
59,[[1.1331458]],[[1.0634499]]
60,[[-1.0796658]],[[-1.017472]]
61,[[0.9623342]],[[0.89071846]]
62,[[1.1425432]],[[1.1823127]]
63,[[0.91037214]],[[0.8858044]]
64,[[-0.12702729]],[[-0.15755308]]
65,[[0.7157906]],[[0.6773205]]
66,[[-1.3319216]],[[-1.357296]]
67,[[-0.45335665]],[[-0.47928]]
68,[[-0.27130502]],[[-0.34445357]]
69,[[0.7777029]],[[0.7082932]]
70,[[0.7800983]],[[0.7283037]]
