,0,1
0,[[0.6700935]],[[0.64173174]]
1,[[-1.0464985]],[[-1.0241815]]
2,[[0.53816134]],[[0.61145616]]
3,[[-0.70929766]],[[-0.7158155]]
4,[[1.0214826]],[[0.96731687]]
5,[[1.564505]],[[1.5808644]]
6,[[-0.3260311]],[[-0.35905397]]
7,[[-1.1581618]],[[-1.1859659]]
8,[[-0.5416185]],[[-0.5665325]]
9,[[1.4631604]],[[1.54495]]
10,[[-1.1810104]],[[-1.1805463]]
11,[[-0.99766886]],[[-0.9427047]]
12,[[0.88586515]],[[0.8359406]]
13,[[1.5127271]],[[1.4432092]]
14,[[0.5840427]],[[0.5882907]]
15,[[-1.3803827]],[[-1.4185983]]
16,[[1.1913729]],[[1.1873307]]
17,[[-1.1017773]],[[-1.1571863]]
18,[[-1.003381]],[[-1.0783038]]
19,[[-1.0944068]],[[-1.1725912]]
20,[[1.0411987]],[[1.01321]]
21,[[-0.16756509]],[[-0.20005715]]
22,[[0.60873395]],[[0.634583]]
23,[[2.0896537]],[[2.1393805]]
24,[[0.7467468]],[[0.8356559]]
25,[[-1.0262296]],[[-1.0376496]]
26,[[-0.43658873]],[[-0.5622493]]
27,[[0.8958154]],[[0.9636605]]
28,[[1.1020054]],[[1.0833826]]
29,[[-1.0665832]],[[-1.1000447]]
30,[[-1.1826687]],[[-1.2525198]]
31,[[-0.5799452]],[[-0.5000489]]
32,[[-0.27628013]],[[-0.22760308]]
33,[[0.6916522]],[[0.6848395]]
34,[[0.8864179]],[[0.8415866]]
35,[[0.57317126]],[[0.5962677]]
36,[[-0.5471464]],[[-0.49390876]]
37,[[-1.115597]],[[-1.0971153]]
38,[[0.5748296]],[[0.55261683]]
39,[[1.8637477]],[[1.8508341]]
40,[[1.6916462]],[[1.5623028]]
41,[[-1.150607]],[[-1.0350233]]
42,[[-0.8917178]],[[-0.94302505]]
43,[[-0.21621047]],[[-0.21228218]]
44,[[-0.39144436]],[[-0.45585358]]
45,[[-0.9119867]],[[-0.88595337]]
46,[[1.2639724]],[[1.2260153]]
47,[[-0.80879956]],[[-0.8117792]]
48,[[-1.1692175]],[[-1.1746979]]
49,[[1.687961]],[[1.6681104]]
50,[[-0.28365064]],[[-0.26780975]]
51,[[0.7030765]],[[0.67525077]]
52,[[-0.4813646]],[[-0.48287296]]
53,[[-1.1664536]],[[-1.1865696]]
54,[[2.2591755]],[[2.2773178]]
55,[[0.40549213]],[[0.3977245]]
56,[[-0.1012305]],[[0.01080704]]
57,[[-0.5075299]],[[-0.5248618]]
58,[[-0.79203165]],[[-0.83966106]]
59,[[1.1331458]],[[1.117964]]
60,[[-1.0796658]],[[-1.0280848]]
61,[[0.9623342]],[[0.9226854]]
62,[[1.1425432]],[[1.2225032]]
63,[[0.91037214]],[[0.9173503]]
64,[[-0.12702729]],[[-0.12966013]]
65,[[0.7157906]],[[0.7201605]]
66,[[-1.3319216]],[[-1.3332645]]
67,[[-0.45335665]],[[-0.45945716]]
68,[[-0.27130502]],[[-0.3135296]]
69,[[0.7777029]],[[0.7440758]]
70,[[0.7800983]],[[0.7613716]]
