,0,1
0,[[0.6700935]],[[0.63228214]]
1,[[-1.0464985]],[[-1.0474112]]
2,[[0.53816134]],[[0.58045447]]
3,[[-0.70929766]],[[-0.725333]]
4,[[1.0214826]],[[0.9312316]]
5,[[1.564505]],[[1.5554792]]
6,[[-0.3260311]],[[-0.3573352]]
7,[[-1.1581618]],[[-1.174713]]
8,[[-0.5416185]],[[-0.5882829]]
9,[[1.4631604]],[[1.527018]]
10,[[-1.1810104]],[[-1.1751747]]
11,[[-0.99766886]],[[-1.002598]]
12,[[0.88586515]],[[0.80885446]]
13,[[1.5127271]],[[1.4542466]]
14,[[0.5840427]],[[0.54128516]]
15,[[-1.3803827]],[[-1.3547225]]
16,[[1.1913729]],[[1.1456357]]
17,[[-1.1017773]],[[-1.1550424]]
18,[[-1.003381]],[[-1.0772655]]
19,[[-1.0944068]],[[-1.1909714]]
20,[[1.0411987]],[[1.0199445]]
21,[[-0.16756509]],[[-0.07745159]]
22,[[0.60873395]],[[0.6021341]]
23,[[2.0896537]],[[2.1068091]]
24,[[0.7467468]],[[0.75700676]]
25,[[-1.0262296]],[[-1.023156]]
26,[[-0.43658873]],[[-0.53206205]]
27,[[0.8958154]],[[0.94667566]]
28,[[1.1020054]],[[1.0783728]]
29,[[-1.0665832]],[[-1.1507988]]
30,[[-1.1826687]],[[-1.2615286]]
31,[[-0.5799452]],[[-0.4833597]]
32,[[-0.27628013]],[[-0.22352695]]
33,[[0.6916522]],[[0.68943226]]
34,[[0.8864179]],[[0.82753193]]
35,[[0.57317126]],[[0.59366405]]
36,[[-0.5471464]],[[-0.49966443]]
37,[[-1.115597]],[[-1.1150191]]
38,[[0.5748296]],[[0.54471767]]
39,[[1.8637477]],[[1.7989327]]
40,[[1.6916462]],[[1.589703]]
41,[[-1.150607]],[[-1.0695289]]
42,[[-0.8917178]],[[-0.92172253]]
43,[[-0.21621047]],[[-0.21350908]]
44,[[-0.39144436]],[[-0.46374893]]
45,[[-0.9119867]],[[-0.9382961]]
46,[[1.2639724]],[[1.2137154]]
47,[[-0.80879956]],[[-0.79296064]]
48,[[-1.1692175]],[[-1.1982548]]
49,[[1.687961]],[[1.6745359]]
50,[[-0.28365064]],[[-0.25552857]]
51,[[0.7030765]],[[0.6491977]]
52,[[-0.4813646]],[[-0.48578966]]
53,[[-1.1664536]],[[-1.1743572]]
54,[[2.2591755]],[[2.281304]]
55,[[0.40549213]],[[0.34971285]]
56,[[-0.1012305]],[[-0.00974238]]
57,[[-0.5075299]],[[-0.52664256]]
58,[[-0.79203165]],[[-0.8697708]]
59,[[1.1331458]],[[1.1054622]]
60,[[-1.0796658]],[[-1.0117548]]
61,[[0.9623342]],[[0.90522325]]
62,[[1.1425432]],[[1.202537]]
63,[[0.91037214]],[[0.89288914]]
64,[[-0.12702729]],[[-0.13309383]]
65,[[0.7157906]],[[0.6643287]]
66,[[-1.3319216]],[[-1.3555971]]
67,[[-0.45335665]],[[-0.44950008]]
68,[[-0.27130502]],[[-0.32568765]]
69,[[0.7777029]],[[0.71158373]]
70,[[0.7800983]],[[0.71071565]]
