,0,1
0,[[0.6700935]],[[0.61019206]]
1,[[-1.0464985]],[[-1.0579399]]
2,[[0.53816134]],[[0.5621915]]
3,[[-0.70929766]],[[-0.7828438]]
4,[[1.0214826]],[[0.9468651]]
5,[[1.564505]],[[1.5310705]]
6,[[-0.3260311]],[[-0.40322053]]
7,[[-1.1581618]],[[-1.2197173]]
8,[[-0.5416185]],[[-0.62147915]]
9,[[1.4631604]],[[1.4295173]]
10,[[-1.1810104]],[[-1.1836473]]
11,[[-0.99766886]],[[-0.9998504]]
12,[[0.88586515]],[[0.8032603]]
13,[[1.5127271]],[[1.4712234]]
14,[[0.5840427]],[[0.59506845]]
15,[[-1.3803827]],[[-1.3808551]]
16,[[1.1913729]],[[1.1375008]]
17,[[-1.1017773]],[[-1.1769813]]
18,[[-1.003381]],[[-1.0813257]]
19,[[-1.0944068]],[[-1.2008848]]
20,[[1.0411987]],[[0.95833755]]
21,[[-0.16756509]],[[-0.00816882]]
22,[[0.60873395]],[[0.6236117]]
23,[[2.0896537]],[[2.074528]]
24,[[0.7467468]],[[0.74312186]]
25,[[-1.0262296]],[[-1.0908642]]
26,[[-0.43658873]],[[-0.49445283]]
27,[[0.8958154]],[[0.9919224]]
28,[[1.1020054]],[[1.0454729]]
29,[[-1.0665832]],[[-1.1472052]]
30,[[-1.1826687]],[[-1.279507]]
31,[[-0.5799452]],[[-0.5019486]]
32,[[-0.27628013]],[[-0.31988633]]
33,[[0.6916522]],[[0.7501812]]
34,[[0.8864179]],[[0.82243156]]
35,[[0.57317126]],[[0.61855817]]
36,[[-0.5471464]],[[-0.55010283]]
37,[[-1.115597]],[[-1.1301329]]
38,[[0.5748296]],[[0.5581336]]
39,[[1.8637477]],[[1.8437619]]
40,[[1.6916462]],[[1.5966558]]
41,[[-1.150607]],[[-1.1444888]]
42,[[-0.8917178]],[[-0.97002774]]
43,[[-0.21621047]],[[-0.24257672]]
44,[[-0.39144436]],[[-0.45484447]]
45,[[-0.9119867]],[[-0.92050683]]
46,[[1.2639724]],[[1.1698883]]
47,[[-0.80879956]],[[-0.83997107]]
48,[[-1.1692175]],[[-1.182177]]
49,[[1.687961]],[[1.6423533]]
50,[[-0.28365064]],[[-0.30129766]]
51,[[0.7030765]],[[0.66189337]]
52,[[-0.4813646]],[[-0.5010481]]
53,[[-1.1664536]],[[-1.2254524]]
54,[[2.2591755]],[[2.2421703]]
55,[[0.40549213]],[[0.2937739]]
56,[[-0.1012305]],[[-0.06851912]]
57,[[-0.5075299]],[[-0.60019475]]
58,[[-0.79203165]],[[-0.8420865]]
59,[[1.1331458]],[[1.1009779]]
60,[[-1.0796658]],[[-1.0944678]]
61,[[0.9623342]],[[0.9195826]]
62,[[1.1425432]],[[1.0937784]]
63,[[0.91037214]],[[0.86832905]]
64,[[-0.12702729]],[[-0.16630995]]
65,[[0.7157906]],[[0.65240955]]
66,[[-1.3319216]],[[-1.3612353]]
67,[[-0.45335665]],[[-0.4755807]]
68,[[-0.27130502]],[[-0.34223235]]
69,[[0.7777029]],[[0.7040746]]
70,[[0.7800983]],[[0.7233865]]
