,0,1
0,[[0.6700935]],[[0.65071225]]
1,[[-1.0464985]],[[-1.0599487]]
2,[[0.53816134]],[[0.5971937]]
3,[[-0.70929766]],[[-0.69416195]]
4,[[1.0214826]],[[0.9399986]]
5,[[1.564505]],[[1.5482707]]
6,[[-0.3260311]],[[-0.36485648]]
7,[[-1.1581618]],[[-1.1846046]]
8,[[-0.5416185]],[[-0.5871311]]
9,[[1.4631604]],[[1.5499394]]
10,[[-1.1810104]],[[-1.1772673]]
11,[[-0.99766886]],[[-0.99443966]]
12,[[0.88586515]],[[0.82534313]]
13,[[1.5127271]],[[1.4543889]]
14,[[0.5840427]],[[0.54255724]]
15,[[-1.3803827]],[[-1.3664429]]
16,[[1.1913729]],[[1.1602032]]
17,[[-1.1017773]],[[-1.1619287]]
18,[[-1.003381]],[[-1.0736339]]
19,[[-1.0944068]],[[-1.2024604]]
20,[[1.0411987]],[[1.0172062]]
21,[[-0.16756509]],[[-0.11269426]]
22,[[0.60873395]],[[0.6407497]]
23,[[2.0896537]],[[2.1229663]]
24,[[0.7467468]],[[0.76959467]]
25,[[-1.0262296]],[[-1.0301974]]
26,[[-0.43658873]],[[-0.54342127]]
27,[[0.8958154]],[[0.95772386]]
28,[[1.1020054]],[[1.0791478]]
29,[[-1.0665832]],[[-1.1340922]]
30,[[-1.1826687]],[[-1.2730327]]
31,[[-0.5799452]],[[-0.48737848]]
32,[[-0.27628013]],[[-0.22652483]]
33,[[0.6916522]],[[0.6858871]]
34,[[0.8864179]],[[0.83790755]]
35,[[0.57317126]],[[0.58464146]]
36,[[-0.5471464]],[[-0.5117141]]
37,[[-1.115597]],[[-1.109134]]
38,[[0.5748296]],[[0.5632765]]
39,[[1.8637477]],[[1.8073685]]
40,[[1.6916462]],[[1.5962243]]
41,[[-1.150607]],[[-1.0585058]]
42,[[-0.8917178]],[[-0.9387489]]
43,[[-0.21621047]],[[-0.21607244]]
44,[[-0.39144436]],[[-0.47586942]]
45,[[-0.9119867]],[[-0.9158084]]
46,[[1.2639724]],[[1.2297688]]
47,[[-0.80879956]],[[-0.8040901]]
48,[[-1.1692175]],[[-1.1993296]]
49,[[1.687961]],[[1.6607478]]
50,[[-0.28365064]],[[-0.218912]]
51,[[0.7030765]],[[0.67155266]]
52,[[-0.4813646]],[[-0.48471403]]
53,[[-1.1664536]],[[-1.1903083]]
54,[[2.2591755]],[[2.2879913]]
55,[[0.40549213]],[[0.37017357]]
56,[[-0.1012305]],[[-0.00460684]]
57,[[-0.5075299]],[[-0.53569996]]
58,[[-0.79203165]],[[-0.88382417]]
59,[[1.1331458]],[[1.0933194]]
60,[[-1.0796658]],[[-1.0262562]]
61,[[0.9623342]],[[0.916311]]
62,[[1.1425432]],[[1.2099411]]
63,[[0.91037214]],[[0.91646934]]
64,[[-0.12702729]],[[-0.13995183]]
65,[[0.7157906]],[[0.671123]]
66,[[-1.3319216]],[[-1.3604342]]
67,[[-0.45335665]],[[-0.45551324]]
68,[[-0.27130502]],[[-0.33509862]]
69,[[0.7777029]],[[0.7284014]]
70,[[0.7800983]],[[0.73541117]]
