,0,1
0,[[0.6700935]],[[0.6552948]]
1,[[-1.0464985]],[[-0.9981441]]
2,[[0.53816134]],[[0.51137745]]
3,[[-0.70929766]],[[-0.740293]]
4,[[1.0214826]],[[1.0198615]]
5,[[1.564505]],[[1.5850887]]
6,[[-0.3260311]],[[-0.3743258]]
7,[[-1.1581618]],[[-1.1483572]]
8,[[-0.5416185]],[[-0.5990976]]
9,[[1.4631604]],[[1.3609691]]
10,[[-1.1810104]],[[-1.1483572]]
11,[[-0.99766886]],[[-0.9539059]]
12,[[0.88586515]],[[0.859745]]
13,[[1.5127271]],[[1.5265434]]
14,[[0.5840427]],[[0.65138006]]
15,[[-1.3803827]],[[-1.1483572]]
16,[[1.1913729]],[[1.1747925]]
17,[[-1.1017773]],[[-1.1466122]]
18,[[-1.003381]],[[-1.0292861]]
19,[[-1.0944068]],[[-1.1476471]]
20,[[1.0411987]],[[1.0051138]]
21,[[-0.16756509]],[[0.09200025]]
22,[[0.60873395]],[[0.69143736]]
23,[[2.0896537]],[[2.149678]]
24,[[0.7467468]],[[0.7799555]]
25,[[-1.0262296]],[[-1.0687968]]
26,[[-0.43658873]],[[-0.45657414]]
27,[[0.8958154]],[[1.0182607]]
28,[[1.1020054]],[[1.096247]]
29,[[-1.0665832]],[[-1.1230803]]
30,[[-1.1826687]],[[-1.1483572]]
31,[[-0.5799452]],[[-0.49257547]]
32,[[-0.27628013]],[[-0.29220712]]
33,[[0.6916522]],[[0.7980616]]
34,[[0.8864179]],[[0.90032053]]
35,[[0.57317126]],[[0.6781422]]
36,[[-0.5471464]],[[-0.5139598]]
37,[[-1.115597]],[[-1.0886656]]
38,[[0.5748296]],[[0.6101428]]
39,[[1.8637477]],[[1.8128126]]
40,[[1.6916462]],[[1.6509423]]
41,[[-1.150607]],[[-1.1112887]]
42,[[-0.8917178]],[[-0.9616147]]
43,[[-0.21621047]],[[-0.19263983]]
44,[[-0.39144436]],[[-0.42631394]]
45,[[-0.9119867]],[[-0.95497197]]
46,[[1.2639724]],[[1.2193296]]
47,[[-0.80879956]],[[-0.8094349]]
48,[[-1.1692175]],[[-1.1317605]]
49,[[1.687961]],[[1.6928449]]
50,[[-0.28365064]],[[-0.38578844]]
51,[[0.7030765]],[[0.65530884]]
52,[[-0.4813646]],[[-0.44300598]]
53,[[-1.1664536]],[[-1.1483572]]
54,[[2.2591755]],[[2.328147]]
55,[[0.40549213]],[[0.3507756]]
56,[[-0.1012305]],[[-0.03459561]]
57,[[-0.5075299]],[[-0.55059034]]
58,[[-0.79203165]],[[-0.8134746]]
59,[[1.1331458]],[[1.1322422]]
60,[[-1.0796658]],[[-1.0659959]]
61,[[0.9623342]],[[0.97070956]]
62,[[1.1425432]],[[1.1404622]]
63,[[0.91037214]],[[0.9281318]]
64,[[-0.12702729]],[[-0.13187039]]
65,[[0.7157906]],[[0.6664045]]
66,[[-1.3319216]],[[-1.1483572]]
67,[[-0.45335665]],[[-0.42597878]]
68,[[-0.27130502]],[[-0.2869988]]
69,[[0.7777029]],[[0.75489855]]
70,[[0.7800983]],[[0.7208203]]
