,0,1
0,[[0.6700935]],[[0.6200893]]
1,[[-1.0464985]],[[-1.0288186]]
2,[[0.53816134]],[[0.58365893]]
3,[[-0.70929766]],[[-0.77842456]]
4,[[1.0214826]],[[0.9470084]]
5,[[1.564505]],[[1.5289493]]
6,[[-0.3260311]],[[-0.40564013]]
7,[[-1.1581618]],[[-1.2142093]]
8,[[-0.5416185]],[[-0.6104694]]
9,[[1.4631604]],[[1.4343522]]
10,[[-1.1810104]],[[-1.1880394]]
11,[[-0.99766886]],[[-0.99389905]]
12,[[0.88586515]],[[0.8104994]]
13,[[1.5127271]],[[1.4644518]]
14,[[0.5840427]],[[0.5966022]]
15,[[-1.3803827]],[[-1.3746748]]
16,[[1.1913729]],[[1.1508505]]
17,[[-1.1017773]],[[-1.1697466]]
18,[[-1.003381]],[[-1.0725441]]
19,[[-1.0944068]],[[-1.1762886]]
20,[[1.0411987]],[[0.96522784]]
21,[[-0.16756509]],[[-0.01939464]]
22,[[0.60873395]],[[0.6273382]]
23,[[2.0896537]],[[2.092228]]
24,[[0.7467468]],[[0.76926136]]
25,[[-1.0262296]],[[-1.0760063]]
26,[[-0.43658873]],[[-0.46848798]]
27,[[0.8958154]],[[0.99860764]]
28,[[1.1020054]],[[1.0544329]]
29,[[-1.0665832]],[[-1.1383288]]
30,[[-1.1826687]],[[-1.2677805]]
31,[[-0.5799452]],[[-0.4876132]]
32,[[-0.27628013]],[[-0.2936344]]
33,[[0.6916522]],[[0.76277494]]
34,[[0.8864179]],[[0.83026147]]
35,[[0.57317126]],[[0.643142]]
36,[[-0.5471464]],[[-0.5223237]]
37,[[-1.115597]],[[-1.125696]]
38,[[0.5748296]],[[0.54553485]]
39,[[1.8637477]],[[1.8528607]]
40,[[1.6916462]],[[1.5968325]]
41,[[-1.150607]],[[-1.1375179]]
42,[[-0.8917178]],[[-0.9636415]]
43,[[-0.21621047]],[[-0.23272955]]
44,[[-0.39144436]],[[-0.4617405]]
45,[[-0.9119867]],[[-0.9003283]]
46,[[1.2639724]],[[1.1879549]]
47,[[-0.80879956]],[[-0.83931774]]
48,[[-1.1692175]],[[-1.1789528]]
49,[[1.687961]],[[1.6401227]]
50,[[-0.28365064]],[[-0.29499686]]
51,[[0.7030765]],[[0.6778121]]
52,[[-0.4813646]],[[-0.4940896]]
53,[[-1.1664536]],[[-1.2254592]]
54,[[2.2591755]],[[2.2429938]]
55,[[0.40549213]],[[0.29769826]]
56,[[-0.1012305]],[[-0.04484725]]
57,[[-0.5075299]],[[-0.5801715]]
58,[[-0.79203165]],[[-0.83357674]]
59,[[1.1331458]],[[1.1249697]]
60,[[-1.0796658]],[[-1.0930068]]
61,[[0.9623342]],[[0.92980933]]
62,[[1.1425432]],[[1.1050112]]
63,[[0.91037214]],[[0.87674713]]
64,[[-0.12702729]],[[-0.14432955]]
65,[[0.7157906]],[[0.66449594]]
66,[[-1.3319216]],[[-1.350186]]
67,[[-0.45335665]],[[-0.46524882]]
68,[[-0.27130502]],[[-0.3392918]]
69,[[0.7777029]],[[0.7157333]]
70,[[0.7800983]],[[0.7337928]]
