,0,1
0,[[0.6700935]],[[0.65001583]]
1,[[-1.0464985]],[[-1.0511901]]
2,[[0.53816134]],[[0.6140921]]
3,[[-0.70929766]],[[-0.7012153]]
4,[[1.0214826]],[[0.9556427]]
5,[[1.564505]],[[1.5720766]]
6,[[-0.3260311]],[[-0.3378867]]
7,[[-1.1581618]],[[-1.1920733]]
8,[[-0.5416185]],[[-0.55504346]]
9,[[1.4631604]],[[1.5441067]]
10,[[-1.1810104]],[[-1.1858112]]
11,[[-0.99766886]],[[-0.9586364]]
12,[[0.88586515]],[[0.8318305]]
13,[[1.5127271]],[[1.4618125]]
14,[[0.5840427]],[[0.5618243]]
15,[[-1.3803827]],[[-1.3975769]]
16,[[1.1913729]],[[1.1682394]]
17,[[-1.1017773]],[[-1.1545496]]
18,[[-1.003381]],[[-1.0679306]]
19,[[-1.0944068]],[[-1.1984679]]
20,[[1.0411987]],[[1.0299075]]
21,[[-0.16756509]],[[-0.14724231]]
22,[[0.60873395]],[[0.6599846]]
23,[[2.0896537]],[[2.1408935]]
24,[[0.7467468]],[[0.8082855]]
25,[[-1.0262296]],[[-1.0220296]]
26,[[-0.43658873]],[[-0.55181944]]
27,[[0.8958154]],[[0.9752207]]
28,[[1.1020054]],[[1.0860877]]
29,[[-1.0665832]],[[-1.1208141]]
30,[[-1.1826687]],[[-1.2461951]]
31,[[-0.5799452]],[[-0.484689]]
32,[[-0.27628013]],[[-0.21681058]]
33,[[0.6916522]],[[0.69445395]]
34,[[0.8864179]],[[0.82851624]]
35,[[0.57317126]],[[0.58658695]]
36,[[-0.5471464]],[[-0.47321975]]
37,[[-1.115597]],[[-1.0998628]]
38,[[0.5748296]],[[0.5669701]]
39,[[1.8637477]],[[1.835232]]
40,[[1.6916462]],[[1.5887628]]
41,[[-1.150607]],[[-1.0310208]]
42,[[-0.8917178]],[[-0.9300662]]
43,[[-0.21621047]],[[-0.20945132]]
44,[[-0.39144436]],[[-0.46212924]]
45,[[-0.9119867]],[[-0.8791598]]
46,[[1.2639724]],[[1.2415543]]
47,[[-0.80879956]],[[-0.77910596]]
48,[[-1.1692175]],[[-1.1918364]]
49,[[1.687961]],[[1.6883454]]
50,[[-0.28365064]],[[-0.21379185]]
51,[[0.7030765]],[[0.7061999]]
52,[[-0.4813646]],[[-0.495448]]
53,[[-1.1664536]],[[-1.1806772]]
54,[[2.2591755]],[[2.2836099]]
55,[[0.40549213]],[[0.40141976]]
56,[[-0.1012305]],[[0.01975358]]
57,[[-0.5075299]],[[-0.517972]]
58,[[-0.79203165]],[[-0.8492479]]
59,[[1.1331458]],[[1.0936131]]
60,[[-1.0796658]],[[-1.0048501]]
61,[[0.9623342]],[[0.9091213]]
62,[[1.1425432]],[[1.227958]]
63,[[0.91037214]],[[0.92414355]]
64,[[-0.12702729]],[[-0.14566636]]
65,[[0.7157906]],[[0.70289516]]
66,[[-1.3319216]],[[-1.3334508]]
67,[[-0.45335665]],[[-0.44816148]]
68,[[-0.27130502]],[[-0.32185733]]
69,[[0.7777029]],[[0.7359562]]
70,[[0.7800983]],[[0.7529955]]
