,0,1
0,[[0.6700935]],[[0.61339927]]
1,[[-1.0464985]],[[-1.0259514]]
2,[[0.53816134]],[[0.58061075]]
3,[[-0.70929766]],[[-0.77583337]]
4,[[1.0214826]],[[0.94496965]]
5,[[1.564505]],[[1.5279105]]
6,[[-0.3260311]],[[-0.40261436]]
7,[[-1.1581618]],[[-1.2108223]]
8,[[-0.5416185]],[[-0.6080213]]
9,[[1.4631604]],[[1.4300842]]
10,[[-1.1810104]],[[-1.184398]]
11,[[-0.99766886]],[[-0.99036396]]
12,[[0.88586515]],[[0.8074901]]
13,[[1.5127271]],[[1.4636543]]
14,[[0.5840427]],[[0.595176]]
15,[[-1.3803827]],[[-1.3718395]]
16,[[1.1913729]],[[1.1427667]]
17,[[-1.1017773]],[[-1.1656523]]
18,[[-1.003381]],[[-1.0705976]]
19,[[-1.0944068]],[[-1.1731589]]
20,[[1.0411987]],[[0.9639671]]
21,[[-0.16756509]],[[-0.02752364]]
22,[[0.60873395]],[[0.6248343]]
23,[[2.0896537]],[[2.0869205]]
24,[[0.7467468]],[[0.7612176]]
25,[[-1.0262296]],[[-1.0734026]]
26,[[-0.43658873]],[[-0.46746922]]
27,[[0.8958154]],[[0.9953842]]
28,[[1.1020054]],[[1.0516295]]
29,[[-1.0665832]],[[-1.1351472]]
30,[[-1.1826687]],[[-1.2647454]]
31,[[-0.5799452]],[[-0.48700476]]
32,[[-0.27628013]],[[-0.29595506]]
33,[[0.6916522]],[[0.7608094]]
34,[[0.8864179]],[[0.82179594]]
35,[[0.57317126]],[[0.6400764]]
36,[[-0.5471464]],[[-0.5219692]]
37,[[-1.115597]],[[-1.1230065]]
38,[[0.5748296]],[[0.5466175]]
39,[[1.8637477]],[[1.8463187]]
40,[[1.6916462]],[[1.5925055]]
41,[[-1.150607]],[[-1.1342493]]
42,[[-0.8917178]],[[-0.9607077]]
43,[[-0.21621047]],[[-0.23140383]]
44,[[-0.39144436]],[[-0.45872343]]
45,[[-0.9119867]],[[-0.90037525]]
46,[[1.2639724]],[[1.1849513]]
47,[[-0.80879956]],[[-0.83672017]]
48,[[-1.1692175]],[[-1.1755241]]
49,[[1.687961]],[[1.6385458]]
50,[[-0.28365064]],[[-0.2957158]]
51,[[0.7030765]],[[0.67389274]]
52,[[-0.4813646]],[[-0.49834216]]
53,[[-1.1664536]],[[-1.2217212]]
54,[[2.2591755]],[[2.2384725]]
55,[[0.40549213]],[[0.29735053]]
56,[[-0.1012305]],[[-0.04633927]]
57,[[-0.5075299]],[[-0.57850546]]
58,[[-0.79203165]],[[-0.8317233]]
59,[[1.1331458]],[[1.1174629]]
60,[[-1.0796658]],[[-1.0900471]]
61,[[0.9623342]],[[0.9219518]]
62,[[1.1425432]],[[1.1001384]]
63,[[0.91037214]],[[0.8739073]]
64,[[-0.12702729]],[[-0.14497983]]
65,[[0.7157906]],[[0.66168094]]
66,[[-1.3319216]],[[-1.346386]]
67,[[-0.45335665]],[[-0.46239722]]
68,[[-0.27130502]],[[-0.3364967]]
69,[[0.7777029]],[[0.7130499]]
70,[[0.7800983]],[[0.7298126]]
