,0,1
0,[[0.6700935]],[[0.6074928]]
1,[[-1.0464985]],[[-1.0316917]]
2,[[0.53816134]],[[0.5532068]]
3,[[-0.70929766]],[[-0.78147525]]
4,[[1.0214826]],[[0.92836416]]
5,[[1.564505]],[[1.5169576]]
6,[[-0.3260311]],[[-0.4183911]]
7,[[-1.1581618]],[[-1.2168014]]
8,[[-0.5416185]],[[-0.6219032]]
9,[[1.4631604]],[[1.4060897]]
10,[[-1.1810104]],[[-1.1983823]]
11,[[-0.99766886]],[[-1.0025436]]
12,[[0.88586515]],[[0.7953073]]
13,[[1.5127271]],[[1.4498314]]
14,[[0.5840427]],[[0.584319]]
15,[[-1.3803827]],[[-1.3806031]]
16,[[1.1913729]],[[1.1313533]]
17,[[-1.1017773]],[[-1.1782657]]
18,[[-1.003381]],[[-1.0688484]]
19,[[-1.0944068]],[[-1.1788901]]
20,[[1.0411987]],[[0.95071375]]
21,[[-0.16756509]],[[-0.12988853]]
22,[[0.60873395]],[[0.61159694]]
23,[[2.0896537]],[[2.0779552]]
24,[[0.7467468]],[[0.7564355]]
25,[[-1.0262296]],[[-1.0684007]]
26,[[-0.43658873]],[[-0.46125412]]
27,[[0.8958154]],[[0.9685527]]
28,[[1.1020054]],[[1.0377511]]
29,[[-1.0665832]],[[-1.1442525]]
30,[[-1.1826687]],[[-1.2662215]]
31,[[-0.5799452]],[[-0.4966694]]
32,[[-0.27628013]],[[-0.30183697]]
33,[[0.6916522]],[[0.7453352]]
34,[[0.8864179]],[[0.8249217]]
35,[[0.57317126]],[[0.63394463]]
36,[[-0.5471464]],[[-0.52879524]]
37,[[-1.115597]],[[-1.1334661]]
38,[[0.5748296]],[[0.5346886]]
39,[[1.8637477]],[[1.8134145]]
40,[[1.6916462]],[[1.5834631]]
41,[[-1.150607]],[[-1.1378949]]
42,[[-0.8917178]],[[-0.9706724]]
43,[[-0.21621047]],[[-0.2448144]]
44,[[-0.39144436]],[[-0.47068584]]
45,[[-0.9119867]],[[-0.91741806]]
46,[[1.2639724]],[[1.1792935]]
47,[[-0.80879956]],[[-0.83178276]]
48,[[-1.1692175]],[[-1.1884717]]
49,[[1.687961]],[[1.624385]]
50,[[-0.28365064]],[[-0.32323647]]
51,[[0.7030765]],[[0.6521698]]
52,[[-0.4813646]],[[-0.49196935]]
53,[[-1.1664536]],[[-1.2284312]]
54,[[2.2591755]],[[2.2193627]]
55,[[0.40549213]],[[0.28552377]]
56,[[-0.1012305]],[[-0.04121244]]
57,[[-0.5075299]],[[-0.56716704]]
58,[[-0.79203165]],[[-0.84054583]]
59,[[1.1331458]],[[1.1054999]]
60,[[-1.0796658]],[[-1.082082]]
61,[[0.9623342]],[[0.9145814]]
62,[[1.1425432]],[[1.0874139]]
63,[[0.91037214]],[[0.8599862]]
64,[[-0.12702729]],[[-0.14290917]]
65,[[0.7157906]],[[0.6483959]]
66,[[-1.3319216]],[[-1.3580475]]
67,[[-0.45335665]],[[-0.46094763]]
68,[[-0.27130502]],[[-0.3419807]]
69,[[0.7777029]],[[0.69921315]]
70,[[0.7800983]],[[0.71967614]]
