,0,1
0,[[0.6700935]],[[0.61889386]]
1,[[-1.0464985]],[[-1.0245686]]
2,[[0.53816134]],[[0.58009744]]
3,[[-0.70929766]],[[-0.7761462]]
4,[[1.0214826]],[[0.944154]]
5,[[1.564505]],[[1.5272565]]
6,[[-0.3260311]],[[-0.40385246]]
7,[[-1.1581618]],[[-1.2108858]]
8,[[-0.5416185]],[[-0.60899895]]
9,[[1.4631604]],[[1.4267998]]
10,[[-1.1810104]],[[-1.1852468]]
11,[[-0.99766886]],[[-0.99071425]]
12,[[0.88586515]],[[0.8077774]]
13,[[1.5127271]],[[1.4633973]]
14,[[0.5840427]],[[0.5953438]]
15,[[-1.3803827]],[[-1.3724447]]
16,[[1.1913729]],[[1.1478424]]
17,[[-1.1017773]],[[-1.1658292]]
18,[[-1.003381]],[[-1.0710778]]
19,[[-1.0944068]],[[-1.1717718]]
20,[[1.0411987]],[[0.963897]]
21,[[-0.16756509]],[[-0.02803349]]
22,[[0.60873395]],[[0.6242125]]
23,[[2.0896537]],[[2.0864675]]
24,[[0.7467468]],[[0.7625456]]
25,[[-1.0262296]],[[-1.0740223]]
26,[[-0.43658873]],[[-0.46577144]]
27,[[0.8958154]],[[0.9946785]]
28,[[1.1020054]],[[1.0509346]]
29,[[-1.0665832]],[[-1.1356878]]
30,[[-1.1826687]],[[-1.2648658]]
31,[[-0.5799452]],[[-0.4873929]]
32,[[-0.27628013]],[[-0.29507768]]
33,[[0.6916522]],[[0.75994825]]
34,[[0.8864179]],[[0.8195553]]
35,[[0.57317126]],[[0.63792205]]
36,[[-0.5471464]],[[-0.52213717]]
37,[[-1.115597]],[[-1.1239845]]
38,[[0.5748296]],[[0.5449796]]
39,[[1.8637477]],[[1.8436007]]
40,[[1.6916462]],[[1.592874]]
41,[[-1.150607]],[[-1.1346298]]
42,[[-0.8917178]],[[-0.9619411]]
43,[[-0.21621047]],[[-0.23121178]]
44,[[-0.39144436]],[[-0.46014488]]
45,[[-0.9119867]],[[-0.90278465]]
46,[[1.2639724]],[[1.1868513]]
47,[[-0.80879956]],[[-0.8370912]]
48,[[-1.1692175]],[[-1.1760478]]
49,[[1.687961]],[[1.6383142]]
50,[[-0.28365064]],[[-0.2998458]]
51,[[0.7030765]],[[0.6724868]]
52,[[-0.4813646]],[[-0.50099385]]
53,[[-1.1664536]],[[-1.2223005]]
54,[[2.2591755]],[[2.2387977]]
55,[[0.40549213]],[[0.29737604]]
56,[[-0.1012305]],[[-0.04446793]]
57,[[-0.5075299]],[[-0.5793695]]
58,[[-0.79203165]],[[-0.8322262]]
59,[[1.1331458]],[[1.1188066]]
60,[[-1.0796658]],[[-1.0904099]]
61,[[0.9623342]],[[0.92748976]]
62,[[1.1425432]],[[1.1005738]]
63,[[0.91037214]],[[0.8741131]]
64,[[-0.12702729]],[[-0.1436801]]
65,[[0.7157906]],[[0.6608515]]
66,[[-1.3319216]],[[-1.3467764]]
67,[[-0.45335665]],[[-0.46288264]]
68,[[-0.27130502]],[[-0.33696568]]
69,[[0.7777029]],[[0.71317863]]
70,[[0.7800983]],[[0.7285249]]
