,0,1
0,[[0.6700935]],[[0.60070825]]
1,[[-1.0464985]],[[-0.99324936]]
2,[[0.53816134]],[[0.60436845]]
3,[[-0.70929766]],[[-0.7171039]]
4,[[1.0214826]],[[0.90305114]]
5,[[1.564505]],[[1.5572534]]
6,[[-0.3260311]],[[-0.3831085]]
7,[[-1.1581618]],[[-1.1968557]]
8,[[-0.5416185]],[[-0.55186653]]
9,[[1.4631604]],[[1.5235949]]
10,[[-1.1810104]],[[-1.1456935]]
11,[[-0.99766886]],[[-0.92576677]]
12,[[0.88586515]],[[0.8150406]]
13,[[1.5127271]],[[1.4592049]]
14,[[0.5840427]],[[0.5016608]]
15,[[-1.3803827]],[[-1.4447803]]
16,[[1.1913729]],[[1.1352923]]
17,[[-1.1017773]],[[-1.156963]]
18,[[-1.003381]],[[-1.0558944]]
19,[[-1.0944068]],[[-1.1408678]]
20,[[1.0411987]],[[1.0010614]]
21,[[-0.16756509]],[[-0.27567613]]
22,[[0.60873395]],[[0.734771]]
23,[[2.0896537]],[[2.1244545]]
24,[[0.7467468]],[[0.82679987]]
25,[[-1.0262296]],[[-1.0384266]]
26,[[-0.43658873]],[[-0.55660725]]
27,[[0.8958154]],[[0.9544811]]
28,[[1.1020054]],[[1.0836604]]
29,[[-1.0665832]],[[-1.0959747]]
30,[[-1.1826687]],[[-1.2780676]]
31,[[-0.5799452]],[[-0.49981105]]
32,[[-0.27628013]],[[-0.22706068]]
33,[[0.6916522]],[[0.69946957]]
34,[[0.8864179]],[[0.84139156]]
35,[[0.57317126]],[[0.5929034]]
36,[[-0.5471464]],[[-0.47816837]]
37,[[-1.115597]],[[-1.1364346]]
38,[[0.5748296]],[[0.5263891]]
39,[[1.8637477]],[[1.8719692]]
40,[[1.6916462]],[[1.5604417]]
41,[[-1.150607]],[[-0.96430707]]
42,[[-0.8917178]],[[-0.9273023]]
43,[[-0.21621047]],[[-0.19800448]]
44,[[-0.39144436]],[[-0.4305122]]
45,[[-0.9119867]],[[-0.9347486]]
46,[[1.2639724]],[[1.2892156]]
47,[[-0.80879956]],[[-0.8075613]]
48,[[-1.1692175]],[[-1.1380951]]
49,[[1.687961]],[[1.6954498]]
50,[[-0.28365064]],[[-0.32456946]]
51,[[0.7030765]],[[0.62070584]]
52,[[-0.4813646]],[[-0.47600746]]
53,[[-1.1664536]],[[-1.1749866]]
54,[[2.2591755]],[[2.2673035]]
55,[[0.40549213]],[[0.39375055]]
56,[[-0.1012305]],[[0.03876245]]
57,[[-0.5075299]],[[-0.4773625]]
58,[[-0.79203165]],[[-0.81917363]]
59,[[1.1331458]],[[1.1196256]]
60,[[-1.0796658]],[[-1.0581641]]
61,[[0.9623342]],[[0.9230645]]
62,[[1.1425432]],[[1.2224844]]
63,[[0.91037214]],[[0.9244635]]
64,[[-0.12702729]],[[-0.13140607]]
65,[[0.7157906]],[[0.7517321]]
66,[[-1.3319216]],[[-1.3076345]]
67,[[-0.45335665]],[[-0.4755739]]
68,[[-0.27130502]],[[-0.30476093]]
69,[[0.7777029]],[[0.7217753]]
70,[[0.7800983]],[[0.7609215]]
