,0,1
0,[[0.6700935]],[[0.60052204]]
1,[[-1.0464985]],[[-1.0307889]]
2,[[0.53816134]],[[0.5717721]]
3,[[-0.70929766]],[[-0.78006816]]
4,[[1.0214826]],[[0.93734884]]
5,[[1.564505]],[[1.5229323]]
6,[[-0.3260311]],[[-0.40985823]]
7,[[-1.1581618]],[[-1.217274]]
8,[[-0.5416185]],[[-0.62000287]]
9,[[1.4631604]],[[1.4154842]]
10,[[-1.1810104]],[[-1.1885667]]
11,[[-0.99766886]],[[-0.9983794]]
12,[[0.88586515]],[[0.80359364]]
13,[[1.5127271]],[[1.4592838]]
14,[[0.5840427]],[[0.5873487]]
15,[[-1.3803827]],[[-1.3819567]]
16,[[1.1913729]],[[1.1259971]]
17,[[-1.1017773]],[[-1.173171]]
18,[[-1.003381]],[[-1.0775163]]
19,[[-1.0944068]],[[-1.1776887]]
20,[[1.0411987]],[[0.957685]]
21,[[-0.16756509]],[[-0.02802563]]
22,[[0.60873395]],[[0.61889434]]
23,[[2.0896537]],[[2.0805047]]
24,[[0.7467468]],[[0.7486119]]
25,[[-1.0262296]],[[-1.0804278]]
26,[[-0.43658873]],[[-0.47356582]]
27,[[0.8958154]],[[0.9900403]]
28,[[1.1020054]],[[1.042001]]
29,[[-1.0665832]],[[-1.1443446]]
30,[[-1.1826687]],[[-1.2730536]]
31,[[-0.5799452]],[[-0.49871647]]
32,[[-0.27628013]],[[-0.3036418]]
33,[[0.6916522]],[[0.75077295]]
34,[[0.8864179]],[[0.81173325]]
35,[[0.57317126]],[[0.62804365]]
36,[[-0.5471464]],[[-0.53440493]]
37,[[-1.115597]],[[-1.132333]]
38,[[0.5748296]],[[0.54069495]]
39,[[1.8637477]],[[1.8365552]]
40,[[1.6916462]],[[1.5888269]]
41,[[-1.150607]],[[-1.1434476]]
42,[[-0.8917178]],[[-0.97133857]]
43,[[-0.21621047]],[[-0.23714924]]
44,[[-0.39144436]],[[-0.46307957]]
45,[[-0.9119867]],[[-0.9155203]]
46,[[1.2639724]],[[1.1733973]]
47,[[-0.80879956]],[[-0.8398288]]
48,[[-1.1692175]],[[-1.182918]]
49,[[1.687961]],[[1.6333692]]
50,[[-0.28365064]],[[-0.3120414]]
51,[[0.7030765]],[[0.66252065]]
52,[[-0.4813646]],[[-0.5097574]]
53,[[-1.1664536]],[[-1.2281376]]
54,[[2.2591755]],[[2.2358725]]
55,[[0.40549213]],[[0.29112446]]
56,[[-0.1012305]],[[-0.05106878]]
57,[[-0.5075299]],[[-0.59015125]]
58,[[-0.79203165]],[[-0.8412771]]
59,[[1.1331458]],[[1.1031415]]
60,[[-1.0796658]],[[-1.0928433]]
61,[[0.9623342]],[[0.9095721]]
62,[[1.1425432]],[[1.0943792]]
63,[[0.91037214]],[[0.867738]]
64,[[-0.12702729]],[[-0.15177476]]
65,[[0.7157906]],[[0.65501]]
66,[[-1.3319216]],[[-1.354995]]
67,[[-0.45335665]],[[-0.47256887]]
68,[[-0.27130502]],[[-0.34504926]]
69,[[0.7777029]],[[0.7052784]]
70,[[0.7800983]],[[0.71773815]]
