,0,1
0,[[0.6700935]],[[0.61915207]]
1,[[-1.0464985]],[[-1.025177]]
2,[[0.53816134]],[[0.5832472]]
3,[[-0.70929766]],[[-0.76395416]]
4,[[1.0214826]],[[0.9508424]]
5,[[1.564505]],[[1.5420046]]
6,[[-0.3260311]],[[-0.40307045]]
7,[[-1.1581618]],[[-1.2035712]]
8,[[-0.5416185]],[[-0.6098678]]
9,[[1.4631604]],[[1.4391041]]
10,[[-1.1810104]],[[-1.1827118]]
11,[[-0.99766886]],[[-0.99344385]]
12,[[0.88586515]],[[0.8193853]]
13,[[1.5127271]],[[1.473659]]
14,[[0.5840427]],[[0.60240865]]
15,[[-1.3803827]],[[-1.374054]]
16,[[1.1913729]],[[1.1415696]]
17,[[-1.1017773]],[[-1.1640679]]
18,[[-1.003381]],[[-1.0524006]]
19,[[-1.0944068]],[[-1.1722853]]
20,[[1.0411987]],[[0.9725187]]
21,[[-0.16756509]],[[-0.07145751]]
22,[[0.60873395]],[[0.6340034]]
23,[[2.0896537]],[[2.1077762]]
24,[[0.7467468]],[[0.77135634]]
25,[[-1.0262296]],[[-1.0565021]]
26,[[-0.43658873]],[[-0.45254552]]
27,[[0.8958154]],[[1.0014725]]
28,[[1.1020054]],[[1.0576997]]
29,[[-1.0665832]],[[-1.1322923]]
30,[[-1.1826687]],[[-1.2539654]]
31,[[-0.5799452]],[[-0.48441684]]
32,[[-0.27628013]],[[-0.28575742]]
33,[[0.6916522]],[[0.7646799]]
34,[[0.8864179]],[[0.8439734]]
35,[[0.57317126]],[[0.65626216]]
36,[[-0.5471464]],[[-0.5221772]]
37,[[-1.115597]],[[-1.1243595]]
38,[[0.5748296]],[[0.5515189]]
39,[[1.8637477]],[[1.8534958]]
40,[[1.6916462]],[[1.6074505]]
41,[[-1.150607]],[[-1.1256744]]
42,[[-0.8917178]],[[-0.9591263]]
43,[[-0.21621047]],[[-0.22521973]]
44,[[-0.39144436]],[[-0.4531467]]
45,[[-0.9119867]],[[-0.8971345]]
46,[[1.2639724]],[[1.1941941]]
47,[[-0.80879956]],[[-0.81833315]]
48,[[-1.1692175]],[[-1.179278]]
49,[[1.687961]],[[1.6483011]]
50,[[-0.28365064]],[[-0.2974106]]
51,[[0.7030765]],[[0.68118334]]
52,[[-0.4813646]],[[-0.4787581]]
53,[[-1.1664536]],[[-1.2139828]]
54,[[2.2591755]],[[2.2501597]]
55,[[0.40549213]],[[0.30596948]]
56,[[-0.1012305]],[[-0.02141118]]
57,[[-0.5075299]],[[-0.5536017]]
58,[[-0.79203165]],[[-0.83063143]]
59,[[1.1331458]],[[1.120472]]
60,[[-1.0796658]],[[-1.0699654]]
61,[[0.9623342]],[[0.9278226]]
62,[[1.1425432]],[[1.1119359]]
63,[[0.91037214]],[[0.88214874]]
64,[[-0.12702729]],[[-0.13174331]]
65,[[0.7157906]],[[0.6685424]]
66,[[-1.3319216]],[[-1.3507302]]
67,[[-0.45335665]],[[-0.44790208]]
68,[[-0.27130502]],[[-0.32829022]]
69,[[0.7777029]],[[0.7189603]]
70,[[0.7800983]],[[0.7414677]]
