,0,1
0,[[0.6700935]],[[0.62580407]]
1,[[-1.0464985]],[[-1.0418832]]
2,[[0.53816134]],[[0.60463583]]
3,[[-0.70929766]],[[-0.7399989]]
4,[[1.0214826]],[[0.9576632]]
5,[[1.564505]],[[1.6011916]]
6,[[-0.3260311]],[[-0.3858949]]
7,[[-1.1581618]],[[-1.21481]]
8,[[-0.5416185]],[[-0.5658942]]
9,[[1.4631604]],[[1.4718801]]
10,[[-1.1810104]],[[-1.1868005]]
11,[[-0.99766886]],[[-0.9700644]]
12,[[0.88586515]],[[0.8104075]]
13,[[1.5127271]],[[1.4645149]]
14,[[0.5840427]],[[0.5648476]]
15,[[-1.3803827]],[[-1.4532155]]
16,[[1.1913729]],[[1.174878]]
17,[[-1.1017773]],[[-1.1688334]]
18,[[-1.003381]],[[-1.0839167]]
19,[[-1.0944068]],[[-1.1910555]]
20,[[1.0411987]],[[1.0092884]]
21,[[-0.16756509]],[[-1.1494484]]
22,[[0.60873395]],[[0.61557996]]
23,[[2.0896537]],[[2.1472206]]
24,[[0.7467468]],[[0.8322457]]
25,[[-1.0262296]],[[-1.057467]]
26,[[-0.43658873]],[[-0.57460845]]
27,[[0.8958154]],[[0.96413815]]
28,[[1.1020054]],[[1.0928596]]
29,[[-1.0665832]],[[-1.1089503]]
30,[[-1.1826687]],[[-1.2738848]]
31,[[-0.5799452]],[[-0.5153483]]
32,[[-0.27628013]],[[-0.25764716]]
33,[[0.6916522]],[[0.6797029]]
34,[[0.8864179]],[[0.8355373]]
35,[[0.57317126]],[[0.60039675]]
36,[[-0.5471464]],[[-0.51461184]]
37,[[-1.115597]],[[-1.1421634]]
38,[[0.5748296]],[[0.54534805]]
39,[[1.8637477]],[[1.8358544]]
40,[[1.6916462]],[[1.5947014]]
41,[[-1.150607]],[[-1.0477538]]
42,[[-0.8917178]],[[-0.9454011]]
43,[[-0.21621047]],[[-0.21745896]]
44,[[-0.39144436]],[[-0.45642102]]
45,[[-0.9119867]],[[-0.8928017]]
46,[[1.2639724]],[[1.2558445]]
47,[[-0.80879956]],[[-0.820936]]
48,[[-1.1692175]],[[-1.1784804]]
49,[[1.687961]],[[1.6714817]]
50,[[-0.28365064]],[[-0.37004304]]
51,[[0.7030765]],[[0.6659094]]
52,[[-0.4813646]],[[-0.49572802]]
53,[[-1.1664536]],[[-1.1856186]]
54,[[2.2591755]],[[2.2785826]]
55,[[0.40549213]],[[0.3987509]]
56,[[-0.1012305]],[[0.00306177]]
57,[[-0.5075299]],[[-0.529003]]
58,[[-0.79203165]],[[-0.8331538]]
59,[[1.1331458]],[[1.1174976]]
60,[[-1.0796658]],[[-1.051031]]
61,[[0.9623342]],[[0.91608655]]
62,[[1.1425432]],[[1.1910325]]
63,[[0.91037214]],[[0.931291]]
64,[[-0.12702729]],[[-0.14308357]]
65,[[0.7157906]],[[0.7317158]]
66,[[-1.3319216]],[[-1.3468287]]
67,[[-0.45335665]],[[-0.47895348]]
68,[[-0.27130502]],[[-0.3405]]
69,[[0.7777029]],[[0.7409235]]
70,[[0.7800983]],[[0.76622355]]
