,0,1
0,[[0.6700935]],[[0.5839448]]
1,[[-1.0464985]],[[-1.0094347]]
2,[[0.53816134]],[[0.5931978]]
3,[[-0.70929766]],[[-0.7273571]]
4,[[1.0214826]],[[0.91295433]]
5,[[1.564505]],[[1.5234149]]
6,[[-0.3260311]],[[-0.39026606]]
7,[[-1.1581618]],[[-1.1997585]]
8,[[-0.5416185]],[[-0.57001203]]
9,[[1.4631604]],[[1.4251664]]
10,[[-1.1810104]],[[-1.189884]]
11,[[-0.99766886]],[[-0.9407146]]
12,[[0.88586515]],[[0.7936566]]
13,[[1.5127271]],[[1.4076192]]
14,[[0.5840427]],[[0.5294938]]
15,[[-1.3803827]],[[-1.4383943]]
16,[[1.1913729]],[[1.1279478]]
17,[[-1.1017773]],[[-1.1600196]]
18,[[-1.003381]],[[-1.0592184]]
19,[[-1.0944068]],[[-1.1561395]]
20,[[1.0411987]],[[0.98245215]]
21,[[-0.16756509]],[[-0.35338807]]
22,[[0.60873395]],[[0.6359041]]
23,[[2.0896537]],[[2.0874844]]
24,[[0.7467468]],[[0.82026076]]
25,[[-1.0262296]],[[-1.0351461]]
26,[[-0.43658873]],[[-0.5754315]]
27,[[0.8958154]],[[0.94283676]]
28,[[1.1020054]],[[1.0733187]]
29,[[-1.0665832]],[[-1.1019067]]
30,[[-1.1826687]],[[-1.2516252]]
31,[[-0.5799452]],[[-0.51116586]]
32,[[-0.27628013]],[[-0.2534622]]
33,[[0.6916522]],[[0.6724365]]
34,[[0.8864179]],[[0.8220129]]
35,[[0.57317126]],[[0.5766852]]
36,[[-0.5471464]],[[-0.4937023]]
37,[[-1.115597]],[[-1.0991998]]
38,[[0.5748296]],[[0.5556917]]
39,[[1.8637477]],[[1.8186717]]
40,[[1.6916462]],[[1.5402768]]
41,[[-1.150607]],[[-1.0171444]]
42,[[-0.8917178]],[[-0.93717384]]
43,[[-0.21621047]],[[-0.20907962]]
44,[[-0.39144436]],[[-0.45144475]]
45,[[-0.9119867]],[[-0.89966995]]
46,[[1.2639724]],[[1.21524]]
47,[[-0.80879956]],[[-0.80837566]]
48,[[-1.1692175]],[[-1.1362908]]
49,[[1.687961]],[[1.6610203]]
50,[[-0.28365064]],[[-0.38292027]]
51,[[0.7030765]],[[0.61188126]]
52,[[-0.4813646]],[[-0.48723245]]
53,[[-1.1664536]],[[-1.1675062]]
54,[[2.2591755]],[[2.2459555]]
55,[[0.40549213]],[[0.38021553]]
56,[[-0.1012305]],[[0.01885784]]
57,[[-0.5075299]],[[-0.50098014]]
58,[[-0.79203165]],[[-0.8228597]]
59,[[1.1331458]],[[1.1105435]]
60,[[-1.0796658]],[[-1.0443946]]
61,[[0.9623342]],[[0.9003737]]
62,[[1.1425432]],[[1.1999016]]
63,[[0.91037214]],[[0.9188597]]
64,[[-0.12702729]],[[-0.13138437]]
65,[[0.7157906]],[[0.7464466]]
66,[[-1.3319216]],[[-1.3021173]]
67,[[-0.45335665]],[[-0.45643806]]
68,[[-0.27130502]],[[-0.31131136]]
69,[[0.7777029]],[[0.71808815]]
70,[[0.7800983]],[[0.7387159]]
