,0,1
0,[[0.6700935]],[[0.60105205]]
1,[[-1.0464985]],[[-1.0347006]]
2,[[0.53816134]],[[0.59968066]]
3,[[-0.70929766]],[[-0.7416499]]
4,[[1.0214826]],[[0.93498945]]
5,[[1.564505]],[[1.5740938]]
6,[[-0.3260311]],[[-0.3785435]]
7,[[-1.1581618]],[[-1.2078103]]
8,[[-0.5416185]],[[-0.5847318]]
9,[[1.4631604]],[[1.4993563]]
10,[[-1.1810104]],[[-1.1901903]]
11,[[-0.99766886]],[[-0.97159183]]
12,[[0.88586515]],[[0.80101466]]
13,[[1.5127271]],[[1.4421003]]
14,[[0.5840427]],[[0.5578573]]
15,[[-1.3803827]],[[-1.4574594]]
16,[[1.1913729]],[[1.1573985]]
17,[[-1.1017773]],[[-1.1692994]]
18,[[-1.003381]],[[-1.0792938]]
19,[[-1.0944068]],[[-1.1828012]]
20,[[1.0411987]],[[0.9905536]]
21,[[-0.16756509]],[[-0.686163]]
22,[[0.60873395]],[[0.61287713]]
23,[[2.0896537]],[[2.11291]]
24,[[0.7467468]],[[0.82317734]]
25,[[-1.0262296]],[[-1.0548441]]
26,[[-0.43658873]],[[-0.58197695]]
27,[[0.8958154]],[[0.9574759]]
28,[[1.1020054]],[[1.0674267]]
29,[[-1.0665832]],[[-1.1090745]]
30,[[-1.1826687]],[[-1.261993]]
31,[[-0.5799452]],[[-0.52065206]]
32,[[-0.27628013]],[[-0.26300597]]
33,[[0.6916522]],[[0.6770253]]
34,[[0.8864179]],[[0.83480835]]
35,[[0.57317126]],[[0.5835552]]
36,[[-0.5471464]],[[-0.50433075]]
37,[[-1.115597]],[[-1.1310246]]
38,[[0.5748296]],[[0.52232075]]
39,[[1.8637477]],[[1.8377302]]
40,[[1.6916462]],[[1.5626795]]
41,[[-1.150607]],[[-1.0413601]]
42,[[-0.8917178]],[[-0.9529135]]
43,[[-0.21621047]],[[-0.21677756]]
44,[[-0.39144436]],[[-0.43449008]]
45,[[-0.9119867]],[[-0.9023666]]
46,[[1.2639724]],[[1.2080374]]
47,[[-0.80879956]],[[-0.81800765]]
48,[[-1.1692175]],[[-1.1675179]]
49,[[1.687961]],[[1.6546528]]
50,[[-0.28365064]],[[-0.33861506]]
51,[[0.7030765]],[[0.64322233]]
52,[[-0.4813646]],[[-0.48689377]]
53,[[-1.1664536]],[[-1.1768149]]
54,[[2.2591755]],[[2.2594104]]
55,[[0.40549213]],[[0.37877607]]
56,[[-0.1012305]],[[-0.00702548]]
57,[[-0.5075299]],[[-0.53502655]]
58,[[-0.79203165]],[[-0.83609945]]
59,[[1.1331458]],[[1.1080308]]
60,[[-1.0796658]],[[-1.0479207]]
61,[[0.9623342]],[[0.901628]]
62,[[1.1425432]],[[1.1896663]]
63,[[0.91037214]],[[0.914454]]
64,[[-0.12702729]],[[-0.14873862]]
65,[[0.7157906]],[[0.7331135]]
66,[[-1.3319216]],[[-1.33659]]
67,[[-0.45335665]],[[-0.47618437]]
68,[[-0.27130502]],[[-0.33657825]]
69,[[0.7777029]],[[0.7281816]]
70,[[0.7800983]],[[0.744231]]
