,0,1
0,[[0.6700935]],[[0.61448085]]
1,[[-1.0464985]],[[-1.0183742]]
2,[[0.53816134]],[[0.5772666]]
3,[[-0.70929766]],[[-0.7710775]]
4,[[1.0214826]],[[0.9511696]]
5,[[1.564505]],[[1.539055]]
6,[[-0.3260311]],[[-0.39642334]]
7,[[-1.1581618]],[[-1.2051318]]
8,[[-0.5416185]],[[-0.6037006]]
9,[[1.4631604]],[[1.4273733]]
10,[[-1.1810104]],[[-1.1796649]]
11,[[-0.99766886]],[[-0.9861861]]
12,[[0.88586515]],[[0.81543434]]
13,[[1.5127271]],[[1.4750534]]
14,[[0.5840427]],[[0.60237634]]
15,[[-1.3803827]],[[-1.3669745]]
16,[[1.1913729]],[[1.1447912]]
17,[[-1.1017773]],[[-1.161648]]
18,[[-1.003381]],[[-1.0667056]]
19,[[-1.0944068]],[[-1.1651032]]
20,[[1.0411987]],[[0.97333443]]
21,[[-0.16756509]],[[-0.02139354]]
22,[[0.60873395]],[[0.63076866]]
23,[[2.0896537]],[[2.0975685]]
24,[[0.7467468]],[[0.76350677]]
25,[[-1.0262296]],[[-1.068873]]
26,[[-0.43658873]],[[-0.45771348]]
27,[[0.8958154]],[[0.9967536]]
28,[[1.1020054]],[[1.0585233]]
29,[[-1.0665832]],[[-1.1315764]]
30,[[-1.1826687]],[[-1.2596793]]
31,[[-0.5799452]],[[-0.4812268]]
32,[[-0.27628013]],[[-0.2881112]]
33,[[0.6916522]],[[0.76745903]]
34,[[0.8864179]],[[0.82553303]]
35,[[0.57317126]],[[0.6449257]]
36,[[-0.5471464]],[[-0.5148369]]
37,[[-1.115597]],[[-1.1194533]]
38,[[0.5748296]],[[0.5493182]]
39,[[1.8637477]],[[1.842784]]
40,[[1.6916462]],[[1.6038128]]
41,[[-1.150607]],[[-1.1309922]]
42,[[-0.8917178]],[[-0.95634437]]
43,[[-0.21621047]],[[-0.22536528]]
44,[[-0.39144436]],[[-0.4522239]]
45,[[-0.9119867]],[[-0.9045415]]
46,[[1.2639724]],[[1.1950928]]
47,[[-0.80879956]],[[-0.8312053]]
48,[[-1.1692175]],[[-1.1704557]]
49,[[1.687961]],[[1.6503717]]
50,[[-0.28365064]],[[-0.3033285]]
51,[[0.7030765]],[[0.6730441]]
52,[[-0.4813646]],[[-0.49713194]]
53,[[-1.1664536]],[[-1.2186412]]
54,[[2.2591755]],[[2.249783]]
55,[[0.40549213]],[[0.30331552]]
56,[[-0.1012305]],[[-0.03634441]]
57,[[-0.5075299]],[[-0.5724764]]
58,[[-0.79203165]],[[-0.82781285]]
59,[[1.1331458]],[[1.1208712]]
60,[[-1.0796658]],[[-1.0851979]]
61,[[0.9623342]],[[0.9236661]]
62,[[1.1425432]],[[1.1093727]]
63,[[0.91037214]],[[0.8811313]]
64,[[-0.12702729]],[[-0.13566756]]
65,[[0.7157906]],[[0.6643084]]
66,[[-1.3319216]],[[-1.3411071]]
67,[[-0.45335665]],[[-0.45622218]]
68,[[-0.27130502]],[[-0.33031487]]
69,[[0.7777029]],[[0.7202493]]
70,[[0.7800983]],[[0.7310363]]
