,0,1
0,[[0.6700935]],[[0.638096]]
1,[[-1.0464985]],[[-1.0283163]]
2,[[0.53816134]],[[0.61348855]]
3,[[-0.70929766]],[[-0.7517191]]
4,[[1.0214826]],[[0.9666337]]
5,[[1.564505]],[[1.5528454]]
6,[[-0.3260311]],[[-0.37590444]]
7,[[-1.1581618]],[[-1.1892552]]
8,[[-0.5416185]],[[-0.5999578]]
9,[[1.4631604]],[[1.4012026]]
10,[[-1.1810104]],[[-1.1835191]]
11,[[-0.99766886]],[[-0.992342]]
12,[[0.88586515]],[[0.8313371]]
13,[[1.5127271]],[[1.4858738]]
14,[[0.5840427]],[[0.614812]]
15,[[-1.3803827]],[[-1.3644953]]
16,[[1.1913729]],[[1.1639482]]
17,[[-1.1017773]],[[-1.1516614]]
18,[[-1.003381]],[[-1.0582683]]
19,[[-1.0944068]],[[-1.1676011]]
20,[[1.0411987]],[[0.9921149]]
21,[[-0.16756509]],[[-0.10265839]]
22,[[0.60873395]],[[0.6410388]]
23,[[2.0896537]],[[2.1193662]]
24,[[0.7467468]],[[0.7843019]]
25,[[-1.0262296]],[[-1.0367591]]
26,[[-0.43658873]],[[-0.48187256]]
27,[[0.8958154]],[[0.97932804]]
28,[[1.1020054]],[[1.0716304]]
29,[[-1.0665832]],[[-1.1288285]]
30,[[-1.1826687]],[[-1.2437454]]
31,[[-0.5799452]],[[-0.48426318]]
32,[[-0.27628013]],[[-0.25321805]]
33,[[0.6916522]],[[0.7738911]]
34,[[0.8864179]],[[0.8484787]]
35,[[0.57317126]],[[0.64104855]]
36,[[-0.5471464]],[[-0.5038091]]
37,[[-1.115597]],[[-1.11558]]
38,[[0.5748296]],[[0.6008159]]
39,[[1.8637477]],[[1.8479427]]
40,[[1.6916462]],[[1.6137494]]
41,[[-1.150607]],[[-1.1127636]]
42,[[-0.8917178]],[[-0.9569569]]
43,[[-0.21621047]],[[-0.21715212]]
44,[[-0.39144436]],[[-0.45620012]]
45,[[-0.9119867]],[[-0.93468213]]
46,[[1.2639724]],[[1.2315038]]
47,[[-0.80879956]],[[-0.8139764]]
48,[[-1.1692175]],[[-1.1649967]]
49,[[1.687961]],[[1.6554574]]
50,[[-0.28365064]],[[-0.30708408]]
51,[[0.7030765]],[[0.65784466]]
52,[[-0.4813646]],[[-0.47999787]]
53,[[-1.1664536]],[[-1.1842284]]
54,[[2.2591755]],[[2.2746167]]
55,[[0.40549213]],[[0.31858313]]
56,[[-0.1012305]],[[-0.03351748]]
57,[[-0.5075299]],[[-0.5641755]]
58,[[-0.79203165]],[[-0.8347275]]
59,[[1.1331458]],[[1.134535]]
60,[[-1.0796658]],[[-1.0644546]]
61,[[0.9623342]],[[0.9458486]]
62,[[1.1425432]],[[1.1724411]]
63,[[0.91037214]],[[0.90098035]]
64,[[-0.12702729]],[[-0.11624253]]
65,[[0.7157906]],[[0.69358003]]
66,[[-1.3319216]],[[-1.3350224]]
67,[[-0.45335665]],[[-0.43114412]]
68,[[-0.27130502]],[[-0.31533766]]
69,[[0.7777029]],[[0.7352134]]
70,[[0.7800983]],[[0.74224746]]
