,0,1
0,[[0.6700935]],[[0.6053611]]
1,[[-1.0464985]],[[-1.0337206]]
2,[[0.53816134]],[[0.5869106]]
3,[[-0.70929766]],[[-0.77639437]]
4,[[1.0214826]],[[0.9336964]]
5,[[1.564505]],[[1.5247792]]
6,[[-0.3260311]],[[-0.40554607]]
7,[[-1.1581618]],[[-1.2103502]]
8,[[-0.5416185]],[[-0.623436]]
9,[[1.4631604]],[[1.3789974]]
10,[[-1.1810104]],[[-1.2016357]]
11,[[-0.99766886]],[[-1.0089982]]
12,[[0.88586515]],[[0.7975303]]
13,[[1.5127271]],[[1.4594127]]
14,[[0.5840427]],[[0.57984936]]
15,[[-1.3803827]],[[-1.3840868]]
16,[[1.1913729]],[[1.1280056]]
17,[[-1.1017773]],[[-1.1674418]]
18,[[-1.003381]],[[-1.0752827]]
19,[[-1.0944068]],[[-1.1733569]]
20,[[1.0411987]],[[0.9600483]]
21,[[-0.16756509]],[[-0.19148076]]
22,[[0.60873395]],[[0.6123849]]
23,[[2.0896537]],[[2.0835476]]
24,[[0.7467468]],[[0.75623024]]
25,[[-1.0262296]],[[-1.0608776]]
26,[[-0.43658873]],[[-0.4892037]]
27,[[0.8958154]],[[0.9488021]]
28,[[1.1020054]],[[1.0356156]]
29,[[-1.0665832]],[[-1.1484222]]
30,[[-1.1826687]],[[-1.2611088]]
31,[[-0.5799452]],[[-0.50713587]]
32,[[-0.27628013]],[[-0.27046287]]
33,[[0.6916522]],[[0.7473818]]
34,[[0.8864179]],[[0.82302916]]
35,[[0.57317126]],[[0.62099254]]
36,[[-0.5471464]],[[-0.5143424]]
37,[[-1.115597]],[[-1.130791]]
38,[[0.5748296]],[[0.6019956]]
39,[[1.8637477]],[[1.8062006]]
40,[[1.6916462]],[[1.577449]]
41,[[-1.150607]],[[-1.1320744]]
42,[[-0.8917178]],[[-0.9808457]]
43,[[-0.21621047]],[[-0.23997104]]
44,[[-0.39144436]],[[-0.47107804]]
45,[[-0.9119867]],[[-0.9556455]]
46,[[1.2639724]],[[1.1934873]]
47,[[-0.80879956]],[[-0.8390497]]
48,[[-1.1692175]],[[-1.1800587]]
49,[[1.687961]],[[1.6294774]]
50,[[-0.28365064]],[[-0.3403759]]
51,[[0.7030765]],[[0.625373]]
52,[[-0.4813646]],[[-0.49733877]]
53,[[-1.1664536]],[[-1.2030697]]
54,[[2.2591755]],[[2.2385178]]
55,[[0.40549213]],[[0.29027605]]
56,[[-0.1012305]],[[-0.04703319]]
57,[[-0.5075299]],[[-0.59097844]]
58,[[-0.79203165]],[[-0.8544735]]
59,[[1.1331458]],[[1.1031693]]
60,[[-1.0796658]],[[-1.0923467]]
61,[[0.9623342]],[[0.91287124]]
62,[[1.1425432]],[[1.1603261]]
63,[[0.91037214]],[[0.8697866]]
64,[[-0.12702729]],[[-0.12831903]]
65,[[0.7157906]],[[0.6540388]]
66,[[-1.3319216]],[[-1.354421]]
67,[[-0.45335665]],[[-0.45222926]]
68,[[-0.27130502]],[[-0.33391702]]
69,[[0.7777029]],[[0.70572126]]
70,[[0.7800983]],[[0.71002924]]
