,0,1
0,[[0.6700935]],[[0.60996044]]
1,[[-1.0464985]],[[-1.0345938]]
2,[[0.53816134]],[[0.5713147]]
3,[[-0.70929766]],[[-0.77216524]]
4,[[1.0214826]],[[0.94878614]]
5,[[1.564505]],[[1.5394732]]
6,[[-0.3260311]],[[-0.4082371]]
7,[[-1.1581618]],[[-1.2115942]]
8,[[-0.5416185]],[[-0.61436576]]
9,[[1.4631604]],[[1.4291781]]
10,[[-1.1810104]],[[-1.189857]]
11,[[-0.99766886]],[[-1.0016854]]
12,[[0.88586515]],[[0.81377065]]
13,[[1.5127271]],[[1.4710156]]
14,[[0.5840427]],[[0.6012105]]
15,[[-1.3803827]],[[-1.3818024]]
16,[[1.1913729]],[[1.136989]]
17,[[-1.1017773]],[[-1.17373]]
18,[[-1.003381]],[[-1.0622178]]
19,[[-1.0944068]],[[-1.1818851]]
20,[[1.0411987]],[[0.96835625]]
21,[[-0.16756509]],[[-0.02312529]]
22,[[0.60873395]],[[0.628837]]
23,[[2.0896537]],[[2.101287]]
24,[[0.7467468]],[[0.76256406]]
25,[[-1.0262296]],[[-1.0655572]]
26,[[-0.43658873]],[[-0.46559536]]
27,[[0.8958154]],[[0.9913994]]
28,[[1.1020054]],[[1.0568405]]
29,[[-1.0665832]],[[-1.1404206]]
30,[[-1.1826687]],[[-1.260546]]
31,[[-0.5799452]],[[-0.487944]]
32,[[-0.27628013]],[[-0.2943554]]
33,[[0.6916522]],[[0.7624017]]
34,[[0.8864179]],[[0.83004224]]
35,[[0.57317126]],[[0.6504315]]
36,[[-0.5471464]],[[-0.5285908]]
37,[[-1.115597]],[[-1.1330459]]
38,[[0.5748296]],[[0.542657]]
39,[[1.8637477]],[[1.8437082]]
40,[[1.6916462]],[[1.6057607]]
41,[[-1.150607]],[[-1.1351539]]
42,[[-0.8917178]],[[-0.96075195]]
43,[[-0.21621047]],[[-0.2335099]]
44,[[-0.39144436]],[[-0.45702887]]
45,[[-0.9119867]],[[-0.9099494]]
46,[[1.2639724]],[[1.1935192]]
47,[[-0.80879956]],[[-0.8250039]]
48,[[-1.1692175]],[[-1.1877526]]
49,[[1.687961]],[[1.6458801]]
50,[[-0.28365064]],[[-0.30974805]]
51,[[0.7030765]],[[0.67177975]]
52,[[-0.4813646]],[[-0.4946319]]
53,[[-1.1664536]],[[-1.227206]]
54,[[2.2591755]],[[2.2465172]]
55,[[0.40549213]],[[0.29961228]]
56,[[-0.1012305]],[[-0.03160548]]
57,[[-0.5075299]],[[-0.5650069]]
58,[[-0.79203165]],[[-0.83951384]]
59,[[1.1331458]],[[1.116995]]
60,[[-1.0796658]],[[-1.0773221]]
61,[[0.9623342]],[[0.9187964]]
62,[[1.1425432]],[[1.1098193]]
63,[[0.91037214]],[[0.8761903]]
64,[[-0.12702729]],[[-0.14407206]]
65,[[0.7157906]],[[0.65860045]]
66,[[-1.3319216]],[[-1.3581853]]
67,[[-0.45335665]],[[-0.456586]]
68,[[-0.27130502]],[[-0.33570874]]
69,[[0.7777029]],[[0.7121891]]
70,[[0.7800983]],[[0.7316021]]
