,0,1
0,[[0.6700935]],[[0.6354269]]
1,[[-1.0464985]],[[-1.0665663]]
2,[[0.53816134]],[[0.58127725]]
3,[[-0.70929766]],[[-0.6987537]]
4,[[1.0214826]],[[0.9356438]]
5,[[1.564505]],[[1.5535177]]
6,[[-0.3260311]],[[-0.35971844]]
7,[[-1.1581618]],[[-1.2017219]]
8,[[-0.5416185]],[[-0.58904934]]
9,[[1.4631604]],[[1.52112]]
10,[[-1.1810104]],[[-1.167009]]
11,[[-0.99766886]],[[-0.9983893]]
12,[[0.88586515]],[[0.8124491]]
13,[[1.5127271]],[[1.4447359]]
14,[[0.5840427]],[[0.54345787]]
15,[[-1.3803827]],[[-1.3835602]]
16,[[1.1913729]],[[1.1459981]]
17,[[-1.1017773]],[[-1.1708293]]
18,[[-1.003381]],[[-1.0857952]]
19,[[-1.0944068]],[[-1.2084616]]
20,[[1.0411987]],[[1.00254]]
21,[[-0.16756509]],[[-0.1655072]]
22,[[0.60873395]],[[0.61105764]]
23,[[2.0896537]],[[2.1153355]]
24,[[0.7467468]],[[0.76719105]]
25,[[-1.0262296]],[[-1.0347192]]
26,[[-0.43658873]],[[-0.5662514]]
27,[[0.8958154]],[[0.95002425]]
28,[[1.1020054]],[[1.0702327]]
29,[[-1.0665832]],[[-1.1524484]]
30,[[-1.1826687]],[[-1.285909]]
31,[[-0.5799452]],[[-0.49382436]]
32,[[-0.27628013]],[[-0.23876691]]
33,[[0.6916522]],[[0.67859256]]
34,[[0.8864179]],[[0.8219179]]
35,[[0.57317126]],[[0.57445943]]
36,[[-0.5471464]],[[-0.49571538]]
37,[[-1.115597]],[[-1.1179887]]
38,[[0.5748296]],[[0.5431875]]
39,[[1.8637477]],[[1.7862147]]
40,[[1.6916462]],[[1.572203]]
41,[[-1.150607]],[[-1.080615]]
42,[[-0.8917178]],[[-0.9510392]]
43,[[-0.21621047]],[[-0.22783172]]
44,[[-0.39144436]],[[-0.45038486]]
45,[[-0.9119867]],[[-0.9241929]]
46,[[1.2639724]],[[1.2155489]]
47,[[-0.80879956]],[[-0.79986596]]
48,[[-1.1692175]],[[-1.2108384]]
49,[[1.687961]],[[1.6512626]]
50,[[-0.28365064]],[[-0.22809947]]
51,[[0.7030765]],[[0.66308033]]
52,[[-0.4813646]],[[-0.4976952]]
53,[[-1.1664536]],[[-1.183955]]
54,[[2.2591755]],[[2.26788]]
55,[[0.40549213]],[[0.3570485]]
56,[[-0.1012305]],[[-0.02740347]]
57,[[-0.5075299]],[[-0.5467348]]
58,[[-0.79203165]],[[-0.875563]]
59,[[1.1331458]],[[1.0922765]]
60,[[-1.0796658]],[[-1.022007]]
61,[[0.9623342]],[[0.89886105]]
62,[[1.1425432]],[[1.201795]]
63,[[0.91037214]],[[0.8976625]]
64,[[-0.12702729]],[[-0.16416681]]
65,[[0.7157906]],[[0.6587409]]
66,[[-1.3319216]],[[-1.3663812]]
67,[[-0.45335665]],[[-0.46976674]]
68,[[-0.27130502]],[[-0.35154092]]
69,[[0.7777029]],[[0.711172]]
70,[[0.7800983]],[[0.72579825]]
