,0,1
0,[[0.6700935]],[[0.60855305]]
1,[[-1.0464985]],[[-0.99103206]]
2,[[0.53816134]],[[0.61718214]]
3,[[-0.70929766]],[[-0.7287727]]
4,[[1.0214826]],[[0.9422668]]
5,[[1.564505]],[[1.5777854]]
6,[[-0.3260311]],[[-0.38487446]]
7,[[-1.1581618]],[[-1.2029272]]
8,[[-0.5416185]],[[-0.56690854]]
9,[[1.4631604]],[[1.4332381]]
10,[[-1.1810104]],[[-1.190707]]
11,[[-0.99766886]],[[-0.95503384]]
12,[[0.88586515]],[[0.8135625]]
13,[[1.5127271]],[[1.4509887]]
14,[[0.5840427]],[[0.56906044]]
15,[[-1.3803827]],[[-1.4480075]]
16,[[1.1913729]],[[1.1744963]]
17,[[-1.1017773]],[[-1.1594902]]
18,[[-1.003381]],[[-1.0675646]]
19,[[-1.0944068]],[[-1.1398423]]
20,[[1.0411987]],[[1.014589]]
21,[[-0.16756509]],[[-1.5312773]]
22,[[0.60873395]],[[0.637431]]
23,[[2.0896537]],[[2.139186]]
24,[[0.7467468]],[[0.8385755]]
25,[[-1.0262296]],[[-1.0401304]]
26,[[-0.43658873]],[[-0.5733434]]
27,[[0.8958154]],[[0.9685534]]
28,[[1.1020054]],[[1.092949]]
29,[[-1.0665832]],[[-1.0959692]]
30,[[-1.1826687]],[[-1.2609913]]
31,[[-0.5799452]],[[-0.5175576]]
32,[[-0.27628013]],[[-0.27927125]]
33,[[0.6916522]],[[0.69185436]]
34,[[0.8864179]],[[0.84419763]]
35,[[0.57317126]],[[0.609439]]
36,[[-0.5471464]],[[-0.4750322]]
37,[[-1.115597]],[[-1.1242898]]
38,[[0.5748296]],[[0.55356467]]
39,[[1.8637477]],[[1.8538941]]
40,[[1.6916462]],[[1.5718828]]
41,[[-1.150607]],[[-1.0448117]]
42,[[-0.8917178]],[[-0.93103856]]
43,[[-0.21621047]],[[-0.20097244]]
44,[[-0.39144436]],[[-0.44553697]]
45,[[-0.9119867]],[[-0.8891137]]
46,[[1.2639724]],[[1.2665204]]
47,[[-0.80879956]],[[-0.81316584]]
48,[[-1.1692175]],[[-1.1466168]]
49,[[1.687961]],[[1.6798166]]
50,[[-0.28365064]],[[-0.37302327]]
51,[[0.7030765]],[[0.64399135]]
52,[[-0.4813646]],[[-0.4838369]]
53,[[-1.1664536]],[[-1.156621]]
54,[[2.2591755]],[[2.286364]]
55,[[0.40549213]],[[0.39705837]]
56,[[-0.1012305]],[[0.00497353]]
57,[[-0.5075299]],[[-0.5046283]]
58,[[-0.79203165]],[[-0.8109585]]
59,[[1.1331458]],[[1.1266981]]
60,[[-1.0796658]],[[-1.0377243]]
61,[[0.9623342]],[[0.91546166]]
62,[[1.1425432]],[[1.2038547]]
63,[[0.91037214]],[[0.93337977]]
64,[[-0.12702729]],[[-0.14036155]]
65,[[0.7157906]],[[0.7534605]]
66,[[-1.3319216]],[[-1.3185427]]
67,[[-0.45335665]],[[-0.46254838]]
68,[[-0.27130502]],[[-0.3251518]]
69,[[0.7777029]],[[0.7444631]]
70,[[0.7800983]],[[0.76735914]]
