,0,1
0,[[0.6700935]],[[0.6465317]]
1,[[-1.0464985]],[[-1.0119171]]
2,[[0.53816134]],[[0.5857352]]
3,[[-0.70929766]],[[-0.73215866]]
4,[[1.0214826]],[[0.9500748]]
5,[[1.564505]],[[1.5829576]]
6,[[-0.3260311]],[[-0.3616221]]
7,[[-1.1581618]],[[-1.1851547]]
8,[[-0.5416185]],[[-0.59524566]]
9,[[1.4631604]],[[1.4523312]]
10,[[-1.1810104]],[[-1.16384]]
11,[[-0.99766886]],[[-1.0031409]]
12,[[0.88586515]],[[0.8302101]]
13,[[1.5127271]],[[1.4676887]]
14,[[0.5840427]],[[0.58287776]]
15,[[-1.3803827]],[[-1.3653512]]
16,[[1.1913729]],[[1.1748892]]
17,[[-1.1017773]],[[-1.1591219]]
18,[[-1.003381]],[[-1.0827601]]
19,[[-1.0944068]],[[-1.1603105]]
20,[[1.0411987]],[[1.0121413]]
21,[[-0.16756509]],[[-0.07847571]]
22,[[0.60873395]],[[0.62367547]]
23,[[2.0896537]],[[2.1378627]]
24,[[0.7467468]],[[0.78031385]]
25,[[-1.0262296]],[[-1.0298696]]
26,[[-0.43658873]],[[-0.5130198]]
27,[[0.8958154]],[[0.9663507]]
28,[[1.1020054]],[[1.0726215]]
29,[[-1.0665832]],[[-1.1491098]]
30,[[-1.1826687]],[[-1.2660625]]
31,[[-0.5799452]],[[-0.4760989]]
32,[[-0.27628013]],[[-0.25153673]]
33,[[0.6916522]],[[0.7285894]]
34,[[0.8864179]],[[0.8424295]]
35,[[0.57317126]],[[0.6192523]]
36,[[-0.5471464]],[[-0.4716555]]
37,[[-1.115597]],[[-1.1143728]]
38,[[0.5748296]],[[0.6044127]]
39,[[1.8637477]],[[1.8145076]]
40,[[1.6916462]],[[1.5853902]]
41,[[-1.150607]],[[-1.115399]]
42,[[-0.8917178]],[[-0.94502324]]
43,[[-0.21621047]],[[-0.21246564]]
44,[[-0.39144436]],[[-0.4580965]]
45,[[-0.9119867]],[[-0.94843477]]
46,[[1.2639724]],[[1.2436184]]
47,[[-0.80879956]],[[-0.80886316]]
48,[[-1.1692175]],[[-1.1915867]]
49,[[1.687961]],[[1.6799017]]
50,[[-0.28365064]],[[-0.25715125]]
51,[[0.7030765]],[[0.6366912]]
52,[[-0.4813646]],[[-0.48188484]]
53,[[-1.1664536]],[[-1.1873276]]
54,[[2.2591755]],[[2.3018117]]
55,[[0.40549213]],[[0.32079375]]
56,[[-0.1012305]],[[-0.04065311]]
57,[[-0.5075299]],[[-0.564486]]
58,[[-0.79203165]],[[-0.84174937]]
59,[[1.1331458]],[[1.1355697]]
60,[[-1.0796658]],[[-1.0424535]]
61,[[0.9623342]],[[0.9404577]]
62,[[1.1425432]],[[1.1549636]]
63,[[0.91037214]],[[0.8845371]]
64,[[-0.12702729]],[[-0.14636528]]
65,[[0.7157906]],[[0.69657815]]
66,[[-1.3319216]],[[-1.3492811]]
67,[[-0.45335665]],[[-0.45641315]]
68,[[-0.27130502]],[[-0.332142]]
69,[[0.7777029]],[[0.72568476]]
70,[[0.7800983]],[[0.73770916]]
