,0,1
0,[[0.6700935]],[[0.60758615]]
1,[[-1.0464985]],[[-0.9908976]]
2,[[0.53816134]],[[0.6132672]]
3,[[-0.70929766]],[[-0.73001176]]
4,[[1.0214826]],[[0.94115996]]
5,[[1.564505]],[[1.5529408]]
6,[[-0.3260311]],[[-0.38329208]]
7,[[-1.1581618]],[[-1.1876475]]
8,[[-0.5416185]],[[-0.56480503]]
9,[[1.4631604]],[[1.4573824]]
10,[[-1.1810104]],[[-1.1807613]]
11,[[-0.99766886]],[[-0.95032334]]
12,[[0.88586515]],[[0.8076384]]
13,[[1.5127271]],[[1.4256492]]
14,[[0.5840427]],[[0.55736303]]
15,[[-1.3803827]],[[-1.4492542]]
16,[[1.1913729]],[[1.1689293]]
17,[[-1.1017773]],[[-1.155369]]
18,[[-1.003381]],[[-1.0608206]]
19,[[-1.0944068]],[[-1.1386609]]
20,[[1.0411987]],[[0.9975467]]
21,[[-0.16756509]],[[-1.5490937]]
22,[[0.60873395]],[[0.6237776]]
23,[[2.0896537]],[[2.1129982]]
24,[[0.7467468]],[[0.82649136]]
25,[[-1.0262296]],[[-1.0395486]]
26,[[-0.43658873]],[[-0.5727237]]
27,[[0.8958154]],[[0.95210004]]
28,[[1.1020054]],[[1.0855393]]
29,[[-1.0665832]],[[-1.0923446]]
30,[[-1.1826687]],[[-1.2465595]]
31,[[-0.5799452]],[[-0.50558126]]
32,[[-0.27628013]],[[-0.24379814]]
33,[[0.6916522]],[[0.6813729]]
34,[[0.8864179]],[[0.83862305]]
35,[[0.57317126]],[[0.596838]]
36,[[-0.5471464]],[[-0.48590755]]
37,[[-1.115597]],[[-1.1074184]]
38,[[0.5748296]],[[0.5228386]]
39,[[1.8637477]],[[1.839998]]
40,[[1.6916462]],[[1.5554094]]
41,[[-1.150607]],[[-1.0245694]]
42,[[-0.8917178]],[[-0.9402999]]
43,[[-0.21621047]],[[-0.20319867]]
44,[[-0.39144436]],[[-0.44381952]]
45,[[-0.9119867]],[[-0.8872934]]
46,[[1.2639724]],[[1.2398336]]
47,[[-0.80879956]],[[-0.8168618]]
48,[[-1.1692175]],[[-1.1556861]]
49,[[1.687961]],[[1.6507456]]
50,[[-0.28365064]],[[-0.36168504]]
51,[[0.7030765]],[[0.6451402]]
52,[[-0.4813646]],[[-0.48007035]]
53,[[-1.1664536]],[[-1.1606362]]
54,[[2.2591755]],[[2.2642195]]
55,[[0.40549213]],[[0.3861518]]
56,[[-0.1012305]],[[0.02000248]]
57,[[-0.5075299]],[[-0.49542117]]
58,[[-0.79203165]],[[-0.82410914]]
59,[[1.1331458]],[[1.1013346]]
60,[[-1.0796658]],[[-1.0410206]]
61,[[0.9623342]],[[0.9088454]]
62,[[1.1425432]],[[1.2254841]]
63,[[0.91037214]],[[0.9263663]]
64,[[-0.12702729]],[[-0.14427304]]
65,[[0.7157906]],[[0.7484977]]
66,[[-1.3319216]],[[-1.323197]]
67,[[-0.45335665]],[[-0.45552433]]
68,[[-0.27130502]],[[-0.31163156]]
69,[[0.7777029]],[[0.7360606]]
70,[[0.7800983]],[[0.7527871]]
