,0,1
0,[[0.6700935]],[[0.61171365]]
1,[[-1.0464985]],[[-1.0182526]]
2,[[0.53816134]],[[0.5617616]]
3,[[-0.70929766]],[[-0.7635709]]
4,[[1.0214826]],[[0.9442928]]
5,[[1.564505]],[[1.5348055]]
6,[[-0.3260311]],[[-0.40272975]]
7,[[-1.1581618]],[[-1.1998917]]
8,[[-0.5416185]],[[-0.6066912]]
9,[[1.4631604]],[[1.4143097]]
10,[[-1.1810104]],[[-1.181602]]
11,[[-0.99766886]],[[-0.9897199]]
12,[[0.88586515]],[[0.8122561]]
13,[[1.5127271]],[[1.465478]]
14,[[0.5840427]],[[0.60048056]]
15,[[-1.3803827]],[[-1.3674657]]
16,[[1.1913729]],[[1.1358194]]
17,[[-1.1017773]],[[-1.1632681]]
18,[[-1.003381]],[[-1.0527855]]
19,[[-1.0944068]],[[-1.1652535]]
20,[[1.0411987]],[[0.9670789]]
21,[[-0.16756509]],[[-0.10949683]]
22,[[0.60873395]],[[0.62676597]]
23,[[2.0896537]],[[2.099625]]
24,[[0.7467468]],[[0.7614393]]
25,[[-1.0262296]],[[-1.0484462]]
26,[[-0.43658873]],[[-0.4477967]]
27,[[0.8958154]],[[0.98019576]]
28,[[1.1020054]],[[1.0537009]]
29,[[-1.0665832]],[[-1.1296928]]
30,[[-1.1826687]],[[-1.2508987]]
31,[[-0.5799452]],[[-0.48000836]]
32,[[-0.27628013]],[[-0.28383887]]
33,[[0.6916522]],[[0.7617583]]
34,[[0.8864179]],[[0.8304415]]
35,[[0.57317126]],[[0.65580845]]
36,[[-0.5471464]],[[-0.5139991]]
37,[[-1.115597]],[[-1.1206298]]
38,[[0.5748296]],[[0.5456345]]
39,[[1.8637477]],[[1.821871]]
40,[[1.6916462]],[[1.5991912]]
41,[[-1.150607]],[[-1.1248055]]
42,[[-0.8917178]],[[-0.9527735]]
43,[[-0.21621047]],[[-0.22851193]]
44,[[-0.39144436]],[[-0.4519614]]
45,[[-0.9119867]],[[-0.9071979]]
46,[[1.2639724]],[[1.1959403]]
47,[[-0.80879956]],[[-0.8127035]]
48,[[-1.1692175]],[[-1.1752477]]
49,[[1.687961]],[[1.6405439]]
50,[[-0.28365064]],[[-0.3152163]]
51,[[0.7030765]],[[0.66361594]]
52,[[-0.4813646]],[[-0.4863181]]
53,[[-1.1664536]],[[-1.2160889]]
54,[[2.2591755]],[[2.2353768]]
55,[[0.40549213]],[[0.2998271]]
56,[[-0.1012305]],[[-0.02356124]]
57,[[-0.5075299]],[[-0.5496374]]
58,[[-0.79203165]],[[-0.82749724]]
59,[[1.1331458]],[[1.1125414]]
60,[[-1.0796658]],[[-1.0624752]]
61,[[0.9623342]],[[0.91871]]
62,[[1.1425432]],[[1.1067553]]
63,[[0.91037214]],[[0.87438035]]
64,[[-0.12702729]],[[-0.128999]]
65,[[0.7157906]],[[0.6602104]]
66,[[-1.3319216]],[[-1.3441551]]
67,[[-0.45335665]],[[-0.44611382]]
68,[[-0.27130502]],[[-0.32898402]]
69,[[0.7777029]],[[0.7124076]]
70,[[0.7800983]],[[0.72882295]]
