,0,1
0,[[0.6700935]],[[0.6329626]]
1,[[-1.0464985]],[[-0.9834717]]
2,[[0.53816134]],[[0.57906425]]
3,[[-0.70929766]],[[-0.74696547]]
4,[[1.0214826]],[[0.9273664]]
5,[[1.564505]],[[1.5293278]]
6,[[-0.3260311]],[[-0.36654544]]
7,[[-1.1581618]],[[-1.1951439]]
8,[[-0.5416185]],[[-0.6111009]]
9,[[1.4631604]],[[1.4340454]]
10,[[-1.1810104]],[[-1.1669269]]
11,[[-0.99766886]],[[-0.99875844]]
12,[[0.88586515]],[[0.8195394]]
13,[[1.5127271]],[[1.4406601]]
14,[[0.5840427]],[[0.58326113]]
15,[[-1.3803827]],[[-1.3690143]]
16,[[1.1913729]],[[1.1567215]]
17,[[-1.1017773]],[[-1.163211]]
18,[[-1.003381]],[[-1.0739402]]
19,[[-1.0944068]],[[-1.1315058]]
20,[[1.0411987]],[[0.982103]]
21,[[-0.16756509]],[[-0.05321622]]
22,[[0.60873395]],[[0.6133181]]
23,[[2.0896537]],[[2.1057615]]
24,[[0.7467468]],[[0.7683157]]
25,[[-1.0262296]],[[-1.044069]]
26,[[-0.43658873]],[[-0.5069077]]
27,[[0.8958154]],[[0.96718156]]
28,[[1.1020054]],[[1.04729]]
29,[[-1.0665832]],[[-1.149445]]
30,[[-1.1826687]],[[-1.2607083]]
31,[[-0.5799452]],[[-0.49581468]]
32,[[-0.27628013]],[[-0.255728]]
33,[[0.6916522]],[[0.7343935]]
34,[[0.8864179]],[[0.83021104]]
35,[[0.57317126]],[[0.60897815]]
36,[[-0.5471464]],[[-0.4707724]]
37,[[-1.115597]],[[-1.1178696]]
38,[[0.5748296]],[[0.61819065]]
39,[[1.8637477]],[[1.796239]]
40,[[1.6916462]],[[1.5792154]]
41,[[-1.150607]],[[-1.1279356]]
42,[[-0.8917178]],[[-0.96445376]]
43,[[-0.21621047]],[[-0.2269268]]
44,[[-0.39144436]],[[-0.46870446]]
45,[[-0.9119867]],[[-0.95374936]]
46,[[1.2639724]],[[1.2214698]]
47,[[-0.80879956]],[[-0.8253776]]
48,[[-1.1692175]],[[-1.1818204]]
49,[[1.687961]],[[1.6175722]]
50,[[-0.28365064]],[[-0.2329799]]
51,[[0.7030765]],[[0.6266681]]
52,[[-0.4813646]],[[-0.49089766]]
53,[[-1.1664536]],[[-1.1918114]]
54,[[2.2591755]],[[2.2697392]]
55,[[0.40549213]],[[0.30617297]]
56,[[-0.1012305]],[[-0.04770076]]
57,[[-0.5075299]],[[-0.5719016]]
58,[[-0.79203165]],[[-0.844644]]
59,[[1.1331458]],[[1.1181678]]
60,[[-1.0796658]],[[-1.0704606]]
61,[[0.9623342]],[[0.9336132]]
62,[[1.1425432]],[[1.1382099]]
63,[[0.91037214]],[[0.8710047]]
64,[[-0.12702729]],[[-0.13544524]]
65,[[0.7157906]],[[0.6798359]]
66,[[-1.3319216]],[[-1.3406531]]
67,[[-0.45335665]],[[-0.45100904]]
68,[[-0.27130502]],[[-0.32621276]]
69,[[0.7777029]],[[0.7153808]]
70,[[0.7800983]],[[0.72966206]]
