,0,1
0,[[0.6700935]],[[0.6209259]]
1,[[-1.0464985]],[[-1.0540949]]
2,[[0.53816134]],[[0.5650759]]
3,[[-0.70929766]],[[-0.7822178]]
4,[[1.0214826]],[[0.9495003]]
5,[[1.564505]],[[1.5383701]]
6,[[-0.3260311]],[[-0.40133476]]
7,[[-1.1581618]],[[-1.2203482]]
8,[[-0.5416185]],[[-0.62193924]]
9,[[1.4631604]],[[1.4381521]]
10,[[-1.1810104]],[[-1.1838158]]
11,[[-0.99766886]],[[-0.99793845]]
12,[[0.88586515]],[[0.80755925]]
13,[[1.5127271]],[[1.479408]]
14,[[0.5840427]],[[0.5960994]]
15,[[-1.3803827]],[[-1.3802581]]
16,[[1.1913729]],[[1.1491027]]
17,[[-1.1017773]],[[-1.1764474]]
18,[[-1.003381]],[[-1.0803144]]
19,[[-1.0944068]],[[-1.1974654]]
20,[[1.0411987]],[[0.9636643]]
21,[[-0.16756509]],[[0.0027827]]
22,[[0.60873395]],[[0.62708473]]
23,[[2.0896537]],[[2.0830758]]
24,[[0.7467468]],[[0.7513633]]
25,[[-1.0262296]],[[-1.0919374]]
26,[[-0.43658873]],[[-0.489599]]
27,[[0.8958154]],[[0.9981406]]
28,[[1.1020054]],[[1.0482438]]
29,[[-1.0665832]],[[-1.148015]]
30,[[-1.1826687]],[[-1.2789395]]
31,[[-0.5799452]],[[-0.5030322]]
32,[[-0.27628013]],[[-0.3196491]]
33,[[0.6916522]],[[0.75344133]]
34,[[0.8864179]],[[0.83192325]]
35,[[0.57317126]],[[0.62187886]]
36,[[-0.5471464]],[[-0.5466302]]
37,[[-1.115597]],[[-1.1287864]]
38,[[0.5748296]],[[0.5631139]]
39,[[1.8637477]],[[1.8509367]]
40,[[1.6916462]],[[1.60497]]
41,[[-1.150607]],[[-1.1439735]]
42,[[-0.8917178]],[[-0.9716764]]
43,[[-0.21621047]],[[-0.23939312]]
44,[[-0.39144436]],[[-0.45395696]]
45,[[-0.9119867]],[[-0.9202494]]
46,[[1.2639724]],[[1.169718]]
47,[[-0.80879956]],[[-0.8403512]]
48,[[-1.1692175]],[[-1.1793747]]
49,[[1.687961]],[[1.6497078]]
50,[[-0.28365064]],[[-0.29739916]]
51,[[0.7030765]],[[0.66483355]]
52,[[-0.4813646]],[[-0.49496007]]
53,[[-1.1664536]],[[-1.2232306]]
54,[[2.2591755]],[[2.2518635]]
55,[[0.40549213]],[[0.29761338]]
56,[[-0.1012305]],[[-0.06575763]]
57,[[-0.5075299]],[[-0.59697974]]
58,[[-0.79203165]],[[-0.8426723]]
59,[[1.1331458]],[[1.1081674]]
60,[[-1.0796658]],[[-1.0959007]]
61,[[0.9623342]],[[0.9310672]]
62,[[1.1425432]],[[1.096241]]
63,[[0.91037214]],[[0.8726938]]
64,[[-0.12702729]],[[-0.1627245]]
65,[[0.7157906]],[[0.6529136]]
66,[[-1.3319216]],[[-1.3590903]]
67,[[-0.45335665]],[[-0.47185755]]
68,[[-0.27130502]],[[-0.33786893]]
69,[[0.7777029]],[[0.70939875]]
70,[[0.7800983]],[[0.7314341]]
