,0,1
0,[[0.6700935]],[[0.64826226]]
1,[[-1.0464985]],[[-1.0573888]]
2,[[0.53816134]],[[0.5820048]]
3,[[-0.70929766]],[[-0.69947094]]
4,[[1.0214826]],[[0.93692756]]
5,[[1.564505]],[[1.5170221]]
6,[[-0.3260311]],[[-0.34836757]]
7,[[-1.1581618]],[[-1.1940858]]
8,[[-0.5416185]],[[-0.57801646]]
9,[[1.4631604]],[[1.53683]]
10,[[-1.1810104]],[[-1.1879272]]
11,[[-0.99766886]],[[-0.9945006]]
12,[[0.88586515]],[[0.8138826]]
13,[[1.5127271]],[[1.4367752]]
14,[[0.5840427]],[[0.5402868]]
15,[[-1.3803827]],[[-1.3709878]]
16,[[1.1913729]],[[1.1491737]]
17,[[-1.1017773]],[[-1.1568751]]
18,[[-1.003381]],[[-1.0799215]]
19,[[-1.0944068]],[[-1.1994311]]
20,[[1.0411987]],[[0.99747777]]
21,[[-0.16756509]],[[-0.14332831]]
22,[[0.60873395]],[[0.63056517]]
23,[[2.0896537]],[[2.0979426]]
24,[[0.7467468]],[[0.76845694]]
25,[[-1.0262296]],[[-1.0376897]]
26,[[-0.43658873]],[[-0.54830706]]
27,[[0.8958154]],[[0.9495778]]
28,[[1.1020054]],[[1.0670016]]
29,[[-1.0665832]],[[-1.1303127]]
30,[[-1.1826687]],[[-1.2721448]]
31,[[-0.5799452]],[[-0.48603082]]
32,[[-0.27628013]],[[-0.21561873]]
33,[[0.6916522]],[[0.67150116]]
34,[[0.8864179]],[[0.8236096]]
35,[[0.57317126]],[[0.5689409]]
36,[[-0.5471464]],[[-0.49653053]]
37,[[-1.115597]],[[-1.111234]]
38,[[0.5748296]],[[0.5526612]]
39,[[1.8637477]],[[1.7680681]]
40,[[1.6916462]],[[1.5734966]]
41,[[-1.150607]],[[-1.0635968]]
42,[[-0.8917178]],[[-0.94475794]]
43,[[-0.21621047]],[[-0.221318]]
44,[[-0.39144436]],[[-0.45162022]]
45,[[-0.9119867]],[[-0.9018133]]
46,[[1.2639724]],[[1.2307193]]
47,[[-0.80879956]],[[-0.8100407]]
48,[[-1.1692175]],[[-1.2047989]]
49,[[1.687961]],[[1.6322198]]
50,[[-0.28365064]],[[-0.19362831]]
51,[[0.7030765]],[[0.6744418]]
52,[[-0.4813646]],[[-0.49148548]]
53,[[-1.1664536]],[[-1.167882]]
54,[[2.2591755]],[[2.2541654]]
55,[[0.40549213]],[[0.36936152]]
56,[[-0.1012305]],[[0.00418115]]
57,[[-0.5075299]],[[-0.537284]]
58,[[-0.79203165]],[[-0.8758538]]
59,[[1.1331458]],[[1.0855241]]
60,[[-1.0796658]],[[-1.0383577]]
61,[[0.9623342]],[[0.898334]]
62,[[1.1425432]],[[1.2496929]]
63,[[0.91037214]],[[0.90573263]]
64,[[-0.12702729]],[[-0.14466476]]
65,[[0.7157906]],[[0.66150975]]
66,[[-1.3319216]],[[-1.3561978]]
67,[[-0.45335665]],[[-0.463045]]
68,[[-0.27130502]],[[-0.3466673]]
69,[[0.7777029]],[[0.720181]]
70,[[0.7800983]],[[0.73543835]]
