,0,1
0,[[0.6700935]],[[0.6353195]]
1,[[-1.0464985]],[[-1.0073419]]
2,[[0.53816134]],[[0.60452795]]
3,[[-0.70929766]],[[-0.7460483]]
4,[[1.0214826]],[[0.93879676]]
5,[[1.564505]],[[1.5706162]]
6,[[-0.3260311]],[[-0.37297642]]
7,[[-1.1581618]],[[-1.1916382]]
8,[[-0.5416185]],[[-0.6080033]]
9,[[1.4631604]],[[1.4552824]]
10,[[-1.1810104]],[[-1.1795225]]
11,[[-0.99766886]],[[-1.0037736]]
12,[[0.88586515]],[[0.83114576]]
13,[[1.5127271]],[[1.485692]]
14,[[0.5840427]],[[0.59641504]]
15,[[-1.3803827]],[[-1.3765934]]
16,[[1.1913729]],[[1.1634481]]
17,[[-1.1017773]],[[-1.1603646]]
18,[[-1.003381]],[[-1.0801048]]
19,[[-1.0944068]],[[-1.1513832]]
20,[[1.0411987]],[[1.001333]]
21,[[-0.16756509]],[[-0.19950616]]
22,[[0.60873395]],[[0.62138224]]
23,[[2.0896537]],[[2.1345787]]
24,[[0.7467468]],[[0.7664137]]
25,[[-1.0262296]],[[-1.0376487]]
26,[[-0.43658873]],[[-0.49836826]]
27,[[0.8958154]],[[0.97318935]]
28,[[1.1020054]],[[1.0595629]]
29,[[-1.0665832]],[[-1.1499034]]
30,[[-1.1826687]],[[-1.2617807]]
31,[[-0.5799452]],[[-0.49489522]]
32,[[-0.27628013]],[[-0.26064336]]
33,[[0.6916522]],[[0.7535796]]
34,[[0.8864179]],[[0.8346162]]
35,[[0.57317126]],[[0.6170924]]
36,[[-0.5471464]],[[-0.49983406]]
37,[[-1.115597]],[[-1.1300554]]
38,[[0.5748296]],[[0.6332886]]
39,[[1.8637477]],[[1.8307426]]
40,[[1.6916462]],[[1.6005731]]
41,[[-1.150607]],[[-1.1353072]]
42,[[-0.8917178]],[[-0.9600327]]
43,[[-0.21621047]],[[-0.22293389]]
44,[[-0.39144436]],[[-0.46453893]]
45,[[-0.9119867]],[[-0.9519674]]
46,[[1.2639724]],[[1.2405891]]
47,[[-0.80879956]],[[-0.8093639]]
48,[[-1.1692175]],[[-1.1898248]]
49,[[1.687961]],[[1.6593547]]
50,[[-0.28365064]],[[-0.24999487]]
51,[[0.7030765]],[[0.6462791]]
52,[[-0.4813646]],[[-0.49610484]]
53,[[-1.1664536]],[[-1.1908703]]
54,[[2.2591755]],[[2.296727]]
55,[[0.40549213]],[[0.31764662]]
56,[[-0.1012305]],[[-0.0465306]]
57,[[-0.5075299]],[[-0.5689202]]
58,[[-0.79203165]],[[-0.8481568]]
59,[[1.1331458]],[[1.1237063]]
60,[[-1.0796658]],[[-1.0634817]]
61,[[0.9623342]],[[0.93635845]]
62,[[1.1425432]],[[1.1399388]]
63,[[0.91037214]],[[0.8834765]]
64,[[-0.12702729]],[[-0.1308546]]
65,[[0.7157906]],[[0.6898377]]
66,[[-1.3319216]],[[-1.3438342]]
67,[[-0.45335665]],[[-0.44777656]]
68,[[-0.27130502]],[[-0.32980394]]
69,[[0.7777029]],[[0.7232363]]
70,[[0.7800983]],[[0.72913194]]
