,0,1
0,[[0.6700935]],[[0.63586426]]
1,[[-1.0464985]],[[-1.0239387]]
2,[[0.53816134]],[[0.5972998]]
3,[[-0.70929766]],[[-0.720327]]
4,[[1.0214826]],[[0.94384074]]
5,[[1.564505]],[[1.5715177]]
6,[[-0.3260311]],[[-0.3720528]]
7,[[-1.1581618]],[[-1.1814493]]
8,[[-0.5416185]],[[-0.56606656]]
9,[[1.4631604]],[[1.5225813]]
10,[[-1.1810104]],[[-1.180484]]
11,[[-0.99766886]],[[-0.9481564]]
12,[[0.88586515]],[[0.82689095]]
13,[[1.5127271]],[[1.4325118]]
14,[[0.5840427]],[[0.55864763]]
15,[[-1.3803827]],[[-1.4243582]]
16,[[1.1913729]],[[1.1722088]]
17,[[-1.1017773]],[[-1.1596277]]
18,[[-1.003381]],[[-1.0776157]]
19,[[-1.0944068]],[[-1.1720555]]
20,[[1.0411987]],[[1.00897]]
21,[[-0.16756509]],[[-0.22120583]]
22,[[0.60873395]],[[0.6285958]]
23,[[2.0896537]],[[2.1503055]]
24,[[0.7467468]],[[0.8281014]]
25,[[-1.0262296]],[[-1.0365071]]
26,[[-0.43658873]],[[-0.56035835]]
27,[[0.8958154]],[[0.9609449]]
28,[[1.1020054]],[[1.0825102]]
29,[[-1.0665832]],[[-1.0958853]]
30,[[-1.1826687]],[[-1.2557501]]
31,[[-0.5799452]],[[-0.5075073]]
32,[[-0.27628013]],[[-0.24276614]]
33,[[0.6916522]],[[0.67456365]]
34,[[0.8864179]],[[0.8377855]]
35,[[0.57317126]],[[0.5933986]]
36,[[-0.5471464]],[[-0.49596012]]
37,[[-1.115597]],[[-1.1048185]]
38,[[0.5748296]],[[0.546541]]
39,[[1.8637477]],[[1.8453534]]
40,[[1.6916462]],[[1.5659759]]
41,[[-1.150607]],[[-1.0327873]]
42,[[-0.8917178]],[[-0.9474392]]
43,[[-0.21621047]],[[-0.21419632]]
44,[[-0.39144436]],[[-0.4510218]]
45,[[-0.9119867]],[[-0.88597065]]
46,[[1.2639724]],[[1.223306]]
47,[[-0.80879956]],[[-0.8030105]]
48,[[-1.1692175]],[[-1.1762955]]
49,[[1.687961]],[[1.649734]]
50,[[-0.28365064]],[[-0.28893018]]
51,[[0.7030765]],[[0.67393684]]
52,[[-0.4813646]],[[-0.48406017]]
53,[[-1.1664536]],[[-1.1873446]]
54,[[2.2591755]],[[2.274628]]
55,[[0.40549213]],[[0.40434492]]
56,[[-0.1012305]],[[0.00734198]]
57,[[-0.5075299]],[[-0.52840984]]
58,[[-0.79203165]],[[-0.8396169]]
59,[[1.1331458]],[[1.1119287]]
60,[[-1.0796658]],[[-1.0139668]]
61,[[0.9623342]],[[0.91175914]]
62,[[1.1425432]],[[1.2363417]]
63,[[0.91037214]],[[0.9195924]]
64,[[-0.12702729]],[[-0.13882637]]
65,[[0.7157906]],[[0.7277858]]
66,[[-1.3319216]],[[-1.3358134]]
67,[[-0.45335665]],[[-0.46793187]]
68,[[-0.27130502]],[[-0.32143986]]
69,[[0.7777029]],[[0.73665476]]
70,[[0.7800983]],[[0.75353575]]
